thread,tx_idx,start_ms,end_ms,latency_ms,status
1,1,1781077183241,1781077183726,485,OK
1,2,1781077183742,1781077184072,330,OK
1,3,1781077184084,1781077184321,237,OK
1,4,1781077184330,1781077184517,187,OK
1,5,1781077184529,1781077184765,236,OK
1,6,1781077184775,1781077184988,213,OK
1,7,1781077185013,1781077185209,196,OK
1,8,1781077185227,1781077185418,191,OK
1,9,1781077185433,1781077185635,202,OK
1,10,1781077185654,1781077185845,191,OK
1,11,1781077185856,1781077186063,207,OK
1,12,1781077186074,1781077186293,219,OK
1,13,1781077186307,1781077186518,211,OK
1,14,1781077186533,1781077186763,230,OK
1,15,1781077186778,1781077187063,285,OK
2,1,1781077183246,1781077183640,394,OK
2,2,1781077183658,1781077183902,244,OK
2,3,1781077183919,1781077184113,194,OK
2,4,1781077184127,1781077184322,195,OK
2,5,1781077184338,1781077184521,183,OK
2,6,1781077184537,1781077184774,237,OK
2,7,1781077184780,1781077184988,208,OK
2,8,1781077185000,1781077185211,211,OK
2,9,1781077185232,1781077185418,186,OK
2,10,1781077185427,1781077185634,207,OK
2,11,1781077185652,1781077185840,188,OK
2,12,1781077185848,1781077186028,180,OK
2,13,1781077186038,1781077186237,199,OK
2,14,1781077186244,1781077186462,218,OK
2,15,1781077186472,1781077186702,230,OK
3,1,1781077183252,1781077183640,388,OK
3,2,1781077183672,1781077183932,260,OK
3,3,1781077183945,1781077184233,288,OK
3,4,1781077184244,1781077184521,277,OK
3,5,1781077184549,1781077184792,243,OK
3,6,1781077184798,1781077184988,190,OK
3,7,1781077184999,1781077185209,210,OK
3,8,1781077185224,1781077185418,194,OK
3,9,1781077185437,1781077185635,198,OK
3,10,1781077185642,1781077185831,189,OK
3,11,1781077185846,1781077186028,182,OK
3,12,1781077186041,1781077186249,208,OK
3,13,1781077186261,1781077186490,229,OK
3,14,1781077186504,1781077186701,197,OK
3,15,1781077186713,1781077186908,195,OK
4,1,1781077183260,1781077183640,380,OK
4,2,1781077183659,1781077183903,244,OK
4,3,1781077183913,1781077184145,232,OK
4,4,1781077184160,1781077184383,223,OK
4,5,1781077184395,1781077184594,199,OK
4,6,1781077184610,1781077184790,180,OK
4,7,1781077184798,1781077184982,184,OK
4,8,1781077185005,1781077185208,203,OK
4,9,1781077185224,1781077185418,194,OK
4,10,1781077185427,1781077185635,208,OK
4,11,1781077185642,1781077185840,198,OK
4,12,1781077185854,1781077186063,209,OK
4,13,1781077186074,1781077186312,238,OK
4,14,1781077186322,1781077186595,273,OK
4,15,1781077186607,1781077186843,236,OK
5,1,1781077183268,1781077183640,372,OK
5,2,1781077183672,1781077183899,227,OK
5,3,1781077183912,1781077184113,201,OK
5,4,1781077184122,1781077184383,261,OK
5,5,1781077184397,1781077184594,197,OK
5,6,1781077184618,1781077184853,235,OK
5,7,1781077184865,1781077185183,318,OK
5,8,1781077185191,1781077185396,205,OK
5,9,1781077185404,1781077185634,230,OK
5,10,1781077185650,1781077185833,183,OK
5,11,1781077185847,1781077186065,218,OK
5,12,1781077186079,1781077186285,206,OK
5,13,1781077186297,1781077186489,192,OK
5,14,1781077186502,1781077186703,201,OK
5,15,1781077186710,1781077186912,202,OK
6,1,1781077183277,1781077183640,363,OK
6,2,1781077183675,1781077183903,228,OK
6,3,1781077183912,1781077184114,202,OK
6,4,1781077184124,1781077184321,197,OK
6,5,1781077184336,1781077184521,185,OK
6,6,1781077184539,1781077184765,226,OK
6,7,1781077184777,1781077184983,206,OK
6,8,1781077184994,1781077185180,186,OK
6,9,1781077185190,1781077185387,197,OK
6,10,1781077185397,1781077185634,237,OK
6,11,1781077185662,1781077185926,264,OK
6,12,1781077185937,1781077186224,287,OK
6,13,1781077186235,1781077186428,193,OK
6,14,1781077186446,1781077186647,201,OK
6,15,1781077186660,1781077186853,193,OK
7,1,1781077183287,1781077183640,353,OK
7,2,1781077183649,1781077183887,238,OK
7,3,1781077183899,1781077184112,213,OK
7,4,1781077184122,1781077184321,199,OK
7,5,1781077184329,1781077184522,193,OK
7,6,1781077184532,1781077184765,233,OK
7,7,1781077184775,1781077184988,213,OK
7,8,1781077184994,1781077185208,214,OK
7,9,1781077185230,1781077185418,188,OK
7,10,1781077185427,1781077185635,208,OK
7,11,1781077185653,1781077185828,175,OK
7,12,1781077185845,1781077186028,183,OK
7,13,1781077186047,1781077186235,188,OK
7,14,1781077186244,1781077186430,186,OK
7,15,1781077186438,1781077186675,237,OK
8,1,1781077183295,1781077183642,347,OK
8,2,1781077183649,1781077183903,254,OK
8,3,1781077183914,1781077184145,231,OK
8,4,1781077184157,1781077184377,220,OK
8,5,1781077184389,1781077184594,205,OK
8,6,1781077184606,1781077184790,184,OK
8,7,1781077184801,1781077184987,186,OK
8,8,1781077185006,1781077185219,213,OK
8,9,1781077185235,1781077185464,229,OK
8,10,1781077185473,1781077185806,333,OK
8,11,1781077185817,1781077186028,211,OK
8,12,1781077186040,1781077186233,193,OK
8,13,1781077186247,1781077186428,181,OK
8,14,1781077186438,1781077186647,209,OK
8,15,1781077186656,1781077186852,196,OK
