6,1,1781071983560,1781071983870,310,OK
6,2,1781071983888,1781071984220,332,OK
6,3,1781071984226,1781071984409,183,OK
6,4,1781071984417,1781071984584,167,OK
6,5,1781071984602,1781071984765,163,OK
6,6,1781071984782,1781071984955,173,OK
6,7,1781071984981,1781071985137,156,OK
6,8,1781071985147,1781071985300,153,OK
6,9,1781071985307,1781071985464,157,OK
6,10,1781071985480,1781071985637,157,OK
6,11,1781071985646,1781071985818,172,OK
6,12,1781071985824,1781071986003,179,OK
6,13,1781071986021,1781071986184,163,OK
6,14,1781071986201,1781071986374,173,OK
6,15,1781071986380,1781071986515,135,OK
