4,1,1781077150969,1781077151275,306,OK
4,2,1781077151282,1781077151670,388,OK
4,3,1781077151678,1781077151892,214,OK
4,4,1781077151900,1781077152087,187,OK
4,5,1781077152096,1781077152307,211,OK
4,6,1781077152316,1781077152716,400,OK
4,7,1781077152723,1781077152891,168,OK
4,8,1781077152898,1781077153092,194,OK
4,9,1781077153106,1781077153361,255,OK
4,10,1781077153372,1781077153574,202,OK
4,11,1781077153611,1781077153781,170,OK
4,12,1781077153791,1781077154113,322,OK
4,13,1781077154123,1781077154428,305,OK
4,14,1781077154440,1781077154765,325,OK
4,15,1781077154773,1781077154936,163,OK
