8,1,1780841747889,1780841748279,390,OK
8,2,1780841748308,1780841748763,455,OK
8,3,1780841748793,1780841749213,420,OK
8,4,1780841749256,1780841749633,377,OK
8,5,1780841749641,1780841749907,266,OK
8,6,1780841749916,1780841750204,288,OK
8,7,1780841750270,1780841750532,262,OK
8,8,1780841750572,1780841750827,255,OK
8,9,1780841750856,1780841751087,231,OK
8,10,1780841751102,1780841751341,239,OK
8,11,1780841751393,1780841751664,271,OK
8,12,1780841751687,1780841751915,228,OK
8,13,1780841751926,1780841752197,271,OK
8,14,1780841752222,1780841752460,238,OK
8,15,1780841752469,1780841752742,273,OK
