6,1,1780844767441,1780844767677,236,OK
6,2,1780844767691,1780844767955,264,OK
6,3,1780844767967,1780844768113,146,OK
6,4,1780844768127,1780844768260,133,OK
6,5,1780844768267,1780844768398,131,OK
6,6,1780844768404,1780844768548,144,OK
6,7,1780844768567,1780844768689,122,OK
6,8,1780844768699,1780844768825,126,OK
6,9,1780844768833,1780844768965,132,OK
6,10,1780844768971,1780844769112,141,OK
6,11,1780844769120,1780844769262,142,OK
6,12,1780844769267,1780844769405,138,OK
6,13,1780844769412,1780844769541,129,OK
6,14,1780844769546,1780844769687,141,OK
6,15,1780844769695,1780844769825,130,OK
