15,1,1780835183999,1780835184301,302,OK
15,2,1780835184306,1780835184515,209,OK
15,3,1780835184531,1780835184712,181,OK
15,4,1780835184728,1780835184942,214,OK
15,5,1780835184958,1780835185155,197,OK
15,6,1780835185168,1780835185365,197,OK
15,7,1780835185378,1780835185574,196,OK
15,8,1780835185587,1780835185803,216,OK
15,9,1780835185828,1780835186024,196,OK
15,10,1780835186035,1780835186221,186,OK
15,11,1780835186242,1780835186451,209,OK
15,12,1780835186461,1780835186646,185,OK
15,13,1780835186667,1780835187013,346,OK
15,14,1780835187023,1780835187374,351,OK
15,15,1780835187379,1780835187743,364,OK
15,16,1780835187772,1780835187953,181,OK
15,17,1780835187962,1780835188164,202,OK
15,18,1780835188184,1780835188375,191,OK
15,19,1780835188404,1780835188602,198,OK
15,20,1780835188610,1780835188829,219,OK
