6,1,1780842189971,1780842190505,534,FAIL
6,2,1780842190535,1780842191022,487,FAIL
6,3,1780842191037,1780842191507,470,FAIL
6,4,1780842191535,1780842191836,301,FAIL
6,5,1780842191853,1780842192095,242,FAIL
6,6,1780842192117,1780842192388,271,FAIL
6,7,1780842192407,1780842192639,232,FAIL
6,8,1780842192648,1780842192890,242,FAIL
6,9,1780842192908,1780842193137,229,OK
6,10,1780842193178,1780842193417,239,OK
6,11,1780842193458,1780842193712,254,OK
6,12,1780842193754,1780842194011,257,OK
6,13,1780842194033,1780842194256,223,OK
6,14,1780842194289,1780842194721,432,OK
6,15,1780842194725,1780842195011,286,OK
