thread,tx_idx,start_ms,end_ms,latency_ms,status
1,1,1781070609535,1781070610047,512,FAIL
1,2,1781070610072,1781070610509,437,FAIL
1,3,1781070610526,1781070610941,415,FAIL
1,4,1781070610973,1781070611206,233,FAIL
1,5,1781070611259,1781070611495,236,FAIL
1,6,1781070611519,1781070611749,230,FAIL
1,7,1781070611764,1781070611991,227,FAIL
1,8,1781070612012,1781070612240,228,FAIL
1,9,1781070612289,1781070612565,276,FAIL
1,10,1781070612579,1781070612847,268,FAIL
1,11,1781070612863,1781070613094,231,FAIL
1,12,1781070613112,1781070613367,255,FAIL
1,13,1781070613402,1781070613637,235,FAIL
1,14,1781070613655,1781070613926,271,FAIL
1,15,1781070613940,1781070614168,228,FAIL
10,1,1781070609615,1781070610047,432,OK
10,2,1781070610074,1781070610523,449,OK
10,3,1781070610550,1781070610948,398,OK
10,4,1781070610959,1781070611209,250,OK
10,5,1781070611222,1781070611501,279,OK
10,6,1781070611519,1781070611755,236,OK
10,7,1781070611763,1781070611990,227,OK
10,8,1781070611998,1781070612241,243,OK
10,9,1781070612262,1781070612514,252,OK
10,10,1781070612520,1781070612775,255,OK
10,11,1781070612796,1781070613027,231,OK
10,12,1781070613039,1781070613316,277,OK
10,13,1781070613345,1781070613561,216,OK
10,14,1781070613576,1781070613848,272,OK
10,15,1781070613863,1781070614059,196,OK
11,1,1781070609622,1781070610046,424,OK
11,2,1781070610059,1781070610511,452,OK
11,3,1781070610516,1781070610947,431,OK
11,4,1781070610966,1781070611208,242,OK
11,5,1781070611241,1781070611502,261,OK
11,6,1781070611507,1781070611755,248,OK
11,7,1781070611773,1781070611990,217,OK
11,8,1781070612022,1781070612242,220,OK
11,9,1781070612255,1781070612513,258,OK
11,10,1781070612528,1781070612808,280,OK
11,11,1781070612823,1781070613029,206,OK
11,12,1781070613051,1781070613323,272,OK
11,13,1781070613349,1781070613576,227,OK
11,14,1781070613592,1781070613849,257,OK
11,15,1781070613864,1781070614074,210,OK
12,1,1781070609631,1781070610048,417,OK
12,2,1781070610071,1781070610511,440,OK
12,3,1781070610546,1781070610948,402,OK
12,4,1781070610955,1781070611208,253,OK
12,5,1781070611243,1781070611501,258,OK
12,6,1781070611527,1781070611755,228,OK
12,7,1781070611766,1781070611990,224,OK
12,8,1781070612016,1781070612242,226,OK
12,9,1781070612265,1781070612514,249,OK
12,10,1781070612535,1781070612790,255,OK
12,11,1781070612800,1781070613026,226,OK
12,12,1781070613034,1781070613323,289,OK
12,13,1781070613347,1781070613576,229,OK
12,14,1781070613591,1781070613860,269,OK
12,15,1781070613868,1781070614103,235,OK
13,1,1781070609642,1781070610047,405,OK
13,2,1781070610066,1781070610509,443,OK
13,3,1781070610531,1781070610947,416,OK
13,4,1781070610987,1781070611344,357,OK
13,5,1781070611362,1781070611672,310,OK
13,6,1781070611688,1781070611975,287,OK
13,7,1781070611992,1781070612241,249,OK
13,8,1781070612262,1781070612513,251,OK
13,9,1781070612541,1781070612775,234,OK
13,10,1781070612787,1781070613028,241,OK
13,11,1781070613042,1781070613322,280,OK
13,12,1781070613339,1781070613591,252,OK
13,13,1781070613604,1781070613897,293,OK
13,14,1781070613912,1781070614116,204,OK
13,15,1781070614127,1781070614295,168,OK
14,1,1781070609655,1781070610047,392,OK
14,2,1781070610077,1781070610510,433,OK
14,3,1781070610524,1781070610947,423,OK
14,4,1781070610979,1781070611208,229,OK
14,5,1781070611259,1781070611501,242,OK
14,6,1781070611519,1781070611755,236,OK
14,7,1781070611772,1781070611990,218,OK
14,8,1781070612008,1781070612242,234,OK
14,9,1781070612269,1781070612520,251,OK
14,10,1781070612543,1781070612776,233,OK
14,11,1781070612795,1781070613035,240,OK
14,12,1781070613059,1781070613321,262,OK
14,13,1781070613333,1781070613561,228,OK
14,14,1781070613575,1781070613834,259,OK
14,15,1781070613850,1781070614059,209,OK
15,1,1781070609665,1781070610047,382,OK
15,2,1781070610096,1781070610508,412,OK
15,3,1781070610536,1781070610948,412,OK
15,4,1781070610972,1781070611206,234,OK
15,5,1781070611227,1781070611501,274,OK
15,6,1781070611525,1781070611755,230,OK
15,7,1781070611771,1781070611990,219,OK
15,8,1781070612010,1781070612242,232,OK
15,9,1781070612275,1781070612524,249,OK
15,10,1781070612559,1781070612808,249,OK
15,11,1781070612822,1781070613035,213,OK
15,12,1781070613054,1781070613322,268,OK
15,13,1781070613364,1781070613635,271,OK
15,14,1781070613651,1781070613910,259,OK
15,15,1781070613928,1781070614116,188,OK
16,1,1781070609676,1781070610048,372,OK
16,2,1781070610077,1781070610508,431,OK
16,3,1781070610543,1781070610964,421,OK
16,4,1781070610991,1781070611208,217,OK
16,5,1781070611226,1781070611501,275,OK
16,6,1781070611523,1781070611755,232,OK
16,7,1781070611779,1781070611990,211,OK
16,8,1781070612004,1781070612242,238,OK
16,9,1781070612275,1781070612514,239,OK
16,10,1781070612524,1781070612808,284,OK
16,11,1781070612824,1781070613030,206,OK
16,12,1781070613053,1781070613315,262,OK
16,13,1781070613358,1781070613576,218,OK
16,14,1781070613591,1781070613848,257,OK
16,15,1781070613862,1781070614099,237,OK
2,1,1781070609541,1781070610046,505,FAIL
2,2,1781070610063,1781070610509,446,FAIL
2,3,1781070610526,1781070610942,416,FAIL
2,4,1781070610965,1781070611207,242,FAIL
2,5,1781070611266,1781070611519,253,FAIL
2,6,1781070611539,1781070611827,288,FAIL
2,7,1781070611850,1781070612097,247,FAIL
2,8,1781070612113,1781070612410,297,FAIL
2,9,1781070612421,1781070612676,255,FAIL
2,10,1781070612694,1781070612935,241,FAIL
2,11,1781070612952,1781070613192,240,FAIL
2,12,1781070613207,1781070613471,264,FAIL
