1789638349,{"blacklist":[];"seq":1;"fail_open":false}
1789638446,{"blacklist":[3;5];"seq":1;"fail_open":false}
1789638447,{"blacklist":[3;5];"seq":1;"fail_open":false}
1789638448,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638449,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638450,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638451,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638452,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638453,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638454,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638455,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638457,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638458,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638459,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638460,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638461,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638462,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638463,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638464,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638465,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638466,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638467,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638468,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638469,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638470,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638472,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638473,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638474,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638475,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638476,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638477,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638478,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638479,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638480,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638481,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638482,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638483,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638484,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638485,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638487,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638488,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638489,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638490,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638491,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638492,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638493,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638494,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638495,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638496,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638497,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638498,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638499,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638500,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638501,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638503,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638504,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638505,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638506,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638507,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638508,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638509,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638510,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638511,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638512,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638513,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638514,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638515,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638516,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789638518,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789638519,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789638520,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789638521,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789638522,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789638523,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789638524,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789638525,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789638526,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789638527,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789638528,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789638529,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789638530,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789638531,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789638533,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789638534,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789638535,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789638536,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789638537,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789638538,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789638539,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789638540,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789638541,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789638542,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789638543,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789638544,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789638545,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789638546,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789638547,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789638549,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789638550,{"blacklist":[3;7];"seq":1;"fail_open":false}
1789638551,{"blacklist":[3;7];"seq":1;"fail_open":false}
1789638552,{"blacklist":[3;7];"seq":1;"fail_open":false}
1789638553,{"blacklist":[3;7];"seq":1;"fail_open":false}
1789638554,{"blacklist":[3;7];"seq":1;"fail_open":false}
1789638555,{"blacklist":[3;7];"seq":1;"fail_open":false}
1789638556,{"blacklist":[3;7];"seq":1;"fail_open":false}
1789638557,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638558,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638559,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638560,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638561,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638563,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638564,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638565,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638566,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638567,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638568,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638569,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638570,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638571,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638572,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638573,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638574,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638575,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638576,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638577,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638579,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638580,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638581,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638582,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638583,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638584,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638585,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638586,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789638587,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789638588,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789638589,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638590,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638591,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638593,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638594,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638595,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638596,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638597,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638598,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638599,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638600,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789638601,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638602,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638603,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638604,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638605,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638606,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638607,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638609,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638610,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638611,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638612,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638613,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638614,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638615,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638616,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638617,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638618,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638619,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638620,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638621,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638622,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638624,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638625,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638626,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638627,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638628,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638629,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638630,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638631,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638632,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638633,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638634,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638635,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638636,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638637,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638638,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638640,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638641,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638642,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638643,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638644,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638645,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638646,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638647,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638648,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789638649,{"blacklist":[1;3];"seq":1;"fail_open":false}
