idx,leader_before,leader_after,fp_node,fp_node_won,live,fp_delivered,advice_seen_on
1,6,7,6,0,1,0,n2:{"blacklist":[];"seq":1;"fail_open":false}
2,7,4,6,0,1,0,n2:{"blacklist":[];"seq":1;"fail_open":false}
3,4,7,6,0,1,0,n2:{"blacklist":[];"seq":1;"fail_open":false}
4,7,5,6,0,1,0,n2:{"blacklist":[];"seq":1;"fail_open":false}
