thread,tx_idx,start_ms,end_ms,latency_ms,status
1,1,1780835174493,1780835174692,199,FAIL
1,2,1780835174698,1780835174930,232,FAIL
1,3,1780835174938,1780835175069,131,FAIL
1,4,1780835175078,1780835175198,120,FAIL
1,5,1780835175205,1780835175343,138,FAIL
1,6,1780835175352,1780835175468,116,FAIL
1,7,1780835175473,1780835175703,230,FAIL
1,8,1780835175709,1780835175924,215,FAIL
1,9,1780835175932,1780835176144,212,FAIL
1,10,1780835176149,1780835176384,235,FAIL
1,11,1780835176392,1780835176597,205,FAIL
1,12,1780835176601,1780835176804,203,FAIL
1,13,1780835176808,1780835177007,199,FAIL
1,14,1780835177016,1780835177227,211,FAIL
1,15,1780835177233,1780835177476,243,FAIL
1,16,1780835177482,1780835177594,112,FAIL
1,17,1780835177600,1780835177713,113,FAIL
1,18,1780835177718,1780835177846,128,FAIL
1,19,1780835177856,1780835178042,186,FAIL
1,20,1780835178050,1780835178283,233,FAIL
2,1,1780835174495,1780835174692,197,FAIL
2,2,1780835174698,1780835174958,260,FAIL
2,3,1780835174962,1780835175160,198,FAIL
2,4,1780835175167,1780835175341,174,FAIL
2,5,1780835175348,1780835175468,120,FAIL
2,6,1780835175474,1780835175703,229,FAIL
2,7,1780835175709,1780835175924,215,FAIL
2,8,1780835175933,1780835176144,211,FAIL
2,9,1780835176150,1780835176384,234,FAIL
2,10,1780835176392,1780835176597,205,FAIL
2,11,1780835176601,1780835176804,203,FAIL
2,12,1780835176808,1780835177007,199,FAIL
2,13,1780835177014,1780835177230,216,FAIL
2,14,1780835177238,1780835177478,240,FAIL
2,15,1780835177482,1780835177595,113,FAIL
2,16,1780835177601,1780835177712,111,FAIL
2,17,1780835177719,1780835177842,123,FAIL
2,18,1780835177848,1780835178043,195,FAIL
2,19,1780835178050,1780835178284,234,FAIL
2,20,1780835178291,1780835178566,275,FAIL
3,1,1780835174498,1780835174694,196,OK
3,2,1780835174698,1780835174933,235,OK
3,3,1780835174940,1780835175073,133,OK
3,4,1780835175079,1780835175198,119,OK
3,5,1780835175207,1780835175343,136,OK
3,6,1780835175348,1780835175470,122,OK
3,7,1780835175482,1780835175703,221,OK
3,8,1780835175709,1780835175924,215,OK
3,9,1780835175932,1780835176144,212,OK
3,10,1780835176149,1780835176384,235,OK
3,11,1780835176394,1780835176599,205,OK
3,12,1780835176603,1780835176804,201,OK
3,13,1780835176808,1780835177007,199,OK
3,14,1780835177015,1780835177229,214,OK
3,15,1780835177233,1780835177478,245,OK
3,16,1780835177483,1780835177595,112,OK
3,17,1780835177600,1780835177713,113,OK
3,18,1780835177717,1780835177839,122,OK
3,19,1780835177843,1780835178046,203,OK
3,20,1780835178056,1780835178284,228,OK
4,1,1780835174500,1780835174696,196,OK
4,2,1780835174702,1780835174931,229,OK
4,3,1780835174935,1780835175091,156,OK
4,4,1780835175096,1780835175266,170,OK
4,5,1780835175274,1780835175458,184,OK
4,6,1780835175468,1780835175706,238,OK
4,7,1780835175711,1780835175928,217,OK
4,8,1780835175937,1780835176147,210,OK
4,9,1780835176150,1780835176388,238,OK
4,10,1780835176396,1780835176597,201,OK
4,11,1780835176601,1780835176806,205,OK
4,12,1780835176814,1780835177014,200,OK
4,13,1780835177021,1780835177229,208,OK
4,14,1780835177233,1780835177494,261,OK
4,15,1780835177500,1780835177657,157,OK
4,16,1780835177662,1780835177832,170,OK
4,17,1780835177842,1780835178043,201,OK
4,18,1780835178049,1780835178289,240,OK
4,19,1780835178295,1780835178570,275,OK
4,20,1780835178579,1780835178818,239,OK
