12,1,1780853334559,1780853334882,323,OK
12,2,1780853334915,1780853335280,365,OK
12,3,1780853335294,1780853335500,206,OK
12,4,1780853335509,1780853337762,2253,OK
12,5,1780853337791,1780853337959,168,OK
12,6,1780853337975,1780853338138,163,OK
12,7,1780853338161,1780853338335,174,OK
12,8,1780853338341,1780853338690,349,OK
12,9,1780853338697,1780853339009,312,OK
12,10,1780853339027,1780853339327,300,OK
12,11,1780853339348,1780853339666,318,OK
12,12,1780853339683,1780853340007,324,OK
12,13,1780853340029,1780853340355,326,OK
12,14,1780853340364,1780853340694,330,OK
12,15,1780853340706,1780853341020,314,OK
