thread,tx_idx,start_ms,end_ms,latency_ms,status
1,1,1780845135462,1780845135971,509,FAIL
1,2,1780845135994,1780845136355,361,FAIL
1,3,1780845136391,1780845136741,350,FAIL
1,4,1780845136792,1780845137133,341,FAIL
1,5,1780845137161,1780845137513,352,FAIL
1,6,1780845137535,1780845137905,370,FAIL
1,7,1780845137926,1780845138239,313,FAIL
1,8,1780845138266,1780845138607,341,FAIL
1,9,1780845138636,1780845138935,299,FAIL
1,10,1780845138963,1780845139268,305,FAIL
10,1,1780845135508,1780845135966,458,FAIL
10,2,1780845135990,1780845136295,305,FAIL
10,3,1780845136310,1780845136679,369,FAIL
10,4,1780845136700,1780845137025,325,FAIL
10,5,1780845137044,1780845137379,335,FAIL
10,6,1780845137393,1780845137729,336,FAIL
10,7,1780845137748,1780845138084,336,FAIL
10,8,1780845138103,1780845138439,336,FAIL
10,9,1780845138456,1780845138803,347,FAIL
10,10,1780845138826,1780845139129,303,FAIL
11,1,1780845135513,1780845135980,467,FAIL
11,2,1780845136086,1780845136393,307,FAIL
11,3,1780845136432,1780845136774,342,FAIL
11,4,1780845136805,1780845137170,365,FAIL
11,5,1780845137184,1780845137580,396,FAIL
11,6,1780845137594,1780845137937,343,FAIL
11,7,1780845137957,1780845138309,352,FAIL
11,8,1780845138324,1780845138638,314,FAIL
11,9,1780845138665,1780845139032,367,FAIL
11,10,1780845139045,1780845139338,293,FAIL
12,1,1780845135519,1780845135967,448,FAIL
12,2,1780845135994,1780845136358,364,FAIL
12,3,1780845136406,1780845136764,358,FAIL
12,4,1780845136798,1780845137127,329,FAIL
12,5,1780845137158,1780845137527,369,FAIL
12,6,1780845137541,1780845137905,364,FAIL
12,7,1780845137937,1780845138254,317,FAIL
12,8,1780845138289,1780845138606,317,FAIL
12,9,1780845138651,1780845138969,318,FAIL
12,10,1780845138983,1780845139267,284,FAIL
13,1,1780845135525,1780845135977,452,FAIL
13,2,1780845136008,1780845136356,348,FAIL
13,3,1780845136404,1780845136740,336,FAIL
13,4,1780845136783,1780845137139,356,FAIL
13,5,1780845137170,1780845137529,359,FAIL
13,6,1780845137549,1780845137897,348,FAIL
13,7,1780845137920,1780845138239,319,FAIL
13,8,1780845138253,1780845138602,349,FAIL
13,9,1780845138651,1780845138945,294,FAIL
13,10,1780845138969,1780845139268,299,FAIL
14,1,1780845135532,1780845135980,448,FAIL
14,2,1780845136075,1780845136392,317,FAIL
14,3,1780845136429,1780845136764,335,FAIL
14,4,1780845136796,1780845137127,331,FAIL
14,5,1780845137158,1780845137528,370,FAIL
14,6,1780845137543,1780845137897,354,FAIL
14,7,1780845137918,1780845138241,323,FAIL
14,8,1780845138262,1780845138608,346,FAIL
14,9,1780845138646,1780845138955,309,FAIL
14,10,1780845138983,1780845139282,299,FAIL
15,1,1780845135536,1780845135964,428,FAIL
15,2,1780845135982,1780845136298,316,FAIL
15,3,1780845136325,1780845136677,352,FAIL
15,4,1780845136698,1780845137077,379,FAIL
15,5,1780845137092,1780845137450,358,FAIL
15,6,1780845137470,1780845137798,328,FAIL
15,7,1780845137815,1780845138172,357,FAIL
15,8,1780845138202,1780845138558,356,FAIL
15,9,1780845138577,1780845138934,357,FAIL
15,10,1780845138958,1780845139265,307,FAIL
16,1,1780845135542,1780845135977,435,FAIL
16,2,1780845136011,1780845136355,344,FAIL
16,3,1780845136409,1780845136746,337,FAIL
16,4,1780845136779,1780845137106,327,FAIL
16,5,1780845137129,1780845137530,401,FAIL
16,6,1780845137557,1780845137922,365,FAIL
16,7,1780845137950,1780845138251,301,FAIL
16,8,1780845138284,1780845138606,322,FAIL
16,9,1780845138630,1780845138932,302,FAIL
16,10,1780845138952,1780845139266,314,FAIL
17,1,1780845135548,1780845135979,431,OK
17,2,1780845136049,1780845136404,355,OK
17,3,1780845136443,1780845136764,321,OK
17,4,1780845136822,1780845137112,290,OK
17,5,1780845137148,1780845137531,383,OK
17,6,1780845137567,1780845138018,451,OK
17,7,1780845138040,1780845138418,378,OK
17,8,1780845138435,1780845138751,316,OK
17,9,1780845138773,1780845139100,327,OK
17,10,1780845139112,1780845139363,251,OK
18,1,1780845135556,1780845135979,423,OK
18,2,1780845136057,1780845136562,505,OK
18,3,1780845136582,1780845136982,400,OK
18,4,1780845136998,1780845137411,413,OK
18,5,1780845137433,1780845137779,346,OK
18,6,1780845137800,1780845138137,337,OK
18,7,1780845138154,1780845138495,341,OK
18,8,1780845138510,1780845138854,344,OK
18,9,1780845138877,1780845139188,311,OK
18,10,1780845139203,1780845139435,232,OK
19,1,1780845135562,1780845135980,418,OK
19,2,1780845136088,1780845136404,316,OK
19,3,1780845136455,1780845136799,344,OK
19,4,1780845136832,1780845137293,461,OK
19,5,1780845137313,1780845137718,405,OK
19,6,1780845137741,1780845138085,344,OK
19,7,1780845138111,1780845138456,345,OK
19,8,1780845138471,1780845138799,328,OK
19,9,1780845138820,1780845139129,309,OK
19,10,1780845139151,1780845139384,233,OK
2,1,1780845135466,1780845135966,500,FAIL
2,2,1780845136001,1780845136356,355,FAIL
2,3,1780845136371,1780845136740,369,FAIL
2,4,1780845136775,1780845137133,358,FAIL
2,5,1780845137161,1780845137533,372,FAIL
2,6,1780845137582,1780845137938,356,FAIL
2,7,1780845137962,1780845138289,327,FAIL
2,8,1780845138306,1780845138638,332,FAIL
2,9,1780845138660,1780845138986,326,FAIL
2,10,1780845139005,1780845139282,277,FAIL
20,1,1780845135569,1780845135979,410,OK
20,2,1780845136032,1780845136406,374,OK
20,3,1780845136482,1780845136817,335,OK
20,4,1780845136845,1780845137113,268,OK
20,5,1780845137139,1780845137531,392,OK
20,6,1780845137557,1780845137908,351,OK
20,7,1780845137942,1780845138259,317,OK
20,8,1780845138295,1780845138608,313,OK
20,9,1780845138646,1780845138971,325,OK
20,10,1780845138988,1780845139282,294,OK
21,1,1780845135575,1780845135979,404,OK
21,2,1780845136078,1780845136404,326,OK
21,3,1780845136460,1780845136798,338,OK
21,4,1780845136830,1780845137112,282,OK
21,5,1780845137127,1780845137530,403,OK
21,6,1780845137555,1780845137889,334,OK
21,7,1780845137911,1780845138242,331,OK
21,8,1780845138266,1780845138609,343,OK
21,9,1780845138655,1780845138986,331,OK
21,10,1780845138996,1780845139282,286,OK
22,1,1780845135582,1780845135979,397,OK
22,2,1780845136049,1780845136406,357,OK
22,3,1780845136464,1780845136786,322,OK
22,4,1780845136825,1780845137177,352,OK
22,5,1780845137198,1780845137533,335,OK
22,6,1780845137570,1780845137889,319,OK
22,7,1780845137909,1780845138245,336,OK
22,8,1780845138278,1780845138609,331,OK
22,9,1780845138651,1780845138972,321,OK
22,10,1780845138988,1780845139341,353,OK
23,1,1780845135590,1780845135979,389,OK
23,2,1780845136061,1780845136362,301,OK
23,3,1780845136415,1780845136746,331,OK
23,4,1780845136787,1780845137173,386,OK
23,5,1780845137194,1780845137533,339,OK
23,6,1780845137576,1780845137913,337,OK
23,7,1780845137945,1780845138243,298,OK
23,8,1780845138272,1780845138609,337,OK
23,9,1780845138627,1780845138932,305,OK
23,10,1780845138947,1780845139266,319,OK
24,1,1780845135599,1780845135980,381,OK
24,2,1780845136080,1780845136406,326,OK
24,3,1780845136464,1780845136946,482,OK
24,4,1780845136962,1780845137365,403,OK
24,5,1780845137385,1780845137729,344,OK
24,6,1780845137741,1780845138085,344,OK
24,7,1780845138100,1780845138429,329,OK
24,8,1780845138438,1780845138751,313,OK
24,9,1780845138783,1780845139145,362,OK
24,10,1780845139160,1780845139395,235,OK
25,1,1780845135606,1780845135979,373,OK
25,2,1780845136023,1780845136405,382,OK
25,3,1780845136461,1780845136783,322,OK
25,4,1780845136819,1780845137133,314,OK
25,5,1780845137168,1780845137530,362,OK
25,6,1780845137552,1780845137911,359,OK
25,7,1780845137942,1780845138340,398,OK
25,8,1780845138364,1780845138758,394,OK
25,9,1780845138777,1780845139108,331,OK
25,10,1780845139121,1780845139365,244,OK
26,1,1780845135618,1780845135979,361,OK
26,2,1780845136041,1780845136397,356,OK
26,3,1780845136437,1780845136764,327,OK
26,4,1780845136798,1780845137139,341,OK
26,5,1780845137172,1780845137535,363,OK
26,6,1780845137588,1780845137905,317,OK
26,7,1780845137924,1780845138239,315,OK
26,8,1780845138254,1780845138608,354,OK
26,9,1780845138638,1780845138947,309,OK
26,10,1780845138975,1780845139291,316,OK
27,1,1780845135625,1780845135980,355,OK
27,2,1780845135986,1780845136299,313,OK
27,3,1780845136315,1780845136689,374,OK
27,4,1780845136706,1780845137024,318,OK
27,5,1780845137039,1780845137412,373,OK
27,6,1780845137428,1780845137767,339,OK
27,7,1780845137788,1780845138137,349,OK
27,8,1780845138159,1780845138539,380,OK
27,9,1780845138559,1780845138890,331,OK
27,10,1780845138905,1780845139242,337,OK
28,1,1780845135638,1780845135979,341,OK
28,2,1780845136057,1780845136392,335,OK
28,3,1780845136426,1780845136768,342,OK
28,4,1780845136803,1780845137171,368,OK
28,5,1780845137186,1780845137531,345,OK
28,6,1780845137563,1780845137918,355,OK
28,7,1780845137945,1780845138293,348,OK
28,8,1780845138314,1780845138647,333,OK
28,9,1780845138661,1780845138986,325,OK
28,10,1780845139001,1780845139286,285,OK
29,1,1780845135642,1780845135979,337,OK
29,2,1780845136027,1780845136404,377,OK
29,3,1780845136450,1780845136786,336,OK
29,4,1780845136822,1780845137172,350,OK
29,5,1780845137194,1780845137666,472,OK
29,6,1780845137687,1780845138085,398,OK
29,7,1780845138098,1780845138429,331,OK
29,8,1780845138442,1780845138752,310,OK
29,9,1780845138771,1780845139088,317,OK
29,10,1780845139105,1780845139365,260,OK
3,1,1780845135470,1780845135970,500,FAIL
3,2,1780845136001,1780845136356,355,FAIL
3,3,1780845136392,1780845136740,348,FAIL
3,4,1780845136765,1780845137080,315,FAIL
3,5,1780845137113,1780845137433,320,FAIL
3,6,1780845137448,1780845137769,321,FAIL
3,7,1780845137788,1780845138115,327,FAIL
3,8,1780845138135,1780845138454,319,FAIL
3,9,1780845138469,1780845138799,330,FAIL
3,10,1780845138830,1780845139182,352,FAIL
30,1,1780845135678,1780845135979,301,OK
30,2,1780845136020,1780845136362,342,OK
30,3,1780845136418,1780845136764,346,OK
30,4,1780845136792,1780845137116,324,OK
30,5,1780845137127,1780845137531,404,OK
30,6,1780845137567,1780845137905,338,OK
30,7,1780845137938,1780845138243,305,OK
30,8,1780845138272,1780845138608,336,OK
30,9,1780845138624,1780845138935,311,OK
30,10,1780845138963,1780845139282,319,OK
31,1,1780845135683,1780845135970,287,OK
31,2,1780845136000,1780845136364,364,OK
31,3,1780845136425,1780845136779,354,OK
31,4,1780845136812,1780845137139,327,OK
31,5,1780845137173,1780845137533,360,OK
31,6,1780845137587,1780845137922,335,OK
31,7,1780845137950,1780845138257,307,OK
31,8,1780845138295,1780845138608,313,OK
31,9,1780845138647,1780845139001,354,OK
31,10,1780845139024,1780845139338,314,OK
32,1,1780845135693,1780845136059,366,OK
32,2,1780845136094,1780845136364,270,OK
32,3,1780845136423,1780845136779,356,OK
32,4,1780845136814,1780845137142,328,OK
32,5,1780845137177,1780845137530,353,OK
32,6,1780845137549,1780845137905,356,OK
32,7,1780845137928,1780845138246,318,OK
32,8,1780845138281,1780845138611,330,OK
32,9,1780845138622,1780845138947,325,OK
32,10,1780845138972,1780845139263,291,OK
4,1,1780845135474,1780845135979,505,FAIL
4,2,1780845136024,1780845136398,374,FAIL
4,3,1780845136439,1780845136764,325,FAIL
4,4,1780845136796,1780845137170,374,FAIL
4,5,1780845137182,1780845137533,351,FAIL
4,6,1780845137580,1780845137926,346,FAIL
4,7,1780845137952,1780845138284,332,FAIL
4,8,1780845138300,1780845138607,307,FAIL
4,9,1780845138632,1780845138924,292,FAIL
4,10,1780845138944,1780845139262,318,FAIL
5,1,1780845135479,1780845135966,487,FAIL
5,2,1780845135988,1780845136298,310,FAIL
5,3,1780845136312,1780845136677,365,FAIL
5,4,1780845136695,1780845137024,329,FAIL
5,5,1780845137055,1780845137410,355,FAIL
5,6,1780845137427,1780845137765,338,FAIL
5,7,1780845137786,1780845138115,329,FAIL
5,8,1780845138137,1780845138453,316,FAIL
5,9,1780845138466,1780845138803,337,FAIL
5,10,1780845138822,1780845139128,306,FAIL
6,1,1780845135484,1780845135979,495,FAIL
6,2,1780845136018,1780845136356,338,FAIL
6,3,1780845136383,1780845136743,360,FAIL
6,4,1780845136760,1780845137077,317,FAIL
6,5,1780845137092,1780845137454,362,FAIL
6,6,1780845137472,1780845137813,341,FAIL
6,7,1780845137830,1780845138173,343,FAIL
6,8,1780845138199,1780845138540,341,FAIL
6,9,1780845138560,1780845138902,342,FAIL
6,10,1780845138910,1780845139186,276,FAIL
7,1,1780845135491,1780845135977,486,FAIL
7,2,1780845136018,1780845136355,337,FAIL
7,3,1780845136383,1780845136741,358,FAIL
7,4,1780845136779,1780845137078,299,FAIL
7,5,1780845137104,1780845137428,324,FAIL
7,6,1780845137445,1780845137777,332,FAIL
7,7,1780845137797,1780845138117,320,FAIL
7,8,1780845138142,1780845138458,316,FAIL
7,9,1780845138476,1780845138852,376,FAIL
7,10,1780845138868,1780845139182,314,FAIL
8,1,1780845135496,1780845135977,481,FAIL
8,2,1780845136007,1780845136355,348,FAIL
8,3,1780845136386,1780845136739,353,FAIL
8,4,1780845136760,1780845137077,317,FAIL
8,5,1780845137106,1780845137428,322,FAIL
8,6,1780845137454,1780845137798,344,FAIL
8,7,1780845137817,1780845138137,320,FAIL
8,8,1780845138152,1780845138501,349,FAIL
8,9,1780845138520,1780845138852,332,FAIL
8,10,1780845138870,1780845139203,333,FAIL
9,1,1780845135502,1780845135976,474,FAIL
9,2,1780845135998,1780845136356,358,FAIL
9,3,1780845136413,1780845136745,332,FAIL
9,4,1780845136770,1780845137112,342,FAIL
9,5,1780845137142,1780845137533,391,FAIL
9,6,1780845137570,1780845137906,336,FAIL
9,7,1780845137937,1780845138236,299,FAIL
9,8,1780845138251,1780845138610,359,FAIL
9,9,1780845138647,1780845138928,281,FAIL
9,10,1780845138955,1780845139266,311,FAIL
