# start rate=20 seed=2 dur=420 n=7 target=3 events=77
2.2 fp=[1] true=[3] merged=[1, 3]
2.5 fp=[1] true=[3] merged=[1, 3]
2.8 fp=[1] true=[3] merged=[1, 3]
3.1 fp=[1] true=[3] merged=[1, 3]
3.4 fp=[1] true=[3] merged=[1, 3]
3.7 fp=[1] true=[3] merged=[1, 3]
4.1 fp=[1] true=[3] merged=[1, 3]
4.4 fp=[1] true=[3] merged=[1, 3]
4.7 fp=[1] true=[3] merged=[1, 3]
5.0 fp=[1] true=[3] merged=[1, 3]
5.3 fp=[1] true=[3] merged=[1, 3]
5.6 fp=[1] true=[3] merged=[1, 3]
6.0 fp=[1] true=[3] merged=[1, 3]
6.3 fp=[1] true=[3] merged=[1, 3]
6.6 fp=[1] true=[3] merged=[1, 3]
6.9 fp=[1] true=[3] merged=[1, 3]
7.2 fp=[1] true=[3] merged=[1, 3]
7.5 fp=[1] true=[3] merged=[1, 3]
7.8 fp=[1] true=[3] merged=[1, 3]
8.1 fp=[1] true=[3] merged=[1, 3]
8.5 fp=[1] true=[3] merged=[1, 3]
8.9 fp=[1] true=[3] merged=[1, 3]
9.2 fp=[1] true=[3] merged=[1, 3]
9.5 fp=[1] true=[3] merged=[1, 3]
9.8 fp=[1] true=[3] merged=[1, 3]
10.1 fp=[1] true=[3] merged=[1, 3]
10.4 fp=[1] true=[3] merged=[1, 3]
10.7 fp=[1] true=[3] merged=[1, 3]
11.1 fp=[1] true=[3] merged=[1, 3]
11.4 fp=[1] true=[3] merged=[1, 3]
11.7 fp=[1] true=[3] merged=[1, 3]
12.0 fp=[1] true=[3] merged=[1, 3]
12.3 fp=[1] true=[3] merged=[1, 3]
12.6 fp=[1] true=[3] merged=[1, 3]
13.0 fp=[1] true=[3] merged=[1, 3]
13.3 fp=[1] true=[3] merged=[1, 3]
13.6 fp=[1] true=[3] merged=[1, 3]
13.9 fp=[1] true=[3] merged=[1, 3]
14.2 fp=[1] true=[3] merged=[1, 3]
14.5 fp=[1] true=[3] merged=[1, 3]
14.8 fp=[1] true=[3] merged=[1, 3]
15.1 fp=[1] true=[3] merged=[1, 3]
15.4 fp=[1] true=[3] merged=[1, 3]
15.8 fp=[1] true=[3] merged=[1, 3]
16.1 fp=[1] true=[3] merged=[1, 3]
16.4 fp=[1] true=[3] merged=[1, 3]
16.7 fp=[1] true=[3] merged=[1, 3]
17.0 fp=[1] true=[3] merged=[1, 3]
17.3 fp=[1] true=[3] merged=[1, 3]
17.6 fp=[1] true=[3] merged=[1, 3]
17.9 fp=[1] true=[3] merged=[1, 3]
18.3 fp=[1] true=[3] merged=[1, 3]
18.6 fp=[1] true=[3] merged=[1, 3]
18.9 fp=[1] true=[3] merged=[1, 3]
19.2 fp=[1] true=[3] merged=[1, 3]
19.5 fp=[1] true=[3] merged=[1, 3]
19.8 fp=[1] true=[3] merged=[1, 3]
20.2 fp=[1] true=[3] merged=[1, 3]
20.5 fp=[1] true=[3] merged=[1, 3]
20.8 fp=[1] true=[3] merged=[1, 3]
21.1 fp=[1] true=[3] merged=[1, 3]
21.4 fp=[1] true=[3] merged=[1, 3]
21.7 fp=[1] true=[3] merged=[1, 3]
25.1 fp=[5] true=[3] merged=[3, 5]
25.4 fp=[5] true=[3] merged=[3, 5]
25.8 fp=[5] true=[3] merged=[3, 5]
26.1 fp=[5] true=[3] merged=[3, 5]
26.4 fp=[5] true=[3] merged=[3, 5]
26.7 fp=[5] true=[3] merged=[3, 5]
27.0 fp=[5] true=[3] merged=[3, 5]
27.4 fp=[5] true=[3] merged=[3, 5]
27.7 fp=[5] true=[3] merged=[3, 5]
28.0 fp=[5] true=[3] merged=[3, 5]
28.3 fp=[5] true=[3] merged=[3, 5]
28.6 fp=[5] true=[3] merged=[3, 5]
28.9 fp=[5] true=[3] merged=[3, 5]
29.2 fp=[5] true=[3] merged=[3, 5]
29.5 fp=[5] true=[3] merged=[3, 5]
29.9 fp=[5] true=[3] merged=[3, 5]
30.2 fp=[4] true=[3] merged=[3, 4]
30.5 fp=[4] true=[3] merged=[3, 4]
30.8 fp=[4] true=[3] merged=[3, 4]
31.1 fp=[4] true=[3] merged=[3, 4]
31.4 fp=[4] true=[3] merged=[3, 4]
31.8 fp=[4] true=[3] merged=[3, 4]
32.1 fp=[4] true=[3] merged=[3, 4]
32.4 fp=[4] true=[3] merged=[3, 4]
32.7 fp=[4] true=[3] merged=[3, 4]
33.0 fp=[4] true=[3] merged=[3, 4]
33.3 fp=[4] true=[3] merged=[3, 4]
33.7 fp=[4] true=[3] merged=[3, 4]
34.0 fp=[4] true=[3] merged=[3, 4]
34.3 fp=[4] true=[3] merged=[3, 4]
34.6 fp=[4] true=[3] merged=[3, 4]
34.9 fp=[4] true=[3] merged=[3, 4]
35.2 fp=[4] true=[3] merged=[3, 4]
35.5 fp=[4] true=[3] merged=[3, 4]
35.8 fp=[4] true=[3] merged=[3, 4]
36.1 fp=[4] true=[3] merged=[3, 4]
36.5 fp=[4] true=[3] merged=[3, 4]
36.8 fp=[4] true=[3] merged=[3, 4]
37.1 fp=[4] true=[3] merged=[3, 4]
37.4 fp=[4] true=[3] merged=[3, 4]
37.7 fp=[4] true=[3] merged=[3, 4]
38.0 fp=[4] true=[3] merged=[3, 4]
38.3 fp=[4] true=[3] merged=[3, 4]
38.7 fp=[4] true=[3] merged=[3, 4]
39.0 fp=[4] true=[3] merged=[3, 4]
39.3 fp=[1] true=[3] merged=[1, 3]
39.6 fp=[1] true=[3] merged=[1, 3]
39.9 fp=[1] true=[3] merged=[1, 3]
40.2 fp=[1] true=[3] merged=[1, 3]
40.5 fp=[1] true=[3] merged=[1, 3]
40.9 fp=[1] true=[3] merged=[1, 3]
41.2 fp=[1] true=[3] merged=[1, 3]
41.5 fp=[1] true=[3] merged=[1, 3]
41.8 fp=[1] true=[3] merged=[1, 3]
42.1 fp=[1] true=[3] merged=[1, 3]
42.4 fp=[1] true=[3] merged=[1, 3]
42.7 fp=[1] true=[3] merged=[1, 3]
43.0 fp=[1] true=[3] merged=[1, 3]
43.3 fp=[1] true=[3] merged=[1, 3]
43.6 fp=[1] true=[3] merged=[1, 3]
44.0 fp=[1] true=[3] merged=[1, 3]
44.3 fp=[1] true=[3] merged=[1, 3]
44.6 fp=[1] true=[3] merged=[1, 3]
44.9 fp=[1] true=[3] merged=[1, 3]
45.2 fp=[1] true=[3] merged=[1, 3]
45.5 fp=[1] true=[3] merged=[1, 3]
45.8 fp=[1] true=[3] merged=[1, 3]
46.1 fp=[1] true=[3] merged=[1, 3]
46.5 fp=[1] true=[3] merged=[1, 3]
46.8 fp=[1] true=[3] merged=[1, 3]
47.1 fp=[1] true=[3] merged=[1, 3]
47.4 fp=[1] true=[3] merged=[1, 3]
47.7 fp=[1] true=[3] merged=[1, 3]
48.0 fp=[1] true=[3] merged=[1, 3]
48.3 fp=[1] true=[3] merged=[1, 3]
48.6 fp=[1] true=[3] merged=[1, 3]
49.0 fp=[1] true=[3] merged=[1, 3]
49.3 fp=[1] true=[3] merged=[1, 3]
49.6 fp=[1] true=[3] merged=[1, 3]
49.9 fp=[1] true=[3] merged=[1, 3]
50.2 fp=[1] true=[3] merged=[1, 3]
50.5 fp=[1] true=[3] merged=[1, 3]
50.8 fp=[1] true=[3] merged=[1, 3]
51.2 fp=[1] true=[3] merged=[1, 3]
51.5 fp=[1] true=[3] merged=[1, 3]
51.8 fp=[1] true=[3] merged=[1, 3]
52.1 fp=[1] true=[3] merged=[1, 3]
52.5 fp=[1] true=[3] merged=[1, 3]
52.8 fp=[1] true=[3] merged=[1, 3]
53.1 fp=[1] true=[3] merged=[1, 3]
53.4 fp=[1] true=[3] merged=[1, 3]
53.7 fp=[1] true=[3] merged=[1, 3]
54.0 fp=[1] true=[3] merged=[1, 3]
54.3 fp=[1] true=[3] merged=[1, 3]
54.6 fp=[1] true=[3] merged=[1, 3]
54.9 fp=[1] true=[3] merged=[1, 3]
55.3 fp=[1] true=[3] merged=[1, 3]
55.6 fp=[1] true=[3] merged=[1, 3]
