3,1,1780841966471,1780841966775,304,OK
3,2,1780841966781,1780841967085,304,OK
3,3,1780841967092,1780841967371,279,OK
3,4,1780841967378,1780841967656,278,OK
3,5,1780841967667,1780841967963,296,OK
3,6,1780841967969,1780841968116,147,OK
3,7,1780841968124,1780841968260,136,OK
3,8,1780841968266,1780841968421,155,OK
3,9,1780841968430,1780841968575,145,OK
3,10,1780841968585,1780841968873,288,OK
3,11,1780841968880,1780841969158,278,OK
3,12,1780841969165,1780841969515,350,OK
3,13,1780841969530,1780841969835,305,OK
3,14,1780841969851,1780841970315,464,OK
3,15,1780841970326,1780841970497,171,OK
