1789309381.940,0.249,0.447,46.924,0.342,1.648
1789309382.290,0.252,0.366,42.122,0.394,0.299
1789309382.634,0.244,0.353,47.510,0.340,0.242
1789309382.983,0.232,0.454,34.969,0.401,0.303
1789309383.320,0.249,0.388,48.098,0.371,0.356
1789309383.670,0.211,0.366,29.538,0.314,0.278
1789309384.001,0.259,0.337,46.524,0.327,0.278
1789309384.349,0.214,0.425,34.415,0.316,0.311
1789309384.685,0.206,0.352,39.149,0.332,0.230
1789309385.026,0.257,0.290,42.042,0.293,0.291
1789309385.370,0.206,0.381,37.079,0.372,0.339
1789309385.709,0.206,0.359,35.440,0.313,0.314
1789309386.046,0.211,0.394,41.055,0.333,0.277
1789309386.389,0.208,0.362,15.536,0.299,0.275
1789309386.706,0.206,0.391,15.054,0.301,0.261
1789309387.022,0.238,0.390,37.845,0.322,0.253
1789309387.362,0.218,0.363,39.463,0.330,0.361
1789309387.703,0.255,0.311,50.174,0.383,0.288
1789309388.055,0.219,0.424,29.814,0.318,0.261
1789309388.387,0.216,0.360,40.011,0.289,0.261
1789309388.728,0.237,0.422,26.400,0.341,0.237
1789309389.056,0.254,0.560,41.683,0.310,0.283
1789309389.400,0.226,0.347,50.477,0.380,0.256
1789309389.752,0.221,0.382,47.257,0.368,0.289
1789309390.101,0.209,0.311,23.931,0.301,0.230
1789309390.426,0.201,0.326,34.476,0.423,0.266
1789309390.762,0.217,0.386,44.634,0.441,0.294
1789309391.109,0.203,0.335,42.486,0.408,0.382
1789309391.453,0.252,0.449,52.275,0.320,0.303
1789309391.807,0.236,0.417,54.853,0.297,0.228
1789309392.164,0.209,0.502,31.794,0.318,0.269
1789309392.497,0.244,0.315,31.879,0.303,0.244
1789309392.831,0.213,0.417,39.399,0.285,0.278
1789309393.172,0.323,0.387,40.256,0.313,0.247
1789309393.514,0.210,0.349,45.130,0.309,0.247
1789309393.861,0.206,0.363,33.322,0.380,0.230
1789309394.196,0.215,0.362,33.708,0.321,0.271
1789309394.531,0.212,0.356,39.632,0.320,0.320
1789309394.872,0.251,0.357,39.742,0.353,0.262
1789309395.214,0.214,0.497,49.145,0.299,0.330
1789309395.565,0.207,0.330,52.594,0.320,0.250
1789309395.919,0.215,0.368,21.248,0.316,0.233
1789309396.242,0.204,0.382,37.552,0.333,0.358
1789309396.581,0.241,0.329,51.938,0.315,0.233
1789309396.935,0.190,0.316,42.164,0.286,0.223
