thread,tx_idx,start_ms,end_ms,latency_ms,status
1,1,1780842230882,1780842231152,270,FAIL
1,2,1780842231159,1780842231476,317,FAIL
1,3,1780842231484,1780842231724,240,FAIL
1,4,1780842231734,1780842231964,230,FAIL
1,5,1780842231970,1780842232217,247,FAIL
1,6,1780842232223,1780842232505,282,FAIL
1,7,1780842232512,1780842232798,286,FAIL
1,8,1780842232804,1780842233080,276,OK
1,9,1780842233090,1780842233362,272,OK
1,10,1780842233367,1780842233484,117,OK
1,11,1780842233496,1780842233612,116,OK
1,12,1780842233618,1780842233907,289,OK
1,13,1780842233912,1780842234196,284,OK
1,14,1780842234200,1780842234484,284,OK
1,15,1780842234499,1780842234746,247,OK
2,1,1780842230887,1780842231155,268,FAIL
2,2,1780842231164,1780842231476,312,FAIL
2,3,1780842231484,1780842231722,238,FAIL
2,4,1780842231731,1780842231964,233,FAIL
2,5,1780842231970,1780842232217,247,FAIL
2,6,1780842232223,1780842232505,282,FAIL
2,7,1780842232512,1780842232802,290,FAIL
2,8,1780842232808,1780842233082,274,OK
2,9,1780842233091,1780842233403,312,OK
2,10,1780842233410,1780842233607,197,OK
2,11,1780842233615,1780842233904,289,OK
2,12,1780842233911,1780842234193,282,OK
2,13,1780842234199,1780842234487,288,OK
2,14,1780842234499,1780842234743,244,OK
2,15,1780842234750,1780842235075,325,OK
3,1,1780842230894,1780842231152,258,FAIL
3,2,1780842231159,1780842231476,317,FAIL
3,3,1780842231484,1780842231722,238,FAIL
3,4,1780842231730,1780842231965,235,FAIL
3,5,1780842231970,1780842232217,247,FAIL
3,6,1780842232231,1780842232509,278,FAIL
3,7,1780842232517,1780842232798,281,FAIL
3,8,1780842232804,1780842233080,276,OK
3,9,1780842233086,1780842233363,277,OK
3,10,1780842233367,1780842233484,117,OK
3,11,1780842233494,1780842233607,113,OK
3,12,1780842233613,1780842233904,291,OK
3,13,1780842233912,1780842234193,281,OK
3,14,1780842234199,1780842234484,285,OK
3,15,1780842234498,1780842234743,245,OK
4,1,1780842230900,1780842231152,252,FAIL
4,2,1780842231162,1780842231480,318,FAIL
4,3,1780842231488,1780842231721,233,FAIL
4,4,1780842231730,1780842231967,237,FAIL
4,5,1780842231972,1780842232220,248,FAIL
4,6,1780842232232,1780842232505,273,FAIL
4,7,1780842232512,1780842232798,286,FAIL
4,8,1780842232804,1780842233080,276,OK
4,9,1780842233090,1780842233362,272,OK
4,10,1780842233374,1780842233484,110,OK
4,11,1780842233488,1780842233607,119,OK
4,12,1780842233614,1780842233904,290,OK
4,13,1780842233911,1780842234193,282,OK
4,14,1780842234206,1780842234483,277,OK
4,15,1780842234492,1780842234743,251,OK
