1789632445,{"blacklist":[];"seq":1;"fail_open":false}
1789632496,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789632497,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789632498,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789632499,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789632500,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789632502,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789632503,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632504,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632505,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632506,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632507,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632508,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632509,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632510,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632511,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632512,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632513,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632514,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632515,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632517,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632518,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632519,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632520,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632521,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632522,{"blacklist":[3;5];"seq":1;"fail_open":false}
1789632523,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789632524,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789632525,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789632526,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789632527,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789632528,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789632530,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789632531,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789632532,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789632533,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789632534,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789632535,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789632536,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789632537,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789632538,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789632539,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789632540,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789632541,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789632542,{"blacklist":[3;5];"seq":1;"fail_open":false}
1789632544,{"blacklist":[3;5];"seq":1;"fail_open":false}
1789632545,{"blacklist":[3;5];"seq":1;"fail_open":false}
1789632546,{"blacklist":[3;5];"seq":1;"fail_open":false}
1789632547,{"blacklist":[3;5];"seq":1;"fail_open":false}
1789632548,{"blacklist":[3;5];"seq":1;"fail_open":false}
1789632549,{"blacklist":[3;5];"seq":1;"fail_open":false}
1789632550,{"blacklist":[3;5];"seq":1;"fail_open":false}
1789632551,{"blacklist":[3;5];"seq":1;"fail_open":false}
1789632552,{"blacklist":[3;7];"seq":1;"fail_open":false}
1789632553,{"blacklist":[3;7];"seq":1;"fail_open":false}
1789632554,{"blacklist":[3;7];"seq":1;"fail_open":false}
1789632556,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632557,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632558,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632559,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632560,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632561,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632562,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632563,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632564,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632565,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632566,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632567,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632568,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632570,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632571,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632572,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632573,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632574,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632575,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632576,{"blacklist":[3;5];"seq":1;"fail_open":false}
1789632577,{"blacklist":[3;5];"seq":1;"fail_open":false}
1789632578,{"blacklist":[3;5];"seq":1;"fail_open":false}
1789632579,{"blacklist":[3;5];"seq":1;"fail_open":false}
1789632580,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632581,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632582,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632583,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632585,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632586,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632587,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632588,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632589,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632590,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632591,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632592,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632593,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632594,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632595,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632596,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632597,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632599,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632600,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632601,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632602,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632603,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632604,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632605,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632606,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632607,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632608,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632609,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632610,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632611,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632613,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632614,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632615,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632616,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632617,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632618,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632619,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632620,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632621,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632622,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632624,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632625,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632626,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632627,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632628,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632629,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632630,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632631,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632632,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632633,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632634,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789632635,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789632636,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789632637,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789632639,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632640,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632641,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632642,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632643,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632644,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632645,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632646,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632647,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632648,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632649,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632650,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632652,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632653,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632654,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632655,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632656,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632657,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632658,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632659,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632660,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632661,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632662,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632663,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632664,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632665,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632667,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632668,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632669,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632670,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632671,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632672,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632673,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632674,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632675,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632676,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632677,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632678,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632679,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789632681,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632682,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632683,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632684,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632685,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632686,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632687,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632688,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632689,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632690,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632691,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632692,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632694,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632695,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632696,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632697,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632698,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632699,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632700,
1789632701,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632702,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632703,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632704,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632705,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632707,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632708,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632709,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632710,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632711,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632712,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632713,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632714,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632715,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632716,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632717,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632718,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632719,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632721,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632722,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632723,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632724,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632725,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632726,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632727,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632728,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632729,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632730,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632731,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632732,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632733,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632735,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632736,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632737,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632738,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632739,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632740,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632741,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632742,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632743,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632744,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789632745,{"blacklist":[1;3];"seq":1;"fail_open":false}
