thread,tx_idx,start_ms,end_ms,latency_ms,status
1,1,1780853185533,1780853185866,333,OK
1,2,1780853185873,1780853186168,295,OK
1,3,1780853186175,1780853186461,286,OK
1,4,1780853186467,1780853186771,304,OK
1,5,1780853186776,1780853187063,287,OK
1,6,1780853187066,1780853187282,216,OK
1,7,1780853187286,1780853187502,216,OK
1,8,1780853187506,1780853187733,227,OK
1,9,1780853187737,1780853187988,251,OK
1,10,1780853187994,1780853188251,257,OK
1,11,1780853188258,1780853188491,233,OK
1,12,1780853188497,1780853188724,227,OK
1,13,1780853188729,1780853188947,218,OK
1,14,1780853188951,1780853189367,416,OK
1,15,1780853189373,1780853189588,215,OK
