trial,edf_hc_miss,psr_hc_miss
564,0.8947368421052632,0.0
565,0.9047619047619048,0.0
566,0.8490566037735849,0.0
567,0.8148148148148148,0.0
568,0.8518518518518519,0.0
569,0.9,0.0
570,0.9090909090909091,0.0
571,0.8235294117647058,0.0
572,0.825,0.0
573,0.9090909090909091,0.0
574,0.8157894736842105,0.0
575,0.8571428571428571,0.0
576,0.918918918918919,0.0
577,0.8717948717948718,0.0
578,0.8108108108108109,0.0
579,0.8709677419354839,0.0
580,0.8367346938775511,0.0
581,0.8333333333333334,0.0
582,0.75,0.0
583,0.9285714285714286,0.0
584,0.9230769230769231,0.0
585,0.9069767441860465,0.0
586,0.7674418604651163,0.0
587,0.85,0.0
588,0.9047619047619048,0.0
589,0.84375,0.0
590,0.7948717948717948,0.0
591,0.8787878787878788,0.0
592,0.8461538461538461,0.0
593,0.8,0.0
594,0.825,0.0
595,0.9024390243902439,0.0
596,0.8541666666666666,0.0
597,0.8205128205128205,0.0
598,0.8666666666666667,0.0
599,0.8787878787878788,0.0
600,0.9090909090909091,0.0
601,0.9038461538461539,0.0
602,0.9347826086956522,0.0
603,0.9555555555555556,0.0
604,0.8157894736842105,0.0
605,0.8648648648648649,0.0
606,0.8372093023255814,0.0
607,0.8372093023255814,0.0
608,0.9,0.0
609,0.7954545454545454,0.0
610,0.8372093023255814,0.0
611,0.96875,0.0
612,0.75,0.0
613,0.9166666666666666,0.0
614,0.7272727272727273,0.0
615,0.9047619047619048,0.0
616,0.9117647058823529,0.0
617,0.8888888888888888,0.0
618,0.8108108108108109,0.0
619,0.8444444444444444,0.0
620,0.8064516129032258,0.0
621,0.8571428571428571,0.0
622,0.9302325581395349,0.0
623,0.7804878048780488,0.0
624,0.8260869565217391,0.0
625,0.8285714285714286,0.0
626,0.8,0.0
627,0.868421052631579,0.0
628,0.8611111111111112,0.0
629,0.8205128205128205,0.0
630,0.76,0.0
631,0.7906976744186046,0.0
632,0.8260869565217391,0.0
633,0.7837837837837838,0.0
634,0.8421052631578947,0.0
635,0.7878787878787878,0.0
636,0.8918918918918919,0.0
637,0.8478260869565217,0.0
638,0.7959183673469388,0.0
639,0.8372093023255814,0.0
640,0.7894736842105263,0.0
641,0.8108108108108109,0.0
642,0.8648648648648649,0.0
643,0.9130434782608695,0.0
644,0.8222222222222222,0.0
645,0.9230769230769231,0.0
646,0.8936170212765957,0.0
647,0.9393939393939394,0.0
648,0.9142857142857143,0.0
649,0.9347826086956522,0.0
650,0.7916666666666666,0.0
651,0.9512195121951219,0.0
652,0.7954545454545454,0.0
653,0.8333333333333334,0.0
654,0.7777777777777778,0.0
655,0.8703703703703703,0.0
656,0.8529411764705882,0.0
657,0.8846153846153846,0.0
658,0.8,0.0
659,0.8529411764705882,0.0
660,0.918918918918919,0.0
661,0.8863636363636364,0.0
662,0.78125,0.0
663,0.8536585365853658,0.0
664,0.9361702127659575,0.0
665,0.8222222222222222,0.0
666,0.9032258064516129,0.0
667,0.9318181818181818,0.0
668,0.868421052631579,0.0
669,0.9444444444444444,0.0
670,0.7948717948717948,0.0
671,0.8709677419354839,0.0
672,0.8723404255319149,0.0
673,0.8974358974358975,0.0
