# start rate=20 seed=2 dur=420 n=7 target=3 events=77
2.2 fp=[1] true=[3] merged=[1, 3]
2.5 fp=[1] true=[3] merged=[1, 3]
2.8 fp=[1] true=[3] merged=[1, 3]
3.1 fp=[1] true=[3] merged=[1, 3]
3.4 fp=[1] true=[3] merged=[1, 3]
3.7 fp=[1] true=[3] merged=[1, 3]
4.0 fp=[1] true=[3] merged=[1, 3]
4.4 fp=[1] true=[3] merged=[1, 3]
4.7 fp=[1] true=[3] merged=[1, 3]
5.0 fp=[1] true=[3] merged=[1, 3]
5.3 fp=[1] true=[3] merged=[1, 3]
5.6 fp=[1] true=[3] merged=[1, 3]
5.9 fp=[1] true=[3] merged=[1, 3]
6.2 fp=[1] true=[3] merged=[1, 3]
6.6 fp=[1] true=[3] merged=[1, 3]
6.9 fp=[1] true=[3] merged=[1, 3]
7.2 fp=[1] true=[3] merged=[1, 3]
7.5 fp=[1] true=[3] merged=[1, 3]
7.8 fp=[1] true=[3] merged=[1, 3]
8.1 fp=[1] true=[3] merged=[1, 3]
8.4 fp=[1] true=[3] merged=[1, 3]
8.7 fp=[1] true=[3] merged=[1, 3]
9.0 fp=[1] true=[3] merged=[1, 3]
9.3 fp=[1] true=[3] merged=[1, 3]
9.7 fp=[1] true=[3] merged=[1, 3]
10.0 fp=[1] true=[3] merged=[1, 3]
10.3 fp=[1] true=[3] merged=[1, 3]
10.6 fp=[1] true=[3] merged=[1, 3]
10.9 fp=[1] true=[3] merged=[1, 3]
11.2 fp=[1] true=[3] merged=[1, 3]
11.6 fp=[1] true=[3] merged=[1, 3]
11.9 fp=[1] true=[3] merged=[1, 3]
12.2 fp=[1] true=[3] merged=[1, 3]
12.5 fp=[1] true=[3] merged=[1, 3]
12.8 fp=[1] true=[3] merged=[1, 3]
13.1 fp=[1] true=[3] merged=[1, 3]
13.4 fp=[1] true=[3] merged=[1, 3]
13.7 fp=[1] true=[3] merged=[1, 3]
14.0 fp=[1] true=[3] merged=[1, 3]
14.4 fp=[1] true=[3] merged=[1, 3]
14.7 fp=[1] true=[3] merged=[1, 3]
15.0 fp=[1] true=[3] merged=[1, 3]
15.3 fp=[1] true=[3] merged=[1, 3]
15.6 fp=[1] true=[3] merged=[1, 3]
15.9 fp=[1] true=[3] merged=[1, 3]
16.3 fp=[1] true=[3] merged=[1, 3]
16.6 fp=[1] true=[3] merged=[1, 3]
16.9 fp=[1] true=[3] merged=[1, 3]
17.2 fp=[1] true=[3] merged=[1, 3]
17.5 fp=[1] true=[3] merged=[1, 3]
17.8 fp=[1] true=[3] merged=[1, 3]
18.1 fp=[1] true=[3] merged=[1, 3]
18.5 fp=[1] true=[3] merged=[1, 3]
18.8 fp=[1] true=[3] merged=[1, 3]
19.1 fp=[1] true=[3] merged=[1, 3]
19.4 fp=[1] true=[3] merged=[1, 3]
19.7 fp=[1] true=[3] merged=[1, 3]
20.0 fp=[1] true=[3] merged=[1, 3]
20.3 fp=[1] true=[3] merged=[1, 3]
20.6 fp=[1] true=[3] merged=[1, 3]
20.9 fp=[1] true=[3] merged=[1, 3]
21.3 fp=[1] true=[3] merged=[1, 3]
21.6 fp=[1] true=[3] merged=[1, 3]
21.9 fp=[1] true=[3] merged=[1, 3]
25.3 fp=[5] true=[3] merged=[3, 5]
25.6 fp=[5] true=[3] merged=[3, 5]
25.9 fp=[5] true=[3] merged=[3, 5]
26.2 fp=[5] true=[3] merged=[3, 5]
26.6 fp=[5] true=[3] merged=[3, 5]
26.9 fp=[5] true=[3] merged=[3, 5]
27.2 fp=[5] true=[3] merged=[3, 5]
27.5 fp=[5] true=[3] merged=[3, 5]
27.8 fp=[5] true=[3] merged=[3, 5]
28.2 fp=[5] true=[3] merged=[3, 5]
28.5 fp=[5] true=[3] merged=[3, 5]
28.8 fp=[5] true=[3] merged=[3, 5]
29.1 fp=[5] true=[3] merged=[3, 5]
29.4 fp=[5] true=[3] merged=[3, 5]
29.7 fp=[5] true=[3] merged=[3, 5]
30.0 fp=[4] true=[3] merged=[3, 4]
30.3 fp=[4] true=[3] merged=[3, 4]
30.7 fp=[4] true=[3] merged=[3, 4]
31.0 fp=[4] true=[3] merged=[3, 4]
31.3 fp=[4] true=[3] merged=[3, 4]
31.6 fp=[4] true=[3] merged=[3, 4]
31.9 fp=[4] true=[3] merged=[3, 4]
32.2 fp=[4] true=[3] merged=[3, 4]
32.5 fp=[4] true=[3] merged=[3, 4]
32.8 fp=[4] true=[3] merged=[3, 4]
33.1 fp=[4] true=[3] merged=[3, 4]
33.4 fp=[4] true=[3] merged=[3, 4]
33.8 fp=[4] true=[3] merged=[3, 4]
34.1 fp=[4] true=[3] merged=[3, 4]
34.4 fp=[4] true=[3] merged=[3, 4]
34.7 fp=[4] true=[3] merged=[3, 4]
35.0 fp=[4] true=[3] merged=[3, 4]
35.3 fp=[4] true=[3] merged=[3, 4]
35.6 fp=[4] true=[3] merged=[3, 4]
35.9 fp=[4] true=[3] merged=[3, 4]
36.3 fp=[4] true=[3] merged=[3, 4]
36.6 fp=[4] true=[3] merged=[3, 4]
36.9 fp=[4] true=[3] merged=[3, 4]
37.2 fp=[4] true=[3] merged=[3, 4]
37.5 fp=[4] true=[3] merged=[3, 4]
37.9 fp=[4] true=[3] merged=[3, 4]
38.2 fp=[4] true=[3] merged=[3, 4]
38.5 fp=[4] true=[3] merged=[3, 4]
38.8 fp=[4] true=[3] merged=[3, 4]
39.1 fp=[1] true=[3] merged=[1, 3]
39.4 fp=[1] true=[3] merged=[1, 3]
39.7 fp=[1] true=[3] merged=[1, 3]
40.1 fp=[1] true=[3] merged=[1, 3]
40.4 fp=[1] true=[3] merged=[1, 3]
40.7 fp=[1] true=[3] merged=[1, 3]
41.0 fp=[1] true=[3] merged=[1, 3]
41.3 fp=[1] true=[3] merged=[1, 3]
41.6 fp=[1] true=[3] merged=[1, 3]
42.0 fp=[1] true=[3] merged=[1, 3]
42.3 fp=[1] true=[3] merged=[1, 3]
42.6 fp=[1] true=[3] merged=[1, 3]
42.9 fp=[1] true=[3] merged=[1, 3]
43.2 fp=[1] true=[3] merged=[1, 3]
43.5 fp=[1] true=[3] merged=[1, 3]
43.8 fp=[1] true=[3] merged=[1, 3]
44.1 fp=[1] true=[3] merged=[1, 3]
44.4 fp=[1] true=[3] merged=[1, 3]
44.7 fp=[1] true=[3] merged=[1, 3]
45.1 fp=[1] true=[3] merged=[1, 3]
45.4 fp=[1] true=[3] merged=[1, 3]
45.7 fp=[1] true=[3] merged=[1, 3]
46.0 fp=[1] true=[3] merged=[1, 3]
46.3 fp=[1] true=[3] merged=[1, 3]
46.6 fp=[1] true=[3] merged=[1, 3]
46.9 fp=[1] true=[3] merged=[1, 3]
47.3 fp=[1] true=[3] merged=[1, 3]
47.6 fp=[1] true=[3] merged=[1, 3]
47.9 fp=[1] true=[3] merged=[1, 3]
48.2 fp=[1] true=[3] merged=[1, 3]
48.5 fp=[1] true=[3] merged=[1, 3]
48.8 fp=[1] true=[3] merged=[1, 3]
49.1 fp=[1] true=[3] merged=[1, 3]
49.5 fp=[1] true=[3] merged=[1, 3]
49.8 fp=[1] true=[3] merged=[1, 3]
50.1 fp=[1] true=[3] merged=[1, 3]
50.4 fp=[1] true=[3] merged=[1, 3]
50.7 fp=[1] true=[3] merged=[1, 3]
51.0 fp=[1] true=[3] merged=[1, 3]
51.3 fp=[1] true=[3] merged=[1, 3]
51.6 fp=[1] true=[3] merged=[1, 3]
52.0 fp=[1] true=[3] merged=[1, 3]
52.3 fp=[1] true=[3] merged=[1, 3]
52.6 fp=[1] true=[3] merged=[1, 3]
52.9 fp=[1] true=[3] merged=[1, 3]
53.2 fp=[1] true=[3] merged=[1, 3]
53.5 fp=[1] true=[3] merged=[1, 3]
53.8 fp=[1] true=[3] merged=[1, 3]
54.1 fp=[1] true=[3] merged=[1, 3]
54.4 fp=[1] true=[3] merged=[1, 3]
54.8 fp=[1] true=[3] merged=[1, 3]
55.1 fp=[1] true=[3] merged=[1, 3]
55.4 fp=[1] true=[3] merged=[1, 3]
