# start rate=10 seed=6 dur=420 n=7 target=3 events=41
6.3 fp=[2] true=[3] merged=[2, 3]
6.6 fp=[2] true=[3] merged=[2, 3]
6.9 fp=[2] true=[3] merged=[2, 3]
7.2 fp=[2] true=[3] merged=[2, 3]
7.5 fp=[2] true=[3] merged=[2, 3]
7.8 fp=[2] true=[3] merged=[2, 3]
8.2 fp=[2] true=[3] merged=[2, 3]
8.5 fp=[2] true=[3] merged=[2, 3]
8.8 fp=[2] true=[3] merged=[2, 3]
9.1 fp=[2] true=[3] merged=[2, 3]
9.4 fp=[2] true=[3] merged=[2, 3]
9.7 fp=[2] true=[3] merged=[2, 3]
10.0 fp=[2] true=[3] merged=[2, 3]
10.4 fp=[2] true=[3] merged=[2, 3]
10.7 fp=[2] true=[3] merged=[2, 3]
11.0 fp=[2] true=[3] merged=[2, 3]
11.3 fp=[2] true=[3] merged=[2, 3]
11.6 fp=[2] true=[3] merged=[2, 3]
11.9 fp=[2] true=[3] merged=[2, 3]
12.3 fp=[2] true=[3] merged=[2, 3]
12.6 fp=[2] true=[3] merged=[2, 3]
12.9 fp=[2] true=[3] merged=[2, 3]
13.2 fp=[2] true=[3] merged=[2, 3]
13.5 fp=[2] true=[3] merged=[2, 3]
13.8 fp=[2] true=[3] merged=[2, 3]
14.2 fp=[2] true=[3] merged=[2, 3]
14.5 fp=[2] true=[3] merged=[2, 3]
14.8 fp=[2] true=[3] merged=[2, 3]
15.1 fp=[2] true=[3] merged=[2, 3]
15.4 fp=[2] true=[3] merged=[2, 3]
15.7 fp=[2] true=[3] merged=[2, 3]
16.1 fp=[2] true=[3] merged=[2, 3]
16.4 fp=[2] true=[3] merged=[2, 3]
16.7 fp=[2] true=[3] merged=[2, 3]
17.0 fp=[2] true=[3] merged=[2, 3]
17.3 fp=[2] true=[3] merged=[2, 3]
17.6 fp=[2] true=[3] merged=[2, 3]
17.9 fp=[2] true=[3] merged=[2, 3]
18.2 fp=[2] true=[3] merged=[2, 3]
18.5 fp=[2] true=[3] merged=[2, 3]
18.9 fp=[2] true=[3] merged=[2, 3]
19.2 fp=[2] true=[3] merged=[2, 3]
19.5 fp=[2] true=[3] merged=[2, 3]
19.8 fp=[2] true=[3] merged=[2, 3]
20.1 fp=[2] true=[3] merged=[2, 3]
20.4 fp=[2] true=[3] merged=[2, 3]
20.7 fp=[2] true=[3] merged=[2, 3]
21.0 fp=[2] true=[3] merged=[2, 3]
21.3 fp=[2] true=[3] merged=[2, 3]
21.6 fp=[2] true=[3] merged=[2, 3]
22.0 fp=[2] true=[3] merged=[2, 3]
22.3 fp=[2] true=[3] merged=[2, 3]
22.6 fp=[2] true=[3] merged=[2, 3]
22.9 fp=[2] true=[3] merged=[2, 3]
23.2 fp=[2] true=[3] merged=[2, 3]
23.5 fp=[2] true=[3] merged=[2, 3]
23.8 fp=[2] true=[3] merged=[2, 3]
24.1 fp=[2] true=[3] merged=[2, 3]
24.5 fp=[2] true=[3] merged=[2, 3]
24.8 fp=[2] true=[3] merged=[2, 3]
25.1 fp=[2] true=[3] merged=[2, 3]
25.4 fp=[2] true=[3] merged=[2, 3]
25.7 fp=[2] true=[3] merged=[2, 3]
26.0 fp=[2] true=[3] merged=[2, 3]
26.3 fp=[2] true=[3] merged=[2, 3]
