thread,tx_idx,start_ms,end_ms,latency_ms,status
1,1,1780844764455,1780844764648,193,FAIL
1,2,1780844764658,1780844764850,192,FAIL
1,3,1780844764860,1780844765056,196,FAIL
1,4,1780844765065,1780844765295,230,FAIL
1,5,1780844765301,1780844765627,326,FAIL
1,6,1780844765637,1780844765838,201,FAIL
1,7,1780844765844,1780844766106,262,FAIL
1,8,1780844766110,1780844766206,96,FAIL
1,9,1780844766213,1780844766317,104,FAIL
1,10,1780844766324,1780844766414,90,FAIL
1,11,1780844766419,1780844766519,100,FAIL
1,12,1780844766525,1780844766622,97,FAIL
1,13,1780844766628,1780844766724,96,FAIL
1,14,1780844766729,1780844766926,197,FAIL
1,15,1780844766934,1780844767144,210,FAIL
2,1,1780844764457,1780844764654,197,FAIL
2,2,1780844764658,1780844764851,193,FAIL
2,3,1780844764855,1780844765061,206,FAIL
2,4,1780844765074,1780844765295,221,FAIL
2,5,1780844765301,1780844765627,326,FAIL
2,6,1780844765639,1780844765838,199,FAIL
2,7,1780844765844,1780844766099,255,FAIL
2,8,1780844766108,1780844766207,99,FAIL
2,9,1780844766212,1780844766317,105,FAIL
2,10,1780844766324,1780844766415,91,FAIL
2,11,1780844766419,1780844766519,100,FAIL
2,12,1780844766524,1780844766622,98,FAIL
2,13,1780844766629,1780844766724,95,FAIL
2,14,1780844766729,1780844766921,192,FAIL
2,15,1780844766930,1780844767144,214,FAIL
3,1,1780844764460,1780844764648,188,OK
3,2,1780844764657,1780844764854,197,OK
3,3,1780844764860,1780844765057,197,OK
3,4,1780844765070,1780844765295,225,OK
3,5,1780844765301,1780844765631,330,OK
3,6,1780844765642,1780844765838,196,OK
3,7,1780844765845,1780844766103,258,OK
3,8,1780844766108,1780844766207,99,OK
3,9,1780844766212,1780844766319,107,OK
3,10,1780844766325,1780844766457,132,OK
3,11,1780844766462,1780844766610,148,OK
3,12,1780844766615,1780844766724,109,OK
3,13,1780844766729,1780844766921,192,OK
3,14,1780844766930,1780844767148,218,OK
3,15,1780844767156,1780844767329,173,OK
4,1,1780844764462,1780844764648,186,OK
4,2,1780844764657,1780844764851,194,OK
4,3,1780844764855,1780844765057,202,OK
4,4,1780844765070,1780844765298,228,OK
4,5,1780844765304,1780844765627,323,OK
4,6,1780844765637,1780844765841,204,OK
4,7,1780844765846,1780844766124,278,OK
4,8,1780844766130,1780844766278,148,OK
4,9,1780844766283,1780844766415,132,OK
4,10,1780844766421,1780844766520,99,OK
4,11,1780844766524,1780844766622,98,OK
4,12,1780844766630,1780844766727,97,OK
4,13,1780844766731,1780844766923,192,OK
4,14,1780844766930,1780844767144,214,OK
4,15,1780844767149,1780844767324,175,OK
