3,1,1780836788750,1780836789031,281,FAIL
3,2,1780836789048,1780836789325,277,FAIL
3,3,1780836789333,1780836789616,283,FAIL
3,4,1780836789628,1780836789912,284,FAIL
3,5,1780836789920,1780836790223,303,FAIL
3,6,1780836790231,1780836790507,276,FAIL
3,7,1780836790514,1780836790787,273,FAIL
3,8,1780836790800,1780836791066,266,FAIL
3,9,1780836791078,1780836791363,285,FAIL
3,10,1780836791370,1780836791651,281,FAIL
3,11,1780836791670,1780836791925,255,FAIL
3,12,1780836791936,1780836792256,320,FAIL
3,13,1780836792265,1780836792563,298,FAIL
3,14,1780836792580,1780836792845,265,FAIL
3,15,1780836792856,1780836793112,256,FAIL
3,16,1780836793123,1780836793387,264,FAIL
3,17,1780836793400,1780836793655,255,FAIL
3,18,1780836793660,1780836793801,141,FAIL
3,19,1780836793817,1780836793939,122,FAIL
3,20,1780836793946,1780836794081,135,FAIL
