thread,tx_idx,start_ms,end_ms,latency_ms,status
1,1,1780836509043,1780836509305,262,FAIL
1,2,1780836509317,1780836509528,211,FAIL
1,3,1780836509539,1780836509785,246,FAIL
1,4,1780836509800,1780836510020,220,FAIL
1,5,1780836510031,1780836510263,232,FAIL
1,6,1780836510270,1780836510521,251,FAIL
1,7,1780836510532,1780836510751,219,FAIL
1,8,1780836510757,1780836510954,197,FAIL
1,9,1780836510963,1780836511174,211,FAIL
1,10,1780836511182,1780836511427,245,FAIL
1,11,1780836511432,1780836511651,219,FAIL
1,12,1780836511670,1780836511993,323,FAIL
1,13,1780836511999,1780836512241,242,FAIL
1,14,1780836512247,1780836512495,248,FAIL
1,15,1780836512504,1780836512787,283,FAIL
1,16,1780836512791,1780836513025,234,FAIL
1,17,1780836513029,1780836513268,239,FAIL
1,18,1780836513277,1780836513496,219,FAIL
1,19,1780836513500,1780836513796,296,FAIL
1,20,1780836513803,1780836514024,221,FAIL
1,21,1780836514030,1780836514346,316,FAIL
1,22,1780836514353,1780836514587,234,FAIL
1,23,1780836514592,1780836514894,302,FAIL
1,24,1780836514905,1780836515163,258,FAIL
1,25,1780836515174,1780836515451,277,FAIL
1,26,1780836515459,1780836515721,262,FAIL
1,27,1780836515734,1780836516021,287,FAIL
1,28,1780836516031,1780836516262,231,FAIL
1,29,1780836516266,1780836516531,265,FAIL
1,30,1780836516537,1780836516832,295,FAIL
2,1,1780836509045,1780836509312,267,OK
2,2,1780836509319,1780836509527,208,OK
2,3,1780836509538,1780836509788,250,OK
2,4,1780836509800,1780836510030,230,OK
2,5,1780836510040,1780836510268,228,OK
2,6,1780836510274,1780836510527,253,OK
2,7,1780836510532,1780836510756,224,OK
2,8,1780836510761,1780836510960,199,OK
2,9,1780836510963,1780836511179,216,OK
2,10,1780836511188,1780836511431,243,OK
2,11,1780836511441,1780836511657,216,OK
2,12,1780836511676,1780836511999,323,OK
2,13,1780836512005,1780836512244,239,OK
2,14,1780836512250,1780836512502,252,OK
2,15,1780836512507,1780836512791,284,OK
2,16,1780836512794,1780836513029,235,OK
2,17,1780836513037,1780836513273,236,OK
2,18,1780836513282,1780836513499,217,OK
2,19,1780836513510,1780836513798,288,OK
2,20,1780836513803,1780836514027,224,OK
2,21,1780836514032,1780836514350,318,OK
2,22,1780836514355,1780836514592,237,OK
2,23,1780836514599,1780836514901,302,OK
2,24,1780836514905,1780836515171,266,OK
2,25,1780836515176,1780836515456,280,OK
2,26,1780836515461,1780836515730,269,OK
2,27,1780836515741,1780836516027,286,OK
2,28,1780836516034,1780836516266,232,OK
2,29,1780836516271,1780836516536,265,OK
2,30,1780836516543,1780836516836,293,OK
