6,1,1781070522510,1781070522972,462,FAIL
6,2,1781070523028,1781070523241,213,FAIL
6,3,1781070523261,1781070523512,251,FAIL
6,4,1781070523523,1781070523768,245,FAIL
6,5,1781070523810,1781070524136,326,FAIL
6,6,1781070524149,1781070524454,305,FAIL
6,7,1781070524470,1781070524720,250,FAIL
6,8,1781070524727,1781070525004,277,FAIL
6,9,1781070525028,1781070525266,238,FAIL
6,10,1781070525301,1781070525557,256,FAIL
6,11,1781070525577,1781070525843,266,FAIL
6,12,1781070525855,1781070526128,273,FAIL
6,13,1781070526146,1781070526450,304,FAIL
6,14,1781070526465,1781070526733,268,FAIL
6,15,1781070526750,1781070526994,244,FAIL
