thread,tx_idx,start_ms,end_ms,latency_ms,status
1,1,1781077334684,1781077335084,400,OK
1,2,1781077335098,1781077335500,402,OK
1,3,1781077335515,1781077335908,393,OK
1,4,1781077335927,1781077336269,342,OK
1,5,1781077336275,1781077336661,386,OK
1,6,1781077336681,1781077337047,366,OK
1,7,1781077337054,1781077337403,349,OK
1,8,1781077337413,1781077337806,393,OK
1,9,1781077337831,1781077338280,449,OK
1,10,1781077338294,1781077338701,407,OK
1,11,1781077338714,1781077338894,180,OK
1,12,1781077338904,1781077339148,244,OK
1,13,1781077339159,1781077339398,239,OK
1,14,1781077339407,1781077339739,332,OK
1,15,1781077339760,1781077340157,397,OK
2,1,1781077334689,1781077335070,381,OK
2,2,1781077335082,1781077335496,414,OK
2,3,1781077335504,1781077335908,404,OK
2,4,1781077335927,1781077336264,337,OK
2,5,1781077336272,1781077336659,387,OK
2,6,1781077336685,1781077337047,362,OK
2,7,1781077337056,1781077337409,353,OK
2,8,1781077337420,1781077337803,383,OK
2,9,1781077337829,1781077338275,446,OK
2,10,1781077338286,1781077338701,415,OK
2,11,1781077338714,1781077338894,180,OK
2,12,1781077338904,1781077339125,221,OK
2,13,1781077339136,1781077339323,187,OK
2,14,1781077339334,1781077339520,186,OK
2,15,1781077339546,1781077339744,198,OK
3,1,1781077334696,1781077335079,383,OK
3,2,1781077335085,1781077335495,410,OK
3,3,1781077335504,1781077335914,410,OK
3,4,1781077335930,1781077336264,334,OK
3,5,1781077336272,1781077336659,387,OK
3,6,1781077336681,1781077337045,364,OK
3,7,1781077337054,1781077337403,349,OK
3,8,1781077337413,1781077337803,390,OK
3,9,1781077337820,1781077338275,455,OK
3,10,1781077338286,1781077338720,434,OK
3,11,1781077338733,1781077338966,233,OK
3,12,1781077338978,1781077339256,278,OK
3,13,1781077339266,1781077339520,254,OK
3,14,1781077339533,1781077339739,206,OK
3,15,1781077339759,1781077340163,404,OK
4,1,1781077334704,1781077335079,375,OK
4,2,1781077335089,1781077335496,407,OK
4,3,1781077335504,1781077335908,404,OK
4,4,1781077335927,1781077336264,337,OK
4,5,1781077336272,1781077336657,385,OK
4,6,1781077336682,1781077337061,379,OK
4,7,1781077337070,1781077337403,333,OK
4,8,1781077337413,1781077337803,390,OK
4,9,1781077337825,1781077338275,450,OK
4,10,1781077338286,1781077338703,417,OK
4,11,1781077338722,1781077338894,172,OK
4,12,1781077338907,1781077339126,219,OK
4,13,1781077339145,1781077339323,178,OK
4,14,1781077339336,1781077339522,186,OK
4,15,1781077339552,1781077339739,187,OK
