thread,tx_idx,start_ms,end_ms,latency_ms,status
1,1,1780844839768,1780844839988,220,OK
1,2,1780844839992,1780844840223,231,OK
1,3,1780844840231,1780844840472,241,OK
1,4,1780844840475,1780844840747,272,OK
1,5,1780844840757,1780844841021,264,OK
1,6,1780844841027,1780844841292,265,OK
1,7,1780844841296,1780844841512,216,OK
1,8,1780844841524,1780844841751,227,OK
1,9,1780844841755,1780844841979,224,OK
1,10,1780844841984,1780844842212,228,OK
1,11,1780844842225,1780844842505,280,OK
1,12,1780844842510,1780844842816,306,OK
1,13,1780844842827,1780844843138,311,OK
1,14,1780844843148,1780844843454,306,OK
1,15,1780844843460,1780844843821,361,OK
