# start rate=10 seed=1 dur=420 n=7 target=3 events=43
2.2 fp=[1] true=[3] merged=[1, 3]
52.5 fp=[7] true=[3] merged=[3, 7]
52.8 fp=[7] true=[3] merged=[3, 7]
53.1 fp=[7] true=[3] merged=[3, 7]
53.4 fp=[7] true=[3] merged=[3, 7]
53.8 fp=[7] true=[3] merged=[3, 7]
54.1 fp=[7] true=[3] merged=[3, 7]
54.4 fp=[7] true=[3] merged=[3, 7]
54.7 fp=[7] true=[3] merged=[3, 7]
55.0 fp=[7] true=[3] merged=[3, 7]
55.3 fp=[4] true=[3] merged=[3, 4]
55.6 fp=[4] true=[3] merged=[3, 4]
55.9 fp=[4] true=[3] merged=[3, 4]
56.2 fp=[2] true=[3] merged=[2, 3]
56.6 fp=[2] true=[3] merged=[2, 3]
56.9 fp=[2] true=[3] merged=[2, 3]
57.2 fp=[2] true=[3] merged=[2, 3]
57.5 fp=[2] true=[3] merged=[2, 3]
57.8 fp=[2] true=[3] merged=[2, 3]
58.1 fp=[2] true=[3] merged=[2, 3]
58.4 fp=[2] true=[3] merged=[2, 3]
58.7 fp=[2] true=[3] merged=[2, 3]
59.0 fp=[2] true=[3] merged=[2, 3]
59.3 fp=[2] true=[3] merged=[2, 3]
59.7 fp=[2] true=[3] merged=[2, 3]
60.0 fp=[2] true=[3] merged=[2, 3]
60.3 fp=[2] true=[3] merged=[2, 3]
60.6 fp=[2] true=[3] merged=[2, 3]
60.9 fp=[2] true=[3] merged=[2, 3]
61.3 fp=[2] true=[3] merged=[2, 3]
61.6 fp=[2] true=[3] merged=[2, 3]
61.9 fp=[2] true=[3] merged=[2, 3]
62.2 fp=[2] true=[3] merged=[2, 3]
62.5 fp=[2] true=[3] merged=[2, 3]
62.8 fp=[2] true=[3] merged=[2, 3]
63.1 fp=[2] true=[3] merged=[2, 3]
63.4 fp=[2] true=[3] merged=[2, 3]
63.7 fp=[2] true=[3] merged=[2, 3]
64.0 fp=[1] true=[3] merged=[1, 3]
64.4 fp=[1] true=[3] merged=[1, 3]
64.7 fp=[1] true=[3] merged=[1, 3]
65.0 fp=[1] true=[3] merged=[1, 3]
65.3 fp=[1] true=[3] merged=[1, 3]
65.6 fp=[1] true=[3] merged=[1, 3]
65.9 fp=[1] true=[3] merged=[1, 3]
66.3 fp=[1] true=[3] merged=[1, 3]
66.6 fp=[1] true=[3] merged=[1, 3]
66.9 fp=[1] true=[3] merged=[1, 3]
67.2 fp=[1] true=[3] merged=[1, 3]
67.5 fp=[1] true=[3] merged=[1, 3]
67.8 fp=[1] true=[3] merged=[1, 3]
68.2 fp=[1] true=[3] merged=[1, 3]
68.5 fp=[1] true=[3] merged=[1, 3]
68.8 fp=[1] true=[3] merged=[1, 3]
69.1 fp=[1] true=[3] merged=[1, 3]
69.4 fp=[1] true=[3] merged=[1, 3]
69.7 fp=[1] true=[3] merged=[1, 3]
70.0 fp=[1] true=[3] merged=[1, 3]
70.3 fp=[1] true=[3] merged=[1, 3]
70.6 fp=[1] true=[3] merged=[1, 3]
70.9 fp=[1] true=[3] merged=[1, 3]
71.3 fp=[1] true=[3] merged=[1, 3]
71.6 fp=[1] true=[3] merged=[1, 3]
71.9 fp=[1] true=[3] merged=[1, 3]
72.2 fp=[1] true=[3] merged=[1, 3]
72.5 fp=[1] true=[3] merged=[1, 3]
72.8 fp=[1] true=[3] merged=[1, 3]
73.1 fp=[1] true=[3] merged=[1, 3]
73.4 fp=[1] true=[3] merged=[1, 3]
73.8 fp=[1] true=[3] merged=[1, 3]
74.1 fp=[1] true=[3] merged=[1, 3]
74.4 fp=[1] true=[3] merged=[1, 3]
74.7 fp=[1] true=[3] merged=[1, 3]
75.0 fp=[1] true=[3] merged=[1, 3]
75.4 fp=[1] true=[3] merged=[1, 3]
75.7 fp=[1] true=[3] merged=[1, 3]
76.0 fp=[1] true=[3] merged=[1, 3]
76.3 fp=[1] true=[3] merged=[1, 3]
76.6 fp=[1] true=[3] merged=[1, 3]
76.9 fp=[1] true=[3] merged=[1, 3]
77.2 fp=[1] true=[3] merged=[1, 3]
77.5 fp=[1] true=[3] merged=[1, 3]
77.8 fp=[1] true=[3] merged=[1, 3]
78.1 fp=[1] true=[3] merged=[1, 3]
78.5 fp=[1] true=[3] merged=[1, 3]
78.8 fp=[1] true=[3] merged=[1, 3]
79.1 fp=[1] true=[3] merged=[1, 3]
79.4 fp=[1] true=[3] merged=[1, 3]
79.7 fp=[1] true=[3] merged=[1, 3]
80.0 fp=[1] true=[3] merged=[1, 3]
80.3 fp=[1] true=[3] merged=[1, 3]
80.6 fp=[1] true=[3] merged=[1, 3]
81.0 fp=[1] true=[3] merged=[1, 3]
81.3 fp=[1] true=[3] merged=[1, 3]
81.6 fp=[1] true=[3] merged=[1, 3]
81.9 fp=[1] true=[3] merged=[1, 3]
82.2 fp=[1] true=[3] merged=[1, 3]
82.5 fp=[1] true=[3] merged=[1, 3]
82.8 fp=[1] true=[3] merged=[1, 3]
83.1 fp=[1] true=[3] merged=[1, 3]
83.5 fp=[1] true=[3] merged=[1, 3]
83.8 fp=[1] true=[3] merged=[1, 3]
84.1 fp=[1] true=[3] merged=[1, 3]
84.4 fp=[1] true=[3] merged=[1, 3]
84.7 fp=[1] true=[3] merged=[1, 3]
85.0 fp=[1] true=[3] merged=[1, 3]
85.3 fp=[1] true=[3] merged=[1, 3]
85.7 fp=[1] true=[3] merged=[1, 3]
86.0 fp=[1] true=[3] merged=[1, 3]
86.3 fp=[1] true=[3] merged=[1, 3]
86.6 fp=[1] true=[3] merged=[1, 3]
86.9 fp=[1] true=[3] merged=[1, 3]
87.2 fp=[1] true=[3] merged=[1, 3]
87.5 fp=[1] true=[3] merged=[1, 3]
87.9 fp=[1] true=[3] merged=[1, 3]
88.2 fp=[1] true=[3] merged=[1, 3]
88.5 fp=[1] true=[3] merged=[1, 3]
88.8 fp=[1] true=[3] merged=[1, 3]
89.1 fp=[1] true=[3] merged=[1, 3]
89.4 fp=[1] true=[3] merged=[1, 3]
89.7 fp=[1] true=[3] merged=[1, 3]
90.1 fp=[1] true=[3] merged=[1, 3]
90.4 fp=[1] true=[3] merged=[1, 3]
90.7 fp=[1] true=[3] merged=[1, 3]
91.0 fp=[1] true=[3] merged=[1, 3]
91.3 fp=[1] true=[3] merged=[1, 3]
91.6 fp=[1] true=[3] merged=[1, 3]
91.9 fp=[1] true=[3] merged=[1, 3]
92.2 fp=[1] true=[3] merged=[1, 3]
92.5 fp=[1] true=[3] merged=[1, 3]
92.9 fp=[1] true=[3] merged=[1, 3]
93.2 fp=[1] true=[3] merged=[1, 3]
93.5 fp=[1] true=[3] merged=[1, 3]
93.8 fp=[1] true=[3] merged=[1, 3]
94.1 fp=[1] true=[3] merged=[1, 3]
94.4 fp=[1] true=[3] merged=[1, 3]
94.7 fp=[1] true=[3] merged=[1, 3]
95.0 fp=[1] true=[3] merged=[1, 3]
95.4 fp=[1] true=[3] merged=[1, 3]
95.7 fp=[1] true=[3] merged=[1, 3]
96.0 fp=[1] true=[3] merged=[1, 3]
96.3 fp=[1] true=[3] merged=[1, 3]
96.6 fp=[1] true=[3] merged=[1, 3]
96.9 fp=[1] true=[3] merged=[1, 3]
97.2 fp=[1] true=[3] merged=[1, 3]
97.5 fp=[1] true=[3] merged=[1, 3]
97.9 fp=[1] true=[3] merged=[1, 3]
98.2 fp=[5] true=[3] merged=[3, 5]
98.5 fp=[5] true=[3] merged=[3, 5]
98.8 fp=[5] true=[3] merged=[3, 5]
99.1 fp=[5] true=[3] merged=[3, 5]
99.5 fp=[5] true=[3] merged=[3, 5]
99.8 fp=[5] true=[3] merged=[3, 5]
100.1 fp=[5] true=[3] merged=[3, 5]
100.4 fp=[5] true=[3] merged=[3, 5]
100.7 fp=[5] true=[3] merged=[3, 5]
101.0 fp=[5] true=[3] merged=[3, 5]
101.3 fp=[5] true=[3] merged=[3, 5]
101.6 fp=[5] true=[3] merged=[3, 5]
102.0 fp=[5] true=[3] merged=[3, 5]
102.3 fp=[4] true=[3] merged=[3, 4]
102.6 fp=[4] true=[3] merged=[3, 4]
102.9 fp=[4] true=[3] merged=[3, 4]
103.3 fp=[4] true=[3] merged=[3, 4]
103.6 fp=[4] true=[3] merged=[3, 4]
103.9 fp=[4] true=[3] merged=[3, 4]
104.2 fp=[4] true=[3] merged=[3, 4]
104.5 fp=[4] true=[3] merged=[3, 4]
104.8 fp=[4] true=[3] merged=[3, 4]
105.1 fp=[4] true=[3] merged=[3, 4]
105.4 fp=[4] true=[3] merged=[3, 4]
105.8 fp=[4] true=[3] merged=[3, 4]
106.1 fp=[4] true=[3] merged=[3, 4]
106.4 fp=[4] true=[3] merged=[3, 4]
106.7 fp=[4] true=[3] merged=[3, 4]
107.0 fp=[4] true=[3] merged=[3, 4]
107.3 fp=[4] true=[3] merged=[3, 4]
107.6 fp=[4] true=[3] merged=[3, 4]
107.9 fp=[4] true=[3] merged=[3, 4]
108.3 fp=[4] true=[3] merged=[3, 4]
108.6 fp=[4] true=[3] merged=[3, 4]
108.9 fp=[4] true=[3] merged=[3, 4]
109.2 fp=[4] true=[3] merged=[3, 4]
109.5 fp=[4] true=[3] merged=[3, 4]
109.8 fp=[4] true=[3] merged=[3, 4]
110.1 fp=[4] true=[3] merged=[3, 4]
110.4 fp=[4] true=[3] merged=[3, 4]
110.7 fp=[4] true=[3] merged=[3, 4]
111.0 fp=[4] true=[3] merged=[3, 4]
111.4 fp=[4] true=[3] merged=[3, 4]
111.7 fp=[4] true=[3] merged=[3, 4]
112.0 fp=[4] true=[3] merged=[3, 4]
112.3 fp=[4] true=[3] merged=[3, 4]
112.6 fp=[4] true=[3] merged=[3, 4]
112.9 fp=[4] true=[3] merged=[3, 4]
113.2 fp=[4] true=[3] merged=[3, 4]
113.5 fp=[4] true=[3] merged=[3, 4]
113.9 fp=[4] true=[3] merged=[3, 4]
114.2 fp=[4] true=[3] merged=[3, 4]
114.5 fp=[4] true=[3] merged=[3, 4]
114.8 fp=[4] true=[3] merged=[3, 4]
115.1 fp=[4] true=[3] merged=[3, 4]
115.4 fp=[4] true=[3] merged=[3, 4]
115.7 fp=[4] true=[3] merged=[3, 4]
116.1 fp=[4] true=[3] merged=[3, 4]
116.4 fp=[4] true=[3] merged=[3, 4]
116.7 fp=[4] true=[3] merged=[3, 4]
117.0 fp=[4] true=[3] merged=[3, 4]
117.3 fp=[4] true=[3] merged=[3, 4]
117.6 fp=[4] true=[3] merged=[3, 4]
117.9 fp=[4] true=[3] merged=[3, 4]
118.3 fp=[4] true=[3] merged=[3, 4]
118.6 fp=[4] true=[3] merged=[3, 4]
118.9 fp=[4] true=[3] merged=[3, 4]
119.2 fp=[4] true=[3] merged=[3, 4]
119.5 fp=[4] true=[3] merged=[3, 4]
119.8 fp=[4] true=[3] merged=[3, 4]
120.1 fp=[4] true=[3] merged=[3, 4]
120.4 fp=[4] true=[3] merged=[3, 4]
120.7 fp=[4] true=[3] merged=[3, 4]
121.1 fp=[4] true=[3] merged=[3, 4]
121.4 fp=[4] true=[3] merged=[3, 4]
121.7 fp=[4] true=[3] merged=[3, 4]
122.0 fp=[5] true=[3] merged=[3, 5]
122.3 fp=[5] true=[3] merged=[3, 5]
122.6 fp=[5] true=[3] merged=[3, 5]
122.9 fp=[5] true=[3] merged=[3, 5]
123.3 fp=[5] true=[3] merged=[3, 5]
123.6 fp=[5] true=[3] merged=[3, 5]
123.9 fp=[5] true=[3] merged=[3, 5]
124.3 fp=[5] true=[3] merged=[3, 5]
124.6 fp=[5] true=[3] merged=[3, 5]
124.9 fp=[5] true=[3] merged=[3, 5]
125.2 fp=[5] true=[3] merged=[3, 5]
125.5 fp=[5] true=[3] merged=[3, 5]
125.8 fp=[5] true=[3] merged=[3, 5]
126.1 fp=[5] true=[3] merged=[3, 5]
126.4 fp=[5] true=[3] merged=[3, 5]
126.7 fp=[5] true=[3] merged=[3, 5]
127.1 fp=[5] true=[3] merged=[3, 5]
127.4 fp=[5] true=[3] merged=[3, 5]
127.7 fp=[5] true=[3] merged=[3, 5]
128.0 fp=[5] true=[3] merged=[3, 5]
129.2 fp=[5] true=[3] merged=[3, 5]
129.6 fp=[5] true=[3] merged=[3, 5]
129.9 fp=[5] true=[3] merged=[3, 5]
130.2 fp=[5] true=[3] merged=[3, 5]
130.5 fp=[5] true=[3] merged=[3, 5]
130.8 fp=[5] true=[3] merged=[3, 5]
131.1 fp=[5] true=[3] merged=[3, 5]
131.4 fp=[5] true=[3] merged=[3, 5]
131.7 fp=[5] true=[3] merged=[3, 5]
132.1 fp=[5] true=[3] merged=[3, 5]
132.4 fp=[5] true=[3] merged=[3, 5]
132.7 fp=[5] true=[3] merged=[3, 5]
133.0 fp=[5] true=[3] merged=[3, 5]
133.3 fp=[5] true=[3] merged=[3, 5]
133.6 fp=[5] true=[3] merged=[3, 5]
133.9 fp=[5] true=[3] merged=[3, 5]
134.3 fp=[5] true=[3] merged=[3, 5]
134.6 fp=[5] true=[3] merged=[3, 5]
134.9 fp=[5] true=[3] merged=[3, 5]
135.2 fp=[5] true=[3] merged=[3, 5]
135.5 fp=[5] true=[3] merged=[3, 5]
135.8 fp=[5] true=[3] merged=[3, 5]
136.1 fp=[5] true=[3] merged=[3, 5]
136.4 fp=[5] true=[3] merged=[3, 5]
136.8 fp=[5] true=[3] merged=[3, 5]
137.1 fp=[5] true=[3] merged=[3, 5]
137.4 fp=[5] true=[3] merged=[3, 5]
137.7 fp=[5] true=[3] merged=[3, 5]
138.0 fp=[5] true=[3] merged=[3, 5]
138.3 fp=[5] true=[3] merged=[3, 5]
138.6 fp=[5] true=[3] merged=[3, 5]
138.9 fp=[5] true=[3] merged=[3, 5]
139.2 fp=[5] true=[3] merged=[3, 5]
139.6 fp=[5] true=[3] merged=[3, 5]
139.9 fp=[5] true=[3] merged=[3, 5]
140.2 fp=[5] true=[3] merged=[3, 5]
140.5 fp=[5] true=[3] merged=[3, 5]
140.8 fp=[5] true=[3] merged=[3, 5]
141.1 fp=[5] true=[3] merged=[3, 5]
141.4 fp=[5] true=[3] merged=[3, 5]
141.8 fp=[5] true=[3] merged=[3, 5]
142.1 fp=[5] true=[3] merged=[3, 5]
142.4 fp=[5] true=[3] merged=[3, 5]
142.7 fp=[5] true=[3] merged=[3, 5]
143.0 fp=[5] true=[3] merged=[3, 5]
143.3 fp=[5] true=[3] merged=[3, 5]
143.6 fp=[5] true=[3] merged=[3, 5]
144.0 fp=[5] true=[3] merged=[3, 5]
144.3 fp=[5] true=[3] merged=[3, 5]
144.6 fp=[5] true=[3] merged=[3, 5]
144.9 fp=[5] true=[3] merged=[3, 5]
145.2 fp=[5] true=[3] merged=[3, 5]
145.5 fp=[5] true=[3] merged=[3, 5]
145.9 fp=[5] true=[3] merged=[3, 5]
146.2 fp=[5] true=[3] merged=[3, 5]
146.5 fp=[5] true=[3] merged=[3, 5]
146.8 fp=[5] true=[3] merged=[3, 5]
147.1 fp=[5] true=[3] merged=[3, 5]
147.4 fp=[5] true=[3] merged=[3, 5]
147.7 fp=[5] true=[3] merged=[3, 5]
148.0 fp=[5] true=[3] merged=[3, 5]
148.4 fp=[5] true=[3] merged=[3, 5]
148.7 fp=[5] true=[3] merged=[3, 5]
149.0 fp=[6] true=[3] merged=[3, 6]
149.4 fp=[6] true=[3] merged=[3, 6]
149.7 fp=[6] true=[3] merged=[3, 6]
150.0 fp=[6] true=[3] merged=[3, 6]
150.3 fp=[6] true=[3] merged=[3, 6]
150.6 fp=[6] true=[3] merged=[3, 6]
150.9 fp=[6] true=[3] merged=[3, 6]
162.2 fp=[6] true=[3] merged=[3, 6]
162.5 fp=[6] true=[3] merged=[3, 6]
162.8 fp=[6] true=[3] merged=[3, 6]
163.2 fp=[6] true=[3] merged=[3, 6]
163.5 fp=[6] true=[3] merged=[3, 6]
163.8 fp=[6] true=[3] merged=[3, 6]
164.1 fp=[6] true=[3] merged=[3, 6]
164.5 fp=[6] true=[3] merged=[3, 6]
164.8 fp=[6] true=[3] merged=[3, 6]
165.1 fp=[6] true=[3] merged=[3, 6]
165.4 fp=[6] true=[3] merged=[3, 6]
165.7 fp=[6] true=[3] merged=[3, 6]
166.0 fp=[6] true=[3] merged=[3, 6]
166.3 fp=[6] true=[3] merged=[3, 6]
166.6 fp=[6] true=[3] merged=[3, 6]
167.0 fp=[6] true=[3] merged=[3, 6]
167.3 fp=[6] true=[3] merged=[3, 6]
167.6 fp=[6] true=[3] merged=[3, 6]
167.9 fp=[6] true=[3] merged=[3, 6]
168.2 fp=[6] true=[3] merged=[3, 6]
168.5 fp=[6] true=[3] merged=[3, 6]
168.8 fp=[6] true=[3] merged=[3, 6]
169.1 fp=[6] true=[3] merged=[3, 6]
169.5 fp=[6] true=[3] merged=[3, 6]
169.8 fp=[6] true=[3] merged=[3, 6]
170.1 fp=[6] true=[3] merged=[3, 6]
170.4 fp=[6] true=[3] merged=[3, 6]
170.7 fp=[6] true=[3] merged=[3, 6]
171.0 fp=[6] true=[3] merged=[3, 6]
171.3 fp=[6] true=[3] merged=[3, 6]
171.7 fp=[6] true=[3] merged=[3, 6]
172.0 fp=[6] true=[3] merged=[3, 6]
172.3 fp=[6] true=[3] merged=[3, 6]
172.6 fp=[6] true=[3] merged=[3, 6]
172.9 fp=[6] true=[3] merged=[3, 6]
173.2 fp=[6] true=[3] merged=[3, 6]
173.6 fp=[6] true=[3] merged=[3, 6]
173.9 fp=[6] true=[3] merged=[3, 6]
174.2 fp=[6] true=[3] merged=[3, 6]
174.5 fp=[6] true=[3] merged=[3, 6]
174.8 fp=[6] true=[3] merged=[3, 6]
175.2 fp=[6] true=[3] merged=[3, 6]
175.5 fp=[6] true=[3] merged=[3, 6]
175.8 fp=[6] true=[3] merged=[3, 6]
176.1 fp=[6] true=[3] merged=[3, 6]
176.4 fp=[6] true=[3] merged=[3, 6]
176.7 fp=[6] true=[3] merged=[3, 6]
177.0 fp=[6] true=[3] merged=[3, 6]
177.3 fp=[6] true=[3] merged=[3, 6]
177.7 fp=[6] true=[3] merged=[3, 6]
178.0 fp=[6] true=[3] merged=[3, 6]
178.3 fp=[6] true=[3] merged=[3, 6]
178.6 fp=[6] true=[3] merged=[3, 6]
179.0 fp=[6] true=[3] merged=[3, 6]
179.3 fp=[6] true=[3] merged=[3, 6]
179.6 fp=[6] true=[3] merged=[3, 6]
179.9 fp=[6] true=[3] merged=[3, 6]
180.2 fp=[6] true=[3] merged=[3, 6]
180.5 fp=[6] true=[3] merged=[3, 6]
180.8 fp=[6] true=[3] merged=[3, 6]
181.1 fp=[6] true=[3] merged=[3, 6]
181.4 fp=[6] true=[3] merged=[3, 6]
181.8 fp=[6] true=[3] merged=[3, 6]
199.0 fp=[5] true=[3] merged=[3, 5]
199.4 fp=[5] true=[3] merged=[3, 5]
199.7 fp=[5] true=[3] merged=[3, 5]
200.0 fp=[5] true=[3] merged=[3, 5]
200.3 fp=[5] true=[3] merged=[3, 5]
200.6 fp=[5] true=[3] merged=[3, 5]
200.9 fp=[5] true=[3] merged=[3, 5]
201.2 fp=[5] true=[3] merged=[3, 5]
201.5 fp=[5] true=[3] merged=[3, 5]
201.8 fp=[5] true=[3] merged=[3, 5]
202.2 fp=[5] true=[3] merged=[3, 5]
202.5 fp=[5] true=[3] merged=[3, 5]
202.8 fp=[5] true=[3] merged=[3, 5]
203.1 fp=[5] true=[3] merged=[3, 5]
203.4 fp=[5] true=[3] merged=[3, 5]
203.7 fp=[5] true=[3] merged=[3, 5]
204.1 fp=[5] true=[3] merged=[3, 5]
204.4 fp=[5] true=[3] merged=[3, 5]
204.7 fp=[5] true=[3] merged=[3, 5]
205.0 fp=[5] true=[3] merged=[3, 5]
