thread,tx_idx,start_ms,end_ms,latency_ms,status
1,1,1781071936107,1781071936522,415,OK
1,2,1781071936530,1781071936916,386,OK
1,3,1781071936925,1781071937312,387,OK
1,4,1781071937321,1781071937691,370,OK
1,5,1781071937701,1781071938079,378,OK
1,6,1781071938089,1781071938487,398,OK
1,7,1781071938495,1781071938897,402,OK
1,8,1781071938909,1781071939322,413,OK
1,9,1781071939331,1781071939691,360,OK
1,10,1781071939700,1781071940157,457,OK
1,11,1781071940166,1781071940543,377,OK
1,12,1781071940551,1781071940920,369,OK
1,13,1781071940934,1781071941347,413,OK
1,14,1781071941357,1781071941751,394,OK
1,15,1781071941761,1781071942212,451,OK
