thread,tx_idx,start_ms,end_ms,latency_ms,status
1,1,1781071991567,1781071992005,438,OK
1,2,1781071992015,1781071992410,395,OK
1,3,1781071992419,1781071992844,425,OK
1,4,1781071992852,1781071993230,378,OK
1,5,1781071993239,1781071993640,401,OK
1,6,1781071993649,1781071994101,452,OK
1,7,1781071994111,1781071994543,432,OK
1,8,1781071994551,1781071994920,369,OK
1,9,1781071994928,1781071995331,403,OK
1,10,1781071995340,1781071995720,380,OK
1,11,1781071995729,1781071996133,404,OK
1,12,1781071996141,1781071996517,376,OK
1,13,1781071996526,1781071996891,365,OK
1,14,1781071996900,1781071997303,403,OK
1,15,1781071997312,1781071997701,389,OK
