load_tps,seed,median_van,p95_van,p99_van,median_ai,p95_ai,p99_ai,median_bft,p95_bft,p99_bft
1500,12,6.508853914449778,11.117045302057264,15.435937929423092,6.272891822946324,10.776464645853677,14.756091963783241,8.706991546128833,15.245954139561626,20.891755233416525
1500,13,6.5094980982471835,11.298206746566219,13.585022846198319,6.013662537541269,10.886435291272983,15.936580427640958,8.812810196751059,14.054734502307861,20.77682530207202
1500,14,6.247843282183057,11.019403760282112,13.064308899335359,6.102117084594422,12.049552880496973,16.396168869585107,8.747414974809285,15.363748351252408,17.464858919515752
1500,15,6.73793686029884,10.769823904317679,13.49579685042989,6.395990331402274,10.16189343541802,13.102695482759229,8.348716937050082,15.46823774716527,19.82359358664571
1500,16,6.178424992092515,11.82756513334323,14.797657707702415,6.217587692937265,11.096684652595012,12.896444176585097,8.551907703606474,15.282558300740398,17.99274788336105
1500,17,6.291543036114936,11.226242042811991,14.636424315538376,6.161849808169247,9.871504175091166,10.996080961905626,8.862683803102454,14.36755531755095,17.342216369843424
1500,18,6.3999656099231785,11.205321131660522,14.129606702472772,6.081836104219201,10.007445073667508,11.73449664360814,8.860306215597781,14.421252415317994,18.11610539731759
1500,19,6.414179101048907,11.275408637731527,14.471980301719677,6.330485815391173,10.926558158971691,14.648185541125859,8.559974347704983,13.79070410405869,17.651806767104176
1500,20,6.263099657542231,10.75170085349644,13.511984616365897,6.078298145911696,10.256914990412554,14.829733706737741,8.418227262214911,12.9360449399423,15.84421291066425
1500,21,6.376947299088634,11.056764880024467,12.689570534443966,6.18229080943151,10.439467582547385,16.12456556480223,8.609752767548873,14.911269728319795,18.619099955471672
1500,22,6.20920443436569,9.536291686783892,12.274071718644901,5.982737456601784,9.792337968507326,13.049155287300115,8.606350218256487,14.589271062474447,19.121460667102525
1500,23,6.461327395495372,11.723779057080412,15.145318508628323,6.162352966596163,11.193794096046874,13.388486286028835,8.751809291628739,15.017179703415456,21.457226885131615
1500,24,6.589670000386936,10.348560688881772,13.88200993445652,6.203393388138647,11.112664747743253,14.080823913513349,8.541868461748162,13.743867153789036,17.297962388366983
1500,25,6.595077798679256,12.365608676936564,15.516641870333824,6.285345657113072,10.174859269563242,11.974139945234414,9.133437725606996,14.705705781450224,17.132280390472367
1500,26,6.350104333888739,10.244559159812106,12.918479861120165,6.309479460305242,11.388698144260806,16.652153160645494,8.649988380261615,14.381298928973345,20.296053756046927
1500,27,6.411025401063324,11.62738151410984,16.10470949029696,6.226976310351219,10.689188262061919,15.349225867743899,8.592985743801147,15.39422716414388,21.64746256495068
1500,28,6.296757483046824,11.070996850481906,14.385071128524057,6.212971540362,10.982297227547594,13.02761570019579,8.806973880253008,14.256179058586193,15.991815563301477
1500,29,6.1299749743869745,9.691374250998342,13.478858864038246,6.203245604570851,10.235798222715083,11.881023356823906,8.758877894959738,15.178776664137445,16.473203153235154
2000,0,8.820578702996558,15.10363805557045,17.55168808326554,8.384052017370115,13.963465909182146,19.235564490139044,11.548627955565467,19.796489504503864,26.24055391967043
2000,1,8.674237553895729,13.76860556550032,21.008978707605518,7.997078508470883,13.362932681152744,18.054481445320583,11.715616829361945,20.999684830872503,29.71661436262955
2000,2,8.50560204997934,14.221935307251565,18.754129429397107,8.005143884487888,13.137037086146641,15.579573842554064,11.334677455712512,17.96890743828797,22.008948381746098
2000,3,9.084884738622987,15.595057010670278,18.016224170584238,8.332189910605084,13.623148946077668,16.2894054645582,11.024421323309392,18.793821068488114,26.64088780081403
2000,4,8.60066739244212,16.611106957524974,19.12000056925905,8.019166393186667,12.840444155804544,17.92210074064128,11.793468363959585,18.957005754730808,21.41914389613275
2000,5,8.763628984639169,13.23929019212678,16.296242636542193,8.018606756981594,13.940667185807724,20.211160831659523,11.337223912760573,18.400150053539313,21.686702629652856
2000,6,8.488032661048189,13.268095979793133,18.618472411762053,8.498559980421895,13.191735108249656,17.43136724128332,11.531278302739468,17.60090615981692,19.948728166826015
2000,7,8.603782914080734,14.554702187605688,20.773552240324225,8.146920773145528,13.022417320957146,19.454500547988463,11.505188369212092,19.33548758022353,23.65514787895306
2000,8,8.28030442348392,15.05192256149714,20.591194212236825,8.575173739192259,14.043606454514586,17.783695331197286,11.617319199002331,19.252048893362,22.158919661783568
2000,9,8.59643802516631,15.340078391815839,20.306225201357908,8.113659506897605,13.36505864800464,18.84147866413818,11.532765805833286,17.397944848608113,25.663303121986907
2000,10,8.537525001730659,13.31487171984403,15.445508291463824,8.282074260427319,14.12017553080316,17.414258497145532,11.961640649663682,18.481856530887377,24.328132744811743
2000,11,8.374333503663745,14.952524217650588,17.63549573428586,8.335201947240895,14.860146584853116,17.125841851602235,11.135989856515689,18.92974115120761,27.527468043124966
2000,12,8.678471885933037,14.822727069409684,20.581250572564123,8.36385576392843,14.368619527804903,19.67478928504432,11.609322061505111,20.327938852748836,27.855673644555367
2000,13,8.67933079766291,15.06427566208829,18.113363794931093,8.018216716721692,14.515247055030644,21.248773903521275,11.750413595668078,18.739646003077148,27.702433736096026
2000,14,8.33045770957741,14.692538347042817,17.41907853244714,8.136156112792563,16.0660705073293,21.86155849278014,11.663219966412377,20.484997801669877,23.286478559354336
2000,15,8.983915813731787,14.359765205756904,17.994395800573187,8.527987108536365,13.549191247224027,17.470260643678973,11.131622582733442,20.624316996220358,26.43145811552761
2000,16,8.237899989456686,15.770086844457639,19.730210276936553,8.290116923916353,14.79557953679335,17.195258902113462,11.402543604808631,20.3767444009872,23.99033051114807
2000,17,8.388724048153247,14.96832272374932,19.515232420717833,8.215799744225663,13.16200556678822,14.661441282540833,11.816911737469939,19.156740423401267,23.122955159791232
2000,18,8.53328747989757,14.940428175547362,18.83947560329703,8.109114805625602,13.343260098223345,15.645995524810854,11.813741620797039,19.228336553757323,24.15480719642345
2000,19,8.552238801398541,15.033878183642033,19.295973735626234,8.440647753854897,14.568744211962255,19.530914054834476,11.413299130273312,18.387605472078253,23.535742356138897
2000,20,8.350799543389641,14.335601137995251,18.01597948848786,8.104397527882261,13.675886653883405,19.77297827565032,11.224303016286548,17.248059919923065,21.125617214218998
2000,21,8.502596398784846,14.742353173365954,16.91942737925862,8.243054412575347,13.91929011006318,21.499420753069636,11.47967035673183,19.88169297109306,24.825466607295557
2000,22,8.278939245820919,12.715055582378524,16.3654289581932,7.976983275469045,13.056450624676435,17.398873716400153,11.475133624341982,19.452361416632595,25.495280889470035
