loss,jitter,seed,failover_van,failover_ai,storm_rate_van,storm_rate_ai
0.02,20.0,9,264.3184505761046,147.45349969641217,0.0,0.0
0.02,20.0,10,266.2854160907573,146.41067775570076,0.01,0.01
0.02,20.0,11,257.0117902123596,139.17514758164145,0.02,0.0
0.02,20.0,12,269.48405408701876,142.58355684301773,0.03,0.0
0.02,20.0,13,257.5687988601149,148.60616072098273,0.01,0.0
0.02,20.0,14,269.2075691721548,147.90346063713855,0.0,0.01
0.02,20.0,15,256.3007607848608,148.36712595476365,0.02,0.01
0.02,20.0,16,254.82374918609725,149.12089032987018,0.0,0.02
0.02,20.0,17,252.4607448599285,142.29608980983951,0.06,0.0
0.02,20.0,18,264.3380048292978,141.5474420711643,0.04,0.0
0.02,20.0,19,268.08912389326554,149.84782332125252,0.01,0.0
0.02,20.0,20,263.87848747528477,145.31357848403616,0.01,0.0
0.02,20.0,21,263.0663354600688,146.06974608806442,0.04,0.0
0.02,20.0,22,250.57757470553273,144.5446252978099,0.0,0.0
0.02,20.0,23,265.8828459454527,152.66247553654884,0.02,0.0
0.02,20.0,24,260.47661230139835,146.9951650197872,0.0,0.01
0.02,20.0,25,260.0721804237569,152.72568337398616,0.02,0.0
0.02,20.0,26,267.750197198255,149.4584944320411,0.01,0.01
0.02,20.0,27,275.52436877107846,145.76388447443662,0.03,0.0
0.02,20.0,28,268.8836253995979,147.045470019631,0.0,0.0
0.02,20.0,29,262.7906892009834,148.57417938500876,0.02,0.0
0.02,30.0,0,271.09719507351826,145.09654612318258,0.02,0.0
0.02,30.0,1,263.1468428857819,143.61468491338582,0.01,0.0
0.02,30.0,2,258.974450203966,149.68722008212825,0.03,0.0
0.02,30.0,3,260.54516265525785,142.738236840568,0.02,0.02
0.02,30.0,4,269.0059997336011,147.82260731549536,0.02,0.0
0.02,30.0,5,271.50156380154397,149.87072621479825,0.02,0.01
0.02,30.0,6,265.0079237152563,149.78281109264032,0.01,0.0
0.02,30.0,7,250.89569136855766,144.2008145744892,0.01,0.0
0.02,30.0,8,251.3192040473563,150.5917902625709,0.02,0.01
0.02,30.0,9,266.42247555493043,147.92594921655024,0.0,0.0
0.02,30.0,10,267.8402201359712,145.35021781765988,0.01,0.01
0.02,30.0,11,253.27619636517392,136.97505019442417,0.02,0.0
0.02,30.0,12,271.5987871278394,141.94428535169772,0.03,0.0
0.02,30.0,13,259.3295280470147,145.34320329021926,0.01,0.0
0.02,30.0,14,266.17054979860063,151.79528850843406,0.0,0.01
0.02,30.0,15,261.1761152299816,147.86483232812878,0.02,0.01
0.02,30.0,16,254.04190263217245,147.46949971050265,0.0,0.02
0.02,30.0,17,251.46049330382516,143.57317204225615,0.06,0.0
0.02,30.0,18,261.1838289787016,143.45422987668172,0.04,0.0
0.02,30.0,19,269.0483366984346,148.82185027381172,0.01,0.0
0.02,30.0,20,264.12969163638013,146.8147229809517,0.01,0.0
0.02,30.0,21,260.0785318866812,144.76095268434887,0.04,0.0
0.02,30.0,22,251.50926594631437,141.91454628366566,0.0,0.0
0.02,30.0,23,266.4021446887223,151.02895961807837,0.02,0.0
0.02,30.0,24,256.5783793241229,149.8923993519681,0.0,0.01
0.02,30.0,25,261.22113663638703,150.65655940946573,0.02,0.0
0.02,30.0,26,273.80536070456685,146.84258429261683,0.01,0.01
0.02,30.0,27,271.4995425319661,147.43660341837597,0.03,0.0
0.02,30.0,28,271.23126049946325,145.50712540302752,0.0,0.0
0.02,30.0,29,263.7491623269893,150.70987894906767,0.02,0.0
0.03,1.0,0,266.90865348997687,147.7854839804894,0.02,0.0
0.03,1.0,1,260.4705700275097,146.4393261519765,0.02,0.01
0.03,1.0,2,251.63408565050057,155.3372309691855,0.04,0.01
0.03,1.0,3,267.69982184769344,143.60964662114213,0.02,0.02
0.03,1.0,4,266.8713090345092,148.12063450680924,0.02,0.0
0.03,1.0,5,256.3761820224225,150.31116618956563,0.02,0.01
0.03,1.0,6,273.2717013646989,150.4864309084058,0.01,0.0
0.03,1.0,7,250.7905785421575,144.14677730296108,0.01,0.0
0.03,1.0,8,256.4325934563522,146.66545932545776,0.02,0.01
0.03,1.0,9,262.82942850545555,145.68266898521824,0.03,0.0
0.03,1.0,10,253.3228889399051,145.98076195433026,0.02,0.01
0.03,1.0,11,261.1590627853418,142.76031995233961,0.05,0.0
0.03,1.0,12,263.9578113143389,147.27259318372955,0.04,0.0
0.03,1.0,13,257.5142265692689,149.1795884758115,0.03,0.0
0.03,1.0,14,280.7123849494186,149.67304127829635,0.02,0.01
0.03,1.0,15,269.5427611747165,150.23959256493447,0.03,0.02
0.03,1.0,16,267.20933449512734,153.53036133588284,0.03,0.01
0.03,1.0,17,249.57351072201635,140.8999969718344,0.06,0.0
0.03,1.0,18,263.5661698163601,134.76773457101643,0.04,0.0
0.03,1.0,19,259.4667970775773,146.33310909189964,0.02,0.0
0.03,1.0,20,258.5484921404636,142.51036399414295,0.01,0.0
0.03,1.0,21,269.32061191866296,145.89266077988694,0.09,0.0
0.03,1.0,22,253.94248547385192,143.85909894479326,0.02,0.0
0.03,1.0,23,256.8723524913562,154.08129616102752,0.03,0.0
0.03,1.0,24,262.6363381143782,150.46771152741067,0.03,0.02
0.03,1.0,25,262.335925971887,152.17699622587355,0.02,0.0
0.03,1.0,26,260.1376675924182,150.87418022886402,0.03,0.01
0.03,1.0,27,267.53050896107897,145.6288486390692,0.05,0.0
0.03,1.0,28,271.20992210058716,149.62748206499495,0.0,0.0
0.03,1.0,29,266.0369950873118,149.89487007503095,0.04,0.0
0.03,5.0,0,265.30043283499424,149.08721884848075,0.02,0.0
0.03,5.0,1,260.52370755902353,146.42400213886376,0.02,0.01
0.03,5.0,2,252.3625201673728,154.91260130288688,0.04,0.01
0.03,5.0,3,270.6433535417299,145.63645252743368,0.02,0.02
0.03,5.0,4,267.8963605103907,147.26927447364466,0.02,0.0
0.03,5.0,5,256.05339083609624,150.0291959691705,0.02,0.01
0.03,5.0,6,273.80363062075224,149.41811829333312,0.01,0.0
0.03,5.0,7,251.2178685816583,143.74046841069048,0.01,0.0
0.03,5.0,8,254.30782511582126,147.0007618860262,0.02,0.01
0.03,5.0,9,260.5717214808326,147.05421357729867,0.03,0.0
0.03,5.0,10,254.6189896068375,146.0611366772929,0.02,0.01
0.03,5.0,11,261.2967337708894,140.9038000924176,0.05,0.0
0.03,5.0,12,266.55999262603495,146.57830226229453,0.04,0.0
0.03,5.0,13,259.7997704104357,148.17866155786498,0.03,0.0
0.03,5.0,14,281.23825923224126,149.3267019121888,0.02,0.01
0.03,5.0,15,272.02364913779945,148.46609156575198,0.03,0.02
0.03,5.0,16,268.2699046829021,153.01658115113213,0.03,0.01
0.03,5.0,17,249.97737863124738,141.00857666795628,0.06,0.0
0.03,5.0,18,264.80887661087286,135.31128646362586,0.04,0.0
0.03,5.0,19,260.1888363722785,146.93457402247668,0.02,0.0
0.03,5.0,20,261.63134714805994,143.02479843873647,0.01,0.0
0.03,5.0,21,270.1001722935067,145.978166049422,0.09,0.0
0.03,5.0,22,251.6918890565978,142.68082776723244,0.02,0.0
0.03,5.0,23,257.1288997092601,154.67697155288425,0.03,0.0
0.03,5.0,24,264.1336373020995,149.89396139480226,0.03,0.02
0.03,5.0,25,261.5834047185,151.69993946438518,0.02,0.0
0.03,5.0,26,260.6642983742005,150.1627534237625,0.03,0.01
0.03,5.0,27,268.11463911042495,145.3613762380911,0.05,0.0
0.03,5.0,28,270.74680365184156,148.987891881155,0.0,0.0
0.03,5.0,29,267.4881060318784,149.51872377221179,0.04,0.0
0.03,10.0,0,265.67286302574064,148.73365814068114,0.02,0.0
0.03,10.0,1,261.9402368932989,146.04568523941214,0.02,0.01
0.03,10.0,2,253.07886272622454,154.1804023983484,0.04,0.01
0.03,10.0,3,268.4684899651891,144.45108339664557,0.02,0.02
0.03,10.0,4,268.22959520497955,146.208574102907,0.02,0.0
0.03,10.0,5,257.04639067852577,150.35143077473447,0.02,0.01
0.03,10.0,6,272.93372496639495,150.19122987015749,0.01,0.0
0.03,10.0,7,251.72801112693372,144.42092913195685,0.01,0.0
0.03,10.0,8,251.86202253913774,147.00702891588662,0.02,0.01
0.03,10.0,9,259.5149112430651,146.9106697456325,0.03,0.0
0.03,10.0,10,255.70344596295985,146.85279798170234,0.02,0.01
0.03,10.0,11,261.75022521046475,140.3182985245246,0.05,0.0
0.03,10.0,12,270.6440372572678,146.05073403144445,0.04,0.0
0.03,10.0,13,259.7192579409058,146.75185868560274,0.03,0.0
0.03,10.0,14,278.7706733783948,149.16395117389075,0.02,0.01
0.03,10.0,15,273.59573913236704,147.98251660394425,0.03,0.02
0.03,10.0,16,268.39668849829775,152.29835099587942,0.03,0.01
0.03,10.0,17,246.77525261410221,141.30396210842576,0.06,0.0
0.03,10.0,18,264.2109166776155,137.9354141010452,0.04,0.0
0.03,10.0,19,261.18068267940953,147.13040261581835,0.02,0.0
0.03,10.0,20,265.12858370023446,143.306873112564,0.01,0.0
0.03,10.0,21,269.00557549355017,145.95394609766225,0.09,0.0
0.03,10.0,22,252.40539210291126,142.38773600047347,0.02,0.0
0.03,10.0,23,256.4344011061289,154.89127818143058,0.03,0.0
0.03,10.0,24,263.31065040184365,149.53120526969246,0.03,0.02
0.03,10.0,25,260.11980277394554,152.00870338430346,0.02,0.0
0.03,10.0,26,261.3143591083003,150.29783771756138,0.03,0.01
0.03,10.0,27,267.87403272634685,145.51228938619172,0.05,0.0
0.03,10.0,28,270.73623293426306,148.40947496710498,0.0,0.0
0.03,10.0,29,262.0995838006552,148.39949733541897,0.04,0.0
0.03,20.0,0,266.9398159511792,147.17434530146429,0.02,0.0
0.03,20.0,1,262.8419012231786,147.3880559399559,0.02,0.01
0.03,20.0,2,256.3764041802202,152.117730766709,0.04,0.01
0.03,20.0,3,264.20451159077743,142.6319245112522,0.02,0.02
0.03,20.0,4,269.3812161818994,147.7335685093292,0.02,0.0
0.03,20.0,5,265.6014306741859,151.87598790782795,0.02,0.01
0.03,20.0,6,270.1254973819033,151.8694078526766,0.01,0.0
0.03,20.0,7,250.86237129823596,143.23612343383837,0.01,0.0
0.03,20.0,8,247.30210848295945,149.40738745150242,0.02,0.01
0.03,20.0,9,262.40659952950534,146.74538431257272,0.03,0.0
0.03,20.0,10,255.7755924378901,146.30332203784963,0.02,0.01
0.03,20.0,11,262.7274724399192,140.99080594720283,0.05,0.0
0.03,20.0,12,269.7389180098477,145.5261249059626,0.04,0.0
0.03,20.0,13,260.0594473801484,146.5998744727125,0.03,0.0
0.03,20.0,14,273.7954032395198,147.90346063713855,0.02,0.01
0.03,20.0,15,270.87716879727134,147.39160497970596,0.03,0.02
0.03,20.0,16,272.7025200310944,152.79549933927458,0.03,0.01
0.03,20.0,17,252.4607448599285,142.29608980983951,0.06,0.0
0.03,20.0,18,259.8482378003879,141.5474420711643,0.04,0.0
0.03,20.0,19,262.93934858562,147.91907933367682,0.02,0.0
0.03,20.0,20,263.87848747528477,145.31357848403616,0.01,0.0
0.03,20.0,21,267.913630502798,145.79741240151748,0.09,0.0
0.03,20.0,22,256.4067906608127,140.93477995246604,0.02,0.0
0.03,20.0,23,259.1039156336183,152.66247553654884,0.03,0.0
0.03,20.0,24,262.8929348807766,147.77174103646325,0.03,0.02
0.03,20.0,25,260.0721804237569,152.72568337398616,0.02,0.0
0.03,20.0,26,262.5050638974926,147.4337710621861,0.03,0.01
0.03,20.0,27,273.6685313065968,145.1799634099219,0.05,0.0
0.03,20.0,28,268.8836253995979,147.045470019631,0.0,0.0
0.03,20.0,29,261.78504284514656,149.02848998728433,0.04,0.0
0.03,30.0,0,271.09719507351826,145.09654612318258,0.02,0.0
0.03,30.0,1,262.45790351965405,148.26696443857932,0.02,0.01
0.03,30.0,2,257.14431361289996,150.08977282804423,0.04,0.01
0.03,30.0,3,260.54516265525785,142.738236840568,0.02,0.02
0.03,30.0,4,269.0059997336011,147.82260731549536,0.02,0.0
0.03,30.0,5,271.50156380154397,149.87072621479825,0.02,0.01
0.03,30.0,6,265.0079237152563,149.78281109264032,0.01,0.0
0.03,30.0,7,246.05429565858063,144.2008145744892,0.01,0.0
0.03,30.0,8,251.3192040473563,150.5917902625709,0.02,0.01
0.03,30.0,9,263.3378610875179,147.54059956238297,0.03,0.0
0.03,30.0,10,260.1685944812888,143.87516495392197,0.02,0.01
0.03,30.0,11,259.3597084274817,143.0790099012183,0.05,0.0
0.03,30.0,12,275.1236401666307,145.95074108009587,0.04,0.0
0.03,30.0,13,261.4435598835327,148.34618867594313,0.03,0.0
0.03,30.0,14,275.89982830950646,150.55156745954025,0.02,0.01
0.03,30.0,15,267.94578988754205,144.7220255385077,0.03,0.02
0.03,30.0,16,271.8906951100911,151.30095450651967,0.03,0.01
0.03,30.0,17,251.46049330382516,143.57317204225615,0.06,0.0
0.03,30.0,18,258.9479295022147,143.45422987668172,0.04,0.0
0.03,30.0,19,263.6784997299511,148.56370047606987,0.02,0.0
0.03,30.0,20,264.12969163638013,146.8147229809517,0.01,0.0
0.03,30.0,21,271.9678413497056,144.76095268434887,0.09,0.0
0.03,30.0,22,259.32938660348395,140.363617494992,0.02,0.0
0.03,30.0,23,263.55170670840505,151.02895961807837,0.03,0.0
0.03,30.0,24,265.78986231199474,150.736144957869,0.03,0.02
0.03,30.0,25,261.22113663638703,150.65655940946573,0.02,0.0
0.03,30.0,26,268.3282560742095,144.67368485879007,0.03,0.01
0.03,30.0,27,271.0967809035779,146.61980278585287,0.05,0.0
0.03,30.0,28,271.23126049946325,145.50712540302752,0.0,0.0
0.03,30.0,29,266.0897118638304,151.17577774579877,0.04,0.0
0.05,1.0,0,268.5370842579174,147.60705372263135,0.04,0.01
0.05,1.0,1,263.4657102526746,147.06906944741252,0.05,0.01
0.05,1.0,2,251.63408565050057,155.3372309691855,0.04,0.01
0.05,1.0,3,264.6009080721138,143.60964662114213,0.03,0.02
0.05,1.0,4,268.0275384639385,147.13015126876172,0.05,0.01
0.05,1.0,5,257.7848189346611,149.97672818228568,0.06,0.01
0.05,1.0,6,272.00458717770493,149.73515783300593,0.05,0.01
0.05,1.0,7,277.05020610229894,144.14677730296108,0.06,0.0
0.05,1.0,8,256.4325934563522,146.66545932545776,0.02,0.01
0.05,1.0,9,262.82942850545555,145.68266898521824,0.03,0.0
0.05,1.0,10,253.3228889399051,143.00062760754605,0.02,0.02
0.05,1.0,11,256.19047099778,142.76031995233961,0.05,0.0
0.05,1.0,12,264.74015892071054,140.60383675606965,0.05,0.0
0.05,1.0,13,275.1283128585985,148.09449003719456,0.06,0.0
0.05,1.0,14,283.36119251411156,148.96482051195255,0.05,0.01
0.05,1.0,15,269.5427611747165,150.23959256493447,0.03,0.02
0.05,1.0,16,269.5133579426805,148.40659565407026,0.04,0.02
0.05,1.0,17,247.62221537199963,140.8999969718344,0.05,0.0
0.05,1.0,18,271.2024704999925,134.87830044900434,0.08,0.0
0.05,1.0,19,257.2456828034374,146.33310909189964,0.04,0.0
0.05,1.0,20,262.4761413976381,142.51036399414295,0.04,0.01
0.05,1.0,21,273.94920783497366,145.59726566886218,0.09,0.01
0.05,1.0,22,271.4822178649403,142.9422556235719,0.04,0.0
0.05,1.0,23,256.8723524913562,152.49636255612754,0.03,0.01
0.05,1.0,24,260.25942319203335,148.3304087315922,0.05,0.01
0.05,1.0,25,260.3203627115594,151.93400504602226,0.05,0.01
0.05,1.0,26,260.40096725436933,150.87418022886402,0.04,0.01
0.05,1.0,27,276.38725852547657,146.52695225652838,0.09,0.0
0.05,1.0,28,276.12023886925454,148.58636596136495,0.05,0.0
0.05,1.0,29,266.0369950873118,149.89487007503095,0.04,0.0
0.05,5.0,0,265.30043283499424,147.9581804683116,0.04,0.01
0.05,5.0,1,266.1380418687038,146.62425548538238,0.05,0.01
0.05,5.0,2,252.3625201673728,154.91260130288688,0.04,0.01
0.05,5.0,3,264.69674701786505,145.63645252743368,0.03,0.02
0.05,5.0,4,268.31248388318716,146.11748296546006,0.05,0.01
0.05,5.0,5,260.7141958653706,149.5610851229053,0.06,0.01
0.05,5.0,6,272.2087006447641,150.45958283045883,0.05,0.01
0.05,5.0,7,274.28014156549864,143.74046841069048,0.06,0.0
0.05,5.0,8,254.30782511582126,147.0007618860262,0.02,0.01
0.05,5.0,9,260.5717214808326,147.05421357729867,0.03,0.0
0.05,5.0,10,254.6189896068375,142.44984464267122,0.02,0.02
0.05,5.0,11,256.0095188753818,140.9038000924176,0.05,0.0
0.05,5.0,12,265.7637081097871,140.8484121354523,0.05,0.0
0.05,5.0,13,274.8612692144241,147.35283650854694,0.06,0.0
0.05,5.0,14,283.48878293301027,149.09300848128765,0.05,0.01
0.05,5.0,15,272.02364913779945,148.46609156575198,0.03,0.02
0.05,5.0,16,270.39391091804316,147.86267566701923,0.04,0.02
0.05,5.0,17,246.20603573491024,141.00857666795628,0.05,0.0
0.05,5.0,18,269.0307846381004,136.46220785445587,0.08,0.0
0.05,5.0,19,251.70990684053885,146.40742279996016,0.04,0.0
0.05,5.0,20,262.33616292555337,144.06764204106446,0.04,0.01
0.05,5.0,21,271.88285255833296,145.01209433302236,0.09,0.01
0.05,5.0,22,270.9813333777638,141.9265277935864,0.04,0.0
0.05,5.0,23,257.1288997092601,152.3810131649564,0.03,0.01
0.05,5.0,24,259.001797577082,148.23323406177673,0.05,0.01
0.05,5.0,25,260.1250302168057,151.38422810163797,0.05,0.01
0.05,5.0,26,259.30390381177335,150.1627534237625,0.04,0.01
0.05,5.0,27,275.8943590380918,145.8287558485132,0.09,0.0
0.05,5.0,28,276.3324733786983,148.987891881155,0.05,0.0
0.05,5.0,29,267.4881060318784,149.51872377221179,0.04,0.0
0.05,10.0,0,266.49040085574353,147.10671328209588,0.04,0.01
0.05,10.0,1,270.4132136779656,146.67139572532955,0.05,0.01
0.05,10.0,2,253.07886272622454,154.1804023983484,0.04,0.01
0.05,10.0,3,262.80713296951694,144.45108339664557,0.03,0.02
0.05,10.0,4,269.58711585307424,145.6481207673563,0.05,0.01
0.05,10.0,5,262.1085849768903,149.84027437092809,0.06,0.01
0.05,10.0,6,273.55797836971794,150.29334141927933,0.05,0.01
0.05,10.0,7,275.0824721909221,144.42092913195685,0.06,0.0
0.05,10.0,8,251.86202253913774,147.00702891588662,0.02,0.01
0.05,10.0,9,259.5149112430651,146.9106697456325,0.03,0.0
0.05,10.0,10,255.70344596295985,141.93058316633926,0.02,0.02
0.05,10.0,11,258.33280066654316,140.3182985245246,0.05,0.0
0.05,10.0,12,268.95574822540067,140.75446159699123,0.05,0.0
0.05,10.0,13,273.8285415483472,146.42576959773737,0.06,0.0
0.05,10.0,14,280.3711935146773,147.72706689081517,0.05,0.01
0.05,10.0,15,273.59573913236704,147.98251660394425,0.03,0.02
0.05,10.0,16,269.2587142696983,148.15076319048913,0.04,0.02
0.05,10.0,17,244.56377021086308,141.30396210842576,0.05,0.0
0.05,10.0,18,264.7993494860366,138.8188115113743,0.08,0.0
0.05,10.0,19,249.88086217745584,146.34302512081615,0.04,0.0
0.05,10.0,20,265.12858370023446,143.8979534569752,0.04,0.01
0.05,10.0,21,269.299908462532,145.37234330562643,0.09,0.01
0.05,10.0,22,273.2796415565292,140.59820968632283,0.04,0.0
0.05,10.0,23,256.4344011061289,153.84279763721207,0.03,0.01
0.05,10.0,24,259.0526833349644,148.75153714673797,0.05,0.01
0.05,10.0,25,259.4211722440308,150.36640372472584,0.05,0.01
0.05,10.0,26,258.75719051761564,150.29783771756138,0.04,0.01
0.05,10.0,27,275.3985325648124,146.78364200100728,0.09,0.0
0.05,10.0,28,276.0596505354175,148.40947496710498,0.05,0.0
0.05,10.0,29,262.0995838006552,148.39949733541897,0.04,0.0
0.05,20.0,0,268.0100170134207,147.17434530146429,0.04,0.01
0.05,20.0,1,269.9897066803792,147.3880559399559,0.05,0.01
0.05,20.0,2,256.3764041802202,152.117730766709,0.04,0.01
0.05,20.0,3,263.7965417833882,142.6319245112522,0.03,0.02
0.05,20.0,4,269.3812161818994,148.20516415181038,0.05,0.01
0.05,20.0,5,265.6014306741859,151.2232484850569,0.06,0.01
0.05,20.0,6,273.4539445218257,150.173192170299,0.05,0.01
0.05,20.0,7,272.1670450416382,143.23612343383837,0.06,0.0
0.05,20.0,8,247.30210848295945,149.40738745150242,0.02,0.01
0.05,20.0,9,262.40659952950534,146.74538431257272,0.03,0.0
0.05,20.0,10,255.7755924378901,143.79873761541296,0.02,0.02
0.05,20.0,11,262.7274724399192,140.99080594720283,0.05,0.0
0.05,20.0,12,268.43200331473804,142.58355684301773,0.05,0.0
0.05,20.0,13,270.5683085355828,146.01891661340233,0.06,0.0
0.05,20.0,14,282.52792994950096,146.84674472181808,0.05,0.01
0.05,20.0,15,270.87716879727134,147.39160497970596,0.03,0.02
0.05,20.0,16,267.1048236459407,148.93251533252968,0.04,0.02
0.05,20.0,17,242.40514725299815,142.29608980983951,0.05,0.0
0.05,20.0,18,264.82963672425853,142.41775663177265,0.08,0.0
0.05,20.0,19,250.89819414504845,147.63250973352672,0.04,0.0
0.05,20.0,20,263.49089772483853,145.84104607216892,0.04,0.01
0.05,20.0,21,265.97968070108357,145.52579612817715,0.09,0.01
0.05,20.0,22,271.67677182747525,139.80552307491024,0.04,0.0
0.05,20.0,23,259.1039156336183,149.74295646579498,0.03,0.01
0.05,20.0,24,249.18712961734266,150.24933935084596,0.05,0.01
0.05,20.0,25,258.81901509768096,149.46115605797914,0.05,0.01
0.05,20.0,26,261.5357773549572,147.4337710621861,0.04,0.01
0.05,20.0,27,276.6184836687009,145.96918676948087,0.09,0.0
0.05,20.0,28,275.27191816783284,147.045470019631,0.05,0.0
0.05,20.0,29,261.78504284514656,149.02848998728433,0.04,0.0
0.05,30.0,0,272.3847886328292,145.09654612318258,0.04,0.01
0.05,30.0,1,266.9275038856882,148.26696443857932,0.05,0.01
0.05,30.0,2,257.14431361289996,150.08977282804423,0.04,0.01
0.05,30.0,3,261.191125441909,142.738236840568,0.03,0.02
0.05,30.0,4,269.0059997336011,146.73311542711332,0.05,0.01
0.05,30.0,5,271.4451690442704,149.51130056163657,0.06,0.01
0.05,30.0,6,271.9048094578517,151.70668593189902,0.05,0.01
0.05,30.0,7,266.59112910231636,143.4778728703531,0.06,0.0
0.05,30.0,8,251.3192040473563,150.5917902625709,0.02,0.01
0.05,30.0,9,263.3378610875179,147.54059956238297,0.03,0.0
0.05,30.0,10,260.1685944812888,147.81492452873883,0.02,0.02
0.05,30.0,11,265.03521010719646,143.0790099012183,0.05,0.0
0.05,30.0,12,270.29724042548435,141.94428535169772,0.05,0.0
0.05,30.0,13,273.31529862603156,147.32421853069823,0.06,0.0
0.05,30.0,14,284.7824565112507,149.12595563176643,0.05,0.01
0.05,30.0,15,267.94578988754205,144.7220255385077,0.03,0.02
0.05,30.0,16,262.77617508226626,148.63316950538737,0.04,0.02
0.05,30.0,17,244.09708821704731,143.57317204225615,0.05,0.0
0.05,30.0,18,263.1878449087829,143.45422987668172,0.08,0.0
0.05,30.0,19,249.3327449526425,147.84729792896667,0.04,0.0
0.05,30.0,20,264.12969163638013,147.5326102016627,0.04,0.01
0.05,30.0,21,271.25855785839417,144.5811533760658,0.09,0.01
0.05,30.0,22,268.6182901851515,139.02669542996824,0.04,0.0
0.05,30.0,23,263.55170670840505,148.6377925092445,0.03,0.01
0.05,30.0,24,250.30860960226906,151.83567308837524,0.05,0.01
0.05,30.0,25,266.24203454275994,151.10736637518286,0.05,0.01
0.05,30.0,26,263.8792320162564,144.67368485879007,0.04,0.01
0.05,30.0,27,276.27731494080786,147.43660341837597,0.09,0.0
0.05,30.0,28,273.79202146672884,145.50712540302752,0.05,0.0
0.05,30.0,29,266.0897118638304,151.17577774579877,0.04,0.0
