1789309433.185,0.216,0.344,0.391,0.368,0.229
1789309433.487,0.228,0.518,0.317,0.263,0.246
1789309433.790,0.227,0.361,0.333,0.335,0.236
1789309434.091,0.208,0.316,0.467,0.241,0.267
1789309434.393,0.208,0.392,0.379,0.230,0.209
1789309434.695,0.233,0.382,0.497,0.308,0.272
1789309434.997,0.214,0.352,0.318,0.252,0.335
1789309435.299,0.242,0.340,0.540,0.283,0.269
1789309435.601,0.221,0.367,0.341,0.318,0.292
1789309435.903,0.214,0.460,0.391,0.249,0.284
1789309436.206,0.222,0.341,0.378,0.413,0.298
1789309436.508,0.209,0.492,0.312,0.238,0.229
1789309436.810,0.219,0.345,0.389,0.317,0.261
1789309437.112,0.223,0.602,0.369,0.314,0.258
1789309437.414,0.217,0.449,0.268,0.235,0.243
1789309437.716,0.216,0.396,0.336,0.251,0.218
1789309438.017,0.213,0.383,0.322,0.390,0.239
1789309438.319,0.221,0.381,0.371,0.374,0.275
1789309438.622,0.221,0.364,0.319,0.303,0.267
1789309438.923,0.222,0.377,0.405,0.222,0.231
1789309439.225,0.240,0.364,0.340,0.303,0.247
1789309439.527,0.232,0.397,0.517,0.232,0.256
1789309439.829,0.225,0.391,0.315,0.318,0.304
1789309440.131,0.232,0.392,0.394,0.241,0.858
1789309440.434,0.207,0.469,0.368,0.294,0.274
1789309440.736,0.208,0.364,0.359,0.311,0.274
1789309441.038,0.213,0.413,0.439,0.305,0.247
1789309441.340,0.262,0.348,0.318,1.659,0.232
1789309441.643,0.201,0.546,0.378,1.279,0.319
1789309441.947,0.216,0.742,0.324,0.277,0.607
1789309442.249,0.244,0.414,0.289,0.248,5.191
1789309442.556,0.216,0.361,0.335,0.253,6.257
1789309442.864,0.233,0.342,16.578,0.326,0.322
1789309443.182,0.242,0.327,1.483,0.326,0.258
1789309443.485,0.245,0.462,0.277,0.536,0.273
1789309443.788,0.210,0.433,0.331,0.280,0.288
1789309444.090,0.210,0.346,0.346,0.452,0.266
1789309444.392,0.219,0.334,0.408,0.216,0.252
1789309444.694,0.221,0.342,0.382,0.359,0.266
1789309444.996,0.217,0.412,0.324,0.248,0.268
1789309445.297,0.204,0.363,0.442,0.269,0.293
1789309445.599,0.222,0.422,0.334,0.242,0.281
1789309445.901,0.224,0.353,0.305,0.222,0.291
1789309446.203,0.268,0.385,0.483,0.245,0.222
1789309446.505,0.230,0.351,0.420,0.270,0.235
1789309446.807,0.265,0.365,0.357,0.271,0.291
1789309447.109,0.250,0.327,0.296,0.246,0.236
1789309447.411,0.212,0.333,0.424,0.229,0.293
1789309447.713,0.221,0.338,0.427,0.305,0.291
1789309448.015,0.207,0.375,0.297,0.285,0.226
1789309448.317,0.211,0.330,0.305,0.254,0.243
1789309448.619,0.214,0.405,0.385,0.260,0.398
1789309448.921,0.220,0.332,0.355,0.344,0.281
1789309449.223,0.205,0.352,0.378,0.332,0.315
1789309449.525,0.231,0.458,0.350,0.240,0.334
1789309449.827,0.215,0.381,0.321,0.310,0.282
1789309450.129,0.215,0.383,0.316,0.229,0.231
1789309450.431,0.221,0.337,0.312,0.245,0.299
1789309450.732,0.215,0.420,0.524,0.331,0.528
1789309451.035,0.215,0.340,0.317,0.233,0.240
1789309451.337,0.212,0.381,0.422,0.291,0.252
1789309451.639,0.217,0.436,0.306,0.215,0.230
1789309451.941,0.217,0.320,0.306,0.317,0.280
1789309452.243,0.243,0.396,0.311,0.315,0.300
1789309452.545,0.205,0.422,0.301,0.232,0.250
1789309452.846,0.206,0.327,0.303,0.261,0.239
1789309453.148,0.244,0.367,0.343,0.249,0.254
1789309453.450,0.231,0.526,0.306,0.243,0.293
1789309453.752,0.256,0.377,0.322,0.326,0.255
1789309454.054,0.262,0.353,0.328,0.246,0.246
1789309454.356,0.194,0.330,0.274,0.258,0.277
1789309454.658,0.208,0.373,0.335,0.245,0.236
1789309454.960,0.213,0.399,0.314,0.250,0.249
1789309455.262,0.222,0.372,0.308,0.394,0.235
1789309455.563,0.224,0.434,0.372,0.263,0.264
1789309455.866,0.218,0.373,0.356,0.236,0.294
1789309456.168,0.216,0.393,0.308,0.251,0.229
1789309456.470,0.228,0.347,0.320,0.324,0.271
1789309456.772,0.231,0.359,0.341,0.305,0.303
1789309457.074,0.215,0.385,0.291,0.451,0.226
1789309457.376,0.221,0.429,0.398,0.253,0.236
1789309457.678,0.204,0.355,0.368,0.332,0.241
1789309457.980,0.221,0.476,0.308,0.233,0.235
1789309458.281,0.209,0.403,0.388,0.315,0.247
1789309458.583,0.218,0.465,0.330,0.259,0.214
1789309458.885,0.208,0.326,0.361,0.333,0.291
1789309459.187,0.251,0.475,0.334,0.290,0.253
1789309459.489,0.213,0.343,0.304,0.242,0.270
1789309459.791,0.261,0.361,0.398,0.249,0.237
1789309460.093,0.260,0.391,0.312,0.240,0.239
1789309460.395,0.201,0.318,0.269,0.335,0.207
1789309460.697,0.208,0.369,0.311,0.292,0.232
1789309460.999,0.223,0.387,0.291,0.299,0.280
1789309461.301,0.213,0.383,0.373,0.236,0.329
1789309461.603,0.218,0.357,0.312,0.306,0.207
1789309461.905,0.211,0.321,0.303,0.228,0.270
1789309462.207,0.231,0.428,0.309,0.278,0.345
1789309462.509,0.230,0.369,0.293,0.239,0.236
1789309462.810,0.226,0.324,0.319,0.262,0.248
1789309463.112,0.239,0.578,0.300,0.271,0.233
1789309463.414,0.257,0.336,0.292,0.272,0.235
1789309463.716,0.253,0.347,0.394,0.388,0.278
1789309464.018,0.248,0.360,0.310,0.250,0.293
1789309464.320,0.258,0.330,0.301,0.253,0.223
1789309464.622,0.218,0.334,45.889,0.357,0.264
1789309464.970,0.247,0.857,59.859,0.301,0.303
1789309465.332,0.270,0.342,48.697,0.356,0.354
1789309465.682,0.216,0.342,34.546,0.372,0.288
1789309466.019,0.215,0.314,48.899,0.361,0.285
1789309466.369,0.270,0.395,33.906,0.308,0.300
1789309466.705,0.220,0.342,26.939,0.365,0.306
1789309467.034,0.215,0.377,53.006,0.304,0.288
1789309467.388,0.252,0.320,55.979,0.373,0.282
1789309467.746,0.223,0.348,31.437,0.314,0.318
1789309468.079,0.226,0.403,38.475,0.335,0.303
1789309468.419,0.252,0.365,57.148,0.421,0.284
1789309468.778,0.213,0.473,50.318,0.353,0.386
1789309469.130,0.214,0.372,37.611,0.487,0.312
1789309469.470,0.225,0.387,45.746,0.308,0.262
1789309469.817,0.245,0.348,25.850,0.484,0.302
1789309470.145,0.228,0.386,27.268,0.332,0.244
1789309470.474,0.235,0.344,47.996,0.348,0.257
1789309470.824,0.215,0.377,48.599,0.399,0.293
1789309471.174,0.230,0.377,44.251,0.304,0.551
1789309471.520,0.272,0.332,23.884,0.318,0.248
1789309471.846,0.241,0.358,45.524,0.480,0.343
1789309472.193,0.244,0.395,38.516,0.339,0.394
1789309472.534,0.221,0.411,42.747,0.322,0.335
1789309472.878,0.227,0.386,17.647,0.391,0.260
1789309473.197,0.207,0.351,30.234,0.311,0.313
1789309473.529,0.253,0.343,45.300,0.319,0.273
1789309473.876,0.256,0.362,31.794,0.320,0.305
1789309474.210,0.222,0.390,38.182,0.374,0.352
1789309474.550,0.211,0.412,43.605,0.303,0.277
1789309474.895,0.304,0.467,36.919,0.280,0.243
1789309475.234,0.237,0.363,45.670,0.401,0.339
1789309475.581,0.225,0.340,53.665,0.438,0.335
1789309475.937,0.231,0.316,46.961,0.298,0.324
1789309476.286,0.228,0.371,41.181,0.401,0.380
1789309476.629,0.215,0.346,60.299,0.299,0.236
1789309476.991,0.230,0.360,35.040,0.325,0.324
1789309477.327,0.261,0.415,42.180,0.324,0.317
1789309477.671,0.258,0.365,31.496,0.339,0.464
1789309478.005,0.227,0.334,40.448,0.356,0.257
1789309478.347,0.225,0.381,44.412,0.385,0.287
1789309478.693,0.221,0.325,34.939,0.331,0.312
1789309479.030,0.237,0.462,56.169,0.462,0.249
1789309479.388,0.216,0.475,49.979,0.300,0.268
1789309479.739,0.248,0.342,34.589,0.446,0.266
1789309480.076,0.239,0.458,41.636,0.344,0.297
1789309480.419,0.230,0.373,47.669,0.344,0.237
1789309480.768,0.207,0.349,27.383,0.344,0.253
1789309481.097,0.220,0.317,28.952,0.371,0.327
1789309481.428,0.247,0.372,18.940,0.328,0.231
1789309481.749,0.234,0.392,36.858,0.427,0.352
1789309482.088,0.224,0.439,44.832,0.409,0.283
1789309482.434,0.257,0.331,44.388,0.325,0.252
1789309482.780,0.256,0.372,43.270,0.296,0.415
1789309483.125,0.264,0.371,30.700,0.367,0.282
1789309483.458,0.207,0.411,37.186,0.311,0.517
1789309483.797,0.231,0.400,37.970,0.293,0.291
1789309484.137,0.216,0.347,26.284,0.307,0.390
1789309484.465,0.213,0.372,53.772,0.310,0.253
1789309484.820,0.221,0.396,34.682,0.349,0.393
1789309485.157,0.216,0.344,29.342,0.372,0.323
1789309485.488,0.238,0.312,29.467,0.299,0.246
1789309485.819,0.214,0.415,31.356,0.378,0.272
1789309486.152,0.243,0.381,38.909,0.296,0.391
1789309486.493,0.215,0.364,30.336,0.322,0.527
1789309486.825,0.230,0.364,65.997,0.268,0.364
1789309487.193,0.212,0.387,22.442,0.287,0.365
1789309487.517,0.210,0.336,43.643,0.305,0.282
1789309487.862,0.210,0.399,48.481,0.362,0.292
1789309488.212,0.268,0.363,31.814,0.316,0.351
1789309488.546,0.222,0.395,29.205,0.514,0.320
1789309488.877,0.225,0.302,34.305,0.405,0.332
1789309489.213,0.221,0.307,53.855,0.301,0.313
1789309489.569,0.327,0.543,54.237,0.522,0.305
1789309489.925,0.222,0.348,47.133,0.379,0.414
1789309490.274,0.296,0.403,46.832,0.314,0.383
1789309490.623,0.230,0.340,41.044,0.318,0.243
1789309490.965,0.241,0.323,45.742,0.401,0.876
1789309491.314,0.220,0.347,29.315,0.380,0.482
1789309491.645,0.217,0.371,41.340,0.366,0.295
1789309491.988,0.324,0.346,43.192,0.554,0.531
1789309492.333,0.273,0.392,35.208,0.381,0.362
1789309492.671,0.339,0.645,43.200,0.386,0.307
1789309493.016,0.247,0.323,49.939,0.412,0.299
1789309493.368,0.412,0.396,44.310,0.259,0.306
1789309493.714,0.233,0.435,32.793,0.327,0.317
1789309494.049,0.226,0.407,55.242,0.371,0.321
1789309494.406,0.232,0.378,33.119,0.315,0.309
1789309494.741,0.218,0.377,40.946,0.699,0.335
1789309495.084,0.227,0.422,37.281,0.320,0.272
1789309495.423,0.218,0.355,47.368,0.325,0.239
1789309495.772,0.211,0.420,47.726,0.422,0.352
1789309496.121,0.256,0.351,28.163,0.788,0.329
1789309496.451,0.219,0.425,29.362,0.329,0.338
1789309496.783,0.213,0.444,39.783,0.353,0.318
1789309497.124,0.382,0.445,23.170,0.307,0.272
1789309497.449,0.250,0.340,41.753,0.494,0.393
1789309497.793,0.403,0.543,40.081,0.507,0.329
1789309498.135,0.216,0.535,38.202,0.368,0.247
1789309498.476,0.225,0.409,28.850,0.408,0.471
1789309498.806,0.210,0.337,37.303,0.516,0.400
1789309499.146,0.237,0.374,58.543,0.462,0.420
1789309499.506,0.258,0.344,49.843,0.389,0.291
1789309499.858,0.227,0.435,47.475,0.411,0.273
1789309500.207,0.483,0.585,44.631,1.559,0.762
1789309500.556,0.225,0.523,46.514,0.460,0.334
1789309500.904,0.247,0.372,25.568,0.357,0.246
1789309501.232,0.605,0.745,59.593,6.722,0.399
1789309501.600,0.226,0.488,24.493,27.648,0.433
1789309501.954,0.221,0.391,25.793,0.409,0.347
1789309502.282,0.214,0.352,48.747,0.453,2.028
1789309502.634,0.236,0.335,36.403,0.609,1.060
1789309502.973,0.223,0.306,39.049,0.320,0.358
1789309503.314,0.233,0.386,39.907,0.566,0.288
1789309503.656,0.225,0.516,65.973,0.523,0.333
1789309504.024,0.365,0.340,32.816,0.413,0.284
1789309504.359,0.227,0.359,54.349,0.335,0.281
1789309504.715,0.226,0.435,22.578,0.334,0.346
1789309505.039,0.218,0.493,51.105,0.517,0.376
1789309505.392,0.231,0.334,22.028,0.303,0.240
1789309505.716,0.812,0.338,35.254,0.338,0.307
1789309506.053,0.225,0.412,43.146,0.334,0.237
1789309506.398,0.249,0.379,41.871,0.372,0.272
1789309506.742,0.221,0.365,39.427,0.349,0.353
1789309507.083,0.209,0.385,28.798,0.322,0.264
1789309507.414,0.218,0.367,25.685,0.521,0.509
1789309507.742,0.226,0.448,26.282,0.390,0.340
1789309508.070,0.221,0.340,56.809,0.383,0.318
1789309508.428,0.241,0.367,50.720,0.451,0.341
1789309508.781,0.217,0.366,32.515,0.396,0.308
1789309509.115,0.229,0.449,40.747,0.286,0.342
1789309509.458,0.210,0.333,46.351,0.314,0.259
1789309509.806,0.224,0.388,57.644,0.322,0.345
1789309510.165,0.232,0.344,28.795,0.455,0.248
1789309510.495,0.215,0.397,24.426,0.306,0.251
1789309510.822,0.218,0.401,31.880,0.353,0.247
1789309511.155,0.214,0.422,40.321,0.369,0.340
1789309511.497,0.240,0.323,45.768,0.315,0.283
1789309511.845,0.213,0.348,36.453,0.330,0.326
1789309512.183,0.216,0.316,33.640,0.306,0.341
1789309512.518,0.215,0.398,26.010,0.368,0.319
1789309512.846,0.209,0.355,37.421,0.435,0.385
1789309513.185,0.241,0.339,14.526,0.350,0.247
1789309513.501,0.253,0.350,43.827,0.304,0.236
1789309513.847,0.215,0.391,50.003,0.342,0.259
1789309514.199,0.206,0.352,34.361,0.490,0.334
1789309514.535,0.231,0.335,26.992,0.360,0.278
1789309514.863,0.204,0.468,26.098,0.290,0.297
1789309515.191,0.242,0.357,42.891,0.374,0.295
1789309515.536,0.223,0.357,42.654,0.306,0.272
1789309515.880,0.250,0.326,42.410,0.287,0.264
1789309516.224,0.254,0.435,28.815,0.300,0.269
1789309516.555,0.228,0.429,41.182,0.360,0.265
1789309516.898,0.215,0.409,36.455,0.318,0.221
1789309517.236,0.220,0.392,52.360,0.292,0.252
1789309517.590,0.227,0.367,63.725,0.319,0.248
1789309517.955,0.197,0.349,46.801,0.382,0.297
1789309518.304,0.204,0.448,34.246,0.338,0.236
1789309518.640,0.211,0.407,46.132,0.340,0.255
1789309518.987,0.238,0.307,49.683,0.319,0.279
1789309519.339,0.207,0.422,51.338,0.319,0.265
1789309519.692,0.207,0.341,53.991,0.304,0.329
1789309520.047,0.238,0.482,39.515,0.418,0.300
1789309520.388,0.223,0.319,0.426,0.272,0.286
1789309520.690,0.240,0.488,0.442,0.265,0.270
