# start rate=10 seed=5 dur=420 n=7 target=3 events=37
4.1 fp=[2] true=[3] merged=[2, 3]
40.5 fp=[1] true=[3] merged=[1, 3]
40.8 fp=[1] true=[3] merged=[1, 3]
41.1 fp=[1] true=[3] merged=[1, 3]
41.4 fp=[1] true=[3] merged=[1, 3]
41.7 fp=[1] true=[3] merged=[1, 3]
42.0 fp=[1] true=[3] merged=[1, 3]
42.4 fp=[1] true=[3] merged=[1, 3]
42.7 fp=[1] true=[3] merged=[1, 3]
43.0 fp=[1] true=[3] merged=[1, 3]
43.3 fp=[1] true=[3] merged=[1, 3]
43.6 fp=[1] true=[3] merged=[1, 3]
43.9 fp=[1] true=[3] merged=[1, 3]
44.3 fp=[1] true=[3] merged=[1, 3]
44.6 fp=[1] true=[3] merged=[1, 3]
44.9 fp=[1] true=[3] merged=[1, 3]
45.2 fp=[1] true=[3] merged=[1, 3]
45.5 fp=[1] true=[3] merged=[1, 3]
45.8 fp=[1] true=[3] merged=[1, 3]
46.1 fp=[1] true=[3] merged=[1, 3]
46.4 fp=[1] true=[3] merged=[1, 3]
46.8 fp=[1] true=[3] merged=[1, 3]
47.1 fp=[1] true=[3] merged=[1, 3]
47.4 fp=[1] true=[3] merged=[1, 3]
47.7 fp=[1] true=[3] merged=[1, 3]
48.0 fp=[1] true=[3] merged=[1, 3]
48.3 fp=[1] true=[3] merged=[1, 3]
48.6 fp=[1] true=[3] merged=[1, 3]
48.9 fp=[1] true=[3] merged=[1, 3]
49.2 fp=[1] true=[3] merged=[1, 3]
49.6 fp=[1] true=[3] merged=[1, 3]
49.9 fp=[1] true=[3] merged=[1, 3]
50.2 fp=[1] true=[3] merged=[1, 3]
50.5 fp=[1] true=[3] merged=[1, 3]
50.8 fp=[1] true=[3] merged=[1, 3]
51.1 fp=[1] true=[3] merged=[1, 3]
51.4 fp=[1] true=[3] merged=[1, 3]
51.7 fp=[1] true=[3] merged=[1, 3]
52.0 fp=[1] true=[3] merged=[1, 3]
52.3 fp=[1] true=[3] merged=[1, 3]
52.6 fp=[1] true=[3] merged=[1, 3]
53.0 fp=[1] true=[3] merged=[1, 3]
53.3 fp=[1] true=[3] merged=[1, 3]
53.6 fp=[1] true=[3] merged=[1, 3]
53.9 fp=[1] true=[3] merged=[1, 3]
54.2 fp=[1] true=[3] merged=[1, 3]
54.5 fp=[1] true=[3] merged=[1, 3]
54.8 fp=[1] true=[3] merged=[1, 3]
55.1 fp=[1] true=[3] merged=[1, 3]
55.4 fp=[1] true=[3] merged=[1, 3]
55.8 fp=[1] true=[3] merged=[1, 3]
56.1 fp=[1] true=[3] merged=[1, 3]
56.4 fp=[1] true=[3] merged=[1, 3]
56.7 fp=[1] true=[3] merged=[1, 3]
57.0 fp=[1] true=[3] merged=[1, 3]
57.3 fp=[1] true=[3] merged=[1, 3]
57.6 fp=[1] true=[3] merged=[1, 3]
57.9 fp=[1] true=[3] merged=[1, 3]
58.2 fp=[1] true=[3] merged=[1, 3]
58.6 fp=[1] true=[3] merged=[1, 3]
58.9 fp=[1] true=[3] merged=[1, 3]
59.2 fp=[1] true=[3] merged=[1, 3]
59.5 fp=[1] true=[3] merged=[1, 3]
59.8 fp=[1] true=[3] merged=[1, 3]
60.1 fp=[1] true=[3] merged=[1, 3]
60.4 fp=[1] true=[3] merged=[1, 3]
60.7 fp=[1] true=[3] merged=[1, 3]
61.0 fp=[1] true=[3] merged=[1, 3]
61.4 fp=[1] true=[3] merged=[1, 3]
61.7 fp=[1] true=[3] merged=[1, 3]
62.0 fp=[1] true=[3] merged=[1, 3]
62.3 fp=[1] true=[3] merged=[1, 3]
62.6 fp=[1] true=[3] merged=[1, 3]
62.9 fp=[1] true=[3] merged=[1, 3]
63.3 fp=[1] true=[3] merged=[1, 3]
63.6 fp=[1] true=[3] merged=[1, 3]
63.9 fp=[1] true=[3] merged=[1, 3]
64.2 fp=[1] true=[3] merged=[1, 3]
64.5 fp=[1] true=[3] merged=[1, 3]
64.8 fp=[1] true=[3] merged=[1, 3]
65.2 fp=[1] true=[3] merged=[1, 3]
65.5 fp=[1] true=[3] merged=[1, 3]
65.8 fp=[1] true=[3] merged=[1, 3]
66.1 fp=[1] true=[3] merged=[1, 3]
66.4 fp=[1] true=[3] merged=[1, 3]
66.7 fp=[1] true=[3] merged=[1, 3]
81.1 fp=[2] true=[3] merged=[2, 3]
81.4 fp=[2] true=[3] merged=[2, 3]
81.8 fp=[2] true=[3] merged=[2, 3]
82.1 fp=[2] true=[3] merged=[2, 3]
82.4 fp=[2] true=[3] merged=[2, 3]
82.7 fp=[2] true=[3] merged=[2, 3]
83.0 fp=[2] true=[3] merged=[2, 3]
83.4 fp=[2] true=[3] merged=[2, 3]
83.7 fp=[2] true=[3] merged=[2, 3]
84.0 fp=[2] true=[3] merged=[2, 3]
84.3 fp=[2] true=[3] merged=[2, 3]
84.6 fp=[2] true=[3] merged=[2, 3]
84.9 fp=[2] true=[3] merged=[2, 3]
85.2 fp=[2] true=[3] merged=[2, 3]
85.5 fp=[2] true=[3] merged=[2, 3]
85.8 fp=[2] true=[3] merged=[2, 3]
86.2 fp=[2] true=[3] merged=[2, 3]
86.5 fp=[2] true=[3] merged=[2, 3]
86.8 fp=[2] true=[3] merged=[2, 3]
87.1 fp=[2] true=[3] merged=[2, 3]
87.4 fp=[2] true=[3] merged=[2, 3]
87.7 fp=[2] true=[3] merged=[2, 3]
88.0 fp=[2] true=[3] merged=[2, 3]
88.3 fp=[2] true=[3] merged=[2, 3]
88.6 fp=[2] true=[3] merged=[2, 3]
89.0 fp=[2] true=[3] merged=[2, 3]
89.3 fp=[2] true=[3] merged=[2, 3]
89.6 fp=[2] true=[3] merged=[2, 3]
89.9 fp=[2] true=[3] merged=[2, 3]
90.2 fp=[2] true=[3] merged=[2, 3]
90.5 fp=[2] true=[3] merged=[2, 3]
90.8 fp=[2] true=[3] merged=[2, 3]
91.2 fp=[2] true=[3] merged=[2, 3]
91.5 fp=[2] true=[3] merged=[2, 3]
91.8 fp=[2] true=[3] merged=[2, 3]
92.1 fp=[2] true=[3] merged=[2, 3]
92.5 fp=[2] true=[3] merged=[2, 3]
92.8 fp=[2] true=[3] merged=[2, 3]
93.1 fp=[2] true=[3] merged=[2, 3]
93.4 fp=[2] true=[3] merged=[2, 3]
93.7 fp=[2] true=[3] merged=[2, 3]
94.0 fp=[1] true=[3] merged=[1, 3]
94.3 fp=[1] true=[3] merged=[1, 3]
94.6 fp=[1] true=[3] merged=[1, 3]
94.9 fp=[1] true=[3] merged=[1, 3]
95.3 fp=[1] true=[3] merged=[1, 3]
95.6 fp=[1] true=[3] merged=[1, 3]
95.9 fp=[1] true=[3] merged=[1, 3]
96.2 fp=[1] true=[3] merged=[1, 3]
96.5 fp=[1] true=[3] merged=[1, 3]
96.8 fp=[1] true=[3] merged=[1, 3]
97.1 fp=[1] true=[3] merged=[1, 3]
97.5 fp=[1] true=[3] merged=[1, 3]
97.8 fp=[1] true=[3] merged=[1, 3]
98.1 fp=[1] true=[3] merged=[1, 3]
98.4 fp=[1] true=[3] merged=[1, 3]
98.7 fp=[1] true=[3] merged=[1, 3]
99.0 fp=[1] true=[3] merged=[1, 3]
99.3 fp=[1] true=[3] merged=[1, 3]
99.7 fp=[1] true=[3] merged=[1, 3]
100.0 fp=[1] true=[3] merged=[1, 3]
100.3 fp=[1] true=[3] merged=[1, 3]
100.6 fp=[1] true=[3] merged=[1, 3]
100.9 fp=[1] true=[3] merged=[1, 3]
101.3 fp=[1] true=[3] merged=[1, 3]
101.6 fp=[1] true=[3] merged=[1, 3]
101.9 fp=[1] true=[3] merged=[1, 3]
102.2 fp=[1] true=[3] merged=[1, 3]
102.6 fp=[1] true=[3] merged=[1, 3]
102.9 fp=[1] true=[3] merged=[1, 3]
103.2 fp=[1] true=[3] merged=[1, 3]
103.5 fp=[1] true=[3] merged=[1, 3]
103.8 fp=[1] true=[3] merged=[1, 3]
104.1 fp=[1] true=[3] merged=[1, 3]
104.4 fp=[1] true=[3] merged=[1, 3]
104.7 fp=[1] true=[3] merged=[1, 3]
105.1 fp=[1] true=[3] merged=[1, 3]
105.4 fp=[1] true=[3] merged=[1, 3]
105.7 fp=[1] true=[3] merged=[1, 3]
106.0 fp=[1] true=[3] merged=[1, 3]
106.3 fp=[1] true=[3] merged=[1, 3]
106.6 fp=[1] true=[3] merged=[1, 3]
106.9 fp=[1] true=[3] merged=[1, 3]
107.2 fp=[1] true=[3] merged=[1, 3]
107.6 fp=[1] true=[3] merged=[1, 3]
107.9 fp=[1] true=[3] merged=[1, 3]
108.2 fp=[1] true=[3] merged=[1, 3]
108.5 fp=[1] true=[3] merged=[1, 3]
108.8 fp=[1] true=[3] merged=[1, 3]
109.1 fp=[1] true=[3] merged=[1, 3]
109.4 fp=[1] true=[3] merged=[1, 3]
109.7 fp=[1] true=[3] merged=[1, 3]
110.0 fp=[1] true=[3] merged=[1, 3]
110.4 fp=[1] true=[3] merged=[1, 3]
110.7 fp=[1] true=[3] merged=[1, 3]
111.0 fp=[1] true=[3] merged=[1, 3]
111.3 fp=[1] true=[3] merged=[1, 3]
111.6 fp=[1] true=[3] merged=[1, 3]
111.9 fp=[1] true=[3] merged=[1, 3]
112.2 fp=[1] true=[3] merged=[1, 3]
112.6 fp=[1] true=[3] merged=[1, 3]
112.9 fp=[1] true=[3] merged=[1, 3]
113.2 fp=[1] true=[3] merged=[1, 3]
113.6 fp=[1] true=[3] merged=[1, 3]
113.9 fp=[1] true=[3] merged=[1, 3]
114.2 fp=[5] true=[3] merged=[3, 5]
114.5 fp=[5] true=[3] merged=[3, 5]
114.8 fp=[5] true=[3] merged=[3, 5]
115.1 fp=[5] true=[3] merged=[3, 5]
115.4 fp=[5] true=[3] merged=[3, 5]
115.8 fp=[5] true=[3] merged=[3, 5]
116.1 fp=[5] true=[3] merged=[3, 5]
116.4 fp=[5] true=[3] merged=[3, 5]
116.7 fp=[5] true=[3] merged=[3, 5]
117.0 fp=[5] true=[3] merged=[3, 5]
117.3 fp=[5] true=[3] merged=[3, 5]
117.6 fp=[5] true=[3] merged=[3, 5]
117.9 fp=[5] true=[3] merged=[3, 5]
138.2 fp=[4] true=[3] merged=[3, 4]
138.5 fp=[4] true=[3] merged=[3, 4]
138.8 fp=[4] true=[3] merged=[3, 4]
139.2 fp=[4] true=[3] merged=[3, 4]
139.5 fp=[4] true=[3] merged=[3, 4]
139.8 fp=[4] true=[3] merged=[3, 4]
140.1 fp=[4] true=[3] merged=[3, 4]
140.4 fp=[4] true=[3] merged=[3, 4]
140.8 fp=[4] true=[3] merged=[3, 4]
141.1 fp=[4] true=[3] merged=[3, 4]
141.4 fp=[4] true=[3] merged=[3, 4]
141.7 fp=[4] true=[3] merged=[3, 4]
142.0 fp=[4] true=[3] merged=[3, 4]
142.3 fp=[4] true=[3] merged=[3, 4]
142.7 fp=[4] true=[3] merged=[3, 4]
143.0 fp=[4] true=[3] merged=[3, 4]
143.3 fp=[4] true=[3] merged=[3, 4]
143.6 fp=[4] true=[3] merged=[3, 4]
143.9 fp=[4] true=[3] merged=[3, 4]
144.2 fp=[4] true=[3] merged=[3, 4]
144.5 fp=[4] true=[3] merged=[3, 4]
144.8 fp=[4] true=[3] merged=[3, 4]
145.2 fp=[4] true=[3] merged=[3, 4]
145.5 fp=[4] true=[3] merged=[3, 4]
145.8 fp=[4] true=[3] merged=[3, 4]
146.1 fp=[4] true=[3] merged=[3, 4]
146.4 fp=[4] true=[3] merged=[3, 4]
146.7 fp=[4] true=[3] merged=[3, 4]
147.0 fp=[4] true=[3] merged=[3, 4]
147.3 fp=[4] true=[3] merged=[3, 4]
147.6 fp=[4] true=[3] merged=[3, 4]
148.0 fp=[4] true=[3] merged=[3, 4]
148.3 fp=[4] true=[3] merged=[3, 4]
148.6 fp=[4] true=[3] merged=[3, 4]
148.9 fp=[4] true=[3] merged=[3, 4]
149.2 fp=[2] true=[3] merged=[2, 3]
149.5 fp=[2] true=[3] merged=[2, 3]
149.8 fp=[2] true=[3] merged=[2, 3]
150.1 fp=[2] true=[3] merged=[2, 3]
150.5 fp=[2] true=[3] merged=[2, 3]
150.8 fp=[2] true=[3] merged=[2, 3]
151.1 fp=[2] true=[3] merged=[2, 3]
151.4 fp=[2] true=[3] merged=[2, 3]
151.7 fp=[2] true=[3] merged=[2, 3]
152.0 fp=[2] true=[3] merged=[2, 3]
152.3 fp=[2] true=[3] merged=[2, 3]
152.6 fp=[2] true=[3] merged=[2, 3]
153.0 fp=[2] true=[3] merged=[2, 3]
153.3 fp=[2] true=[3] merged=[2, 3]
153.6 fp=[2] true=[3] merged=[2, 3]
153.9 fp=[2] true=[3] merged=[2, 3]
154.2 fp=[2] true=[3] merged=[2, 3]
154.5 fp=[2] true=[3] merged=[2, 3]
154.8 fp=[2] true=[3] merged=[2, 3]
155.2 fp=[2] true=[3] merged=[2, 3]
155.5 fp=[2] true=[3] merged=[2, 3]
155.8 fp=[2] true=[3] merged=[2, 3]
156.1 fp=[2] true=[3] merged=[2, 3]
156.4 fp=[2] true=[3] merged=[2, 3]
156.7 fp=[2] true=[3] merged=[2, 3]
157.0 fp=[2] true=[3] merged=[2, 3]
157.3 fp=[2] true=[3] merged=[2, 3]
157.7 fp=[2] true=[3] merged=[2, 3]
158.0 fp=[2] true=[3] merged=[2, 3]
158.3 fp=[2] true=[3] merged=[2, 3]
158.6 fp=[2] true=[3] merged=[2, 3]
158.9 fp=[2] true=[3] merged=[2, 3]
159.2 fp=[2] true=[3] merged=[2, 3]
159.5 fp=[2] true=[3] merged=[2, 3]
159.8 fp=[2] true=[3] merged=[2, 3]
160.1 fp=[2] true=[3] merged=[2, 3]
160.5 fp=[2] true=[3] merged=[2, 3]
160.8 fp=[2] true=[3] merged=[2, 3]
161.1 fp=[2] true=[3] merged=[2, 3]
161.4 fp=[2] true=[3] merged=[2, 3]
161.7 fp=[2] true=[3] merged=[2, 3]
162.0 fp=[2] true=[3] merged=[2, 3]
162.3 fp=[2] true=[3] merged=[2, 3]
162.6 fp=[2] true=[3] merged=[2, 3]
163.0 fp=[2] true=[3] merged=[2, 3]
163.3 fp=[2] true=[3] merged=[2, 3]
163.6 fp=[2] true=[3] merged=[2, 3]
163.9 fp=[2] true=[3] merged=[2, 3]
164.2 fp=[2] true=[3] merged=[2, 3]
164.5 fp=[2] true=[3] merged=[2, 3]
164.8 fp=[2] true=[3] merged=[2, 3]
165.1 fp=[2] true=[3] merged=[2, 3]
165.5 fp=[2] true=[3] merged=[2, 3]
165.8 fp=[2] true=[3] merged=[2, 3]
166.1 fp=[2] true=[3] merged=[2, 3]
166.4 fp=[2] true=[3] merged=[2, 3]
166.7 fp=[2] true=[3] merged=[2, 3]
167.0 fp=[2] true=[3] merged=[2, 3]
167.3 fp=[2] true=[3] merged=[2, 3]
167.6 fp=[2] true=[3] merged=[2, 3]
167.9 fp=[2] true=[3] merged=[2, 3]
168.3 fp=[2] true=[3] merged=[2, 3]
168.6 fp=[2] true=[3] merged=[2, 3]
168.9 fp=[2] true=[3] merged=[2, 3]
169.2 fp=[4] true=[3] merged=[3, 4]
169.5 fp=[4] true=[3] merged=[3, 4]
169.8 fp=[4] true=[3] merged=[3, 4]
170.1 fp=[4] true=[3] merged=[3, 4]
170.5 fp=[4] true=[3] merged=[3, 4]
170.8 fp=[4] true=[3] merged=[3, 4]
171.1 fp=[4] true=[3] merged=[3, 4]
171.4 fp=[4] true=[3] merged=[3, 4]
171.7 fp=[4] true=[3] merged=[3, 4]
172.0 fp=[4] true=[3] merged=[3, 4]
172.3 fp=[4] true=[3] merged=[3, 4]
172.7 fp=[4] true=[3] merged=[3, 4]
173.0 fp=[4] true=[3] merged=[3, 4]
173.3 fp=[4] true=[3] merged=[3, 4]
173.6 fp=[4] true=[3] merged=[3, 4]
173.9 fp=[4] true=[3] merged=[3, 4]
174.2 fp=[4] true=[3] merged=[3, 4]
174.5 fp=[4] true=[3] merged=[3, 4]
174.9 fp=[4] true=[3] merged=[3, 4]
175.2 fp=[4] true=[3] merged=[3, 4]
175.5 fp=[4] true=[3] merged=[3, 4]
175.8 fp=[4] true=[3] merged=[3, 4]
176.1 fp=[4] true=[3] merged=[3, 4]
176.4 fp=[4] true=[3] merged=[3, 4]
176.7 fp=[4] true=[3] merged=[3, 4]
177.1 fp=[4] true=[3] merged=[3, 4]
177.4 fp=[4] true=[3] merged=[3, 4]
177.7 fp=[4] true=[3] merged=[3, 4]
178.0 fp=[4] true=[3] merged=[3, 4]
178.3 fp=[4] true=[3] merged=[3, 4]
178.6 fp=[4] true=[3] merged=[3, 4]
179.0 fp=[4] true=[3] merged=[3, 4]
179.3 fp=[4] true=[3] merged=[3, 4]
179.6 fp=[4] true=[3] merged=[3, 4]
179.9 fp=[4] true=[3] merged=[3, 4]
180.2 fp=[1] true=[3] merged=[1, 3]
180.5 fp=[1] true=[3] merged=[1, 3]
180.8 fp=[1] true=[3] merged=[1, 3]
181.1 fp=[1] true=[3] merged=[1, 3]
181.4 fp=[1] true=[3] merged=[1, 3]
181.7 fp=[1] true=[3] merged=[1, 3]
182.1 fp=[1] true=[3] merged=[1, 3]
182.4 fp=[1] true=[3] merged=[1, 3]
182.7 fp=[1] true=[3] merged=[1, 3]
183.1 fp=[1] true=[3] merged=[1, 3]
183.4 fp=[1] true=[3] merged=[1, 3]
183.7 fp=[1] true=[3] merged=[1, 3]
184.0 fp=[1] true=[3] merged=[1, 3]
184.3 fp=[1] true=[3] merged=[1, 3]
184.6 fp=[1] true=[3] merged=[1, 3]
185.0 fp=[1] true=[3] merged=[1, 3]
185.3 fp=[1] true=[3] merged=[1, 3]
185.6 fp=[1] true=[3] merged=[1, 3]
185.9 fp=[1] true=[3] merged=[1, 3]
186.2 fp=[1] true=[3] merged=[1, 3]
186.5 fp=[1] true=[3] merged=[1, 3]
186.8 fp=[1] true=[3] merged=[1, 3]
187.1 fp=[1] true=[3] merged=[1, 3]
187.5 fp=[1] true=[3] merged=[1, 3]
187.8 fp=[1] true=[3] merged=[1, 3]
188.1 fp=[1] true=[3] merged=[1, 3]
188.4 fp=[1] true=[3] merged=[1, 3]
188.7 fp=[1] true=[3] merged=[1, 3]
189.1 fp=[1] true=[3] merged=[1, 3]
189.4 fp=[1] true=[3] merged=[1, 3]
189.7 fp=[1] true=[3] merged=[1, 3]
190.0 fp=[1] true=[3] merged=[1, 3]
190.3 fp=[1] true=[3] merged=[1, 3]
190.6 fp=[1] true=[3] merged=[1, 3]
190.9 fp=[1] true=[3] merged=[1, 3]
191.3 fp=[1] true=[3] merged=[1, 3]
191.6 fp=[1] true=[3] merged=[1, 3]
191.9 fp=[1] true=[3] merged=[1, 3]
192.2 fp=[1] true=[3] merged=[1, 3]
192.5 fp=[1] true=[3] merged=[1, 3]
192.8 fp=[1] true=[3] merged=[1, 3]
193.2 fp=[1] true=[3] merged=[1, 3]
193.5 fp=[1] true=[3] merged=[1, 3]
193.8 fp=[1] true=[3] merged=[1, 3]
194.1 fp=[1] true=[3] merged=[1, 3]
194.4 fp=[1] true=[3] merged=[1, 3]
194.7 fp=[1] true=[3] merged=[1, 3]
195.1 fp=[1] true=[3] merged=[1, 3]
195.4 fp=[1] true=[3] merged=[1, 3]
195.7 fp=[1] true=[3] merged=[1, 3]
196.0 fp=[1] true=[3] merged=[1, 3]
196.3 fp=[1] true=[3] merged=[1, 3]
196.6 fp=[1] true=[3] merged=[1, 3]
196.9 fp=[1] true=[3] merged=[1, 3]
197.2 fp=[1] true=[3] merged=[1, 3]
197.6 fp=[1] true=[3] merged=[1, 3]
197.9 fp=[1] true=[3] merged=[1, 3]
198.2 fp=[1] true=[3] merged=[1, 3]
198.5 fp=[1] true=[3] merged=[1, 3]
198.8 fp=[1] true=[3] merged=[1, 3]
199.1 fp=[1] true=[3] merged=[1, 3]
199.4 fp=[1] true=[3] merged=[1, 3]
199.7 fp=[1] true=[3] merged=[1, 3]
200.1 fp=[5] true=[3] merged=[3, 5]
200.4 fp=[5] true=[3] merged=[3, 5]
200.7 fp=[5] true=[3] merged=[3, 5]
201.0 fp=[5] true=[3] merged=[3, 5]
201.3 fp=[5] true=[3] merged=[3, 5]
201.6 fp=[5] true=[3] merged=[3, 5]
201.9 fp=[5] true=[3] merged=[3, 5]
202.3 fp=[5] true=[3] merged=[3, 5]
202.6 fp=[5] true=[3] merged=[3, 5]
202.9 fp=[5] true=[3] merged=[3, 5]
203.2 fp=[5] true=[3] merged=[3, 5]
203.5 fp=[5] true=[3] merged=[3, 5]
203.8 fp=[5] true=[3] merged=[3, 5]
204.1 fp=[5] true=[3] merged=[3, 5]
204.5 fp=[5] true=[3] merged=[3, 5]
204.8 fp=[5] true=[3] merged=[3, 5]
205.1 fp=[5] true=[3] merged=[3, 5]
205.4 fp=[5] true=[3] merged=[3, 5]
205.7 fp=[5] true=[3] merged=[3, 5]
206.0 fp=[5] true=[3] merged=[3, 5]
206.3 fp=[5] true=[3] merged=[3, 5]
206.6 fp=[5] true=[3] merged=[3, 5]
206.9 fp=[5] true=[3] merged=[3, 5]
207.3 fp=[5] true=[3] merged=[3, 5]
207.6 fp=[5] true=[3] merged=[3, 5]
207.9 fp=[5] true=[3] merged=[3, 5]
208.2 fp=[5] true=[3] merged=[3, 5]
208.5 fp=[5] true=[3] merged=[3, 5]
208.8 fp=[5] true=[3] merged=[3, 5]
209.2 fp=[5] true=[3] merged=[3, 5]
209.5 fp=[5] true=[3] merged=[3, 5]
209.8 fp=[5] true=[3] merged=[3, 5]
210.1 fp=[5] true=[3] merged=[3, 5]
210.4 fp=[5] true=[3] merged=[3, 5]
210.7 fp=[5] true=[3] merged=[3, 5]
211.0 fp=[5] true=[3] merged=[3, 5]
211.3 fp=[5] true=[3] merged=[3, 5]
211.7 fp=[5] true=[3] merged=[3, 5]
212.0 fp=[5] true=[3] merged=[3, 5]
212.3 fp=[5] true=[3] merged=[3, 5]
212.6 fp=[5] true=[3] merged=[3, 5]
212.9 fp=[5] true=[3] merged=[3, 5]
213.2 fp=[5] true=[3] merged=[3, 5]
213.5 fp=[5] true=[3] merged=[3, 5]
213.9 fp=[5] true=[3] merged=[3, 5]
214.2 fp=[5] true=[3] merged=[3, 5]
214.5 fp=[5] true=[3] merged=[3, 5]
214.8 fp=[5] true=[3] merged=[3, 5]
215.1 fp=[4] true=[3] merged=[3, 4]
215.4 fp=[4] true=[3] merged=[3, 4]
