thread,tx_idx,start_ms,end_ms,latency_ms,status
1,1,1780845095038,1780845095435,397,FAIL
1,2,1780845095450,1780845095650,200,FAIL
1,3,1780845095657,1780845095854,197,FAIL
1,4,1780845095878,1780845096063,185,FAIL
1,5,1780845096079,1780845096290,211,FAIL
1,6,1780845096314,1780845096525,211,FAIL
1,7,1780845096553,1780845096742,189,FAIL
1,8,1780845096751,1780845096932,181,FAIL
1,9,1780845096962,1780845097165,203,FAIL
1,10,1780845097176,1780845097380,204,FAIL
10,1,1780845095079,1780845095436,357,OK
10,2,1780845095471,1780845095653,182,OK
10,3,1780845095684,1780845095921,237,OK
10,4,1780845095936,1780845096140,204,OK
10,5,1780845096146,1780845096358,212,OK
10,6,1780845096368,1780845096559,191,OK
10,7,1780845096572,1780845096775,203,OK
10,8,1780845096790,1780845096984,194,OK
10,9,1780845096993,1780845097188,195,OK
10,10,1780845097205,1780845097381,176,OK
11,1,1780845095084,1780845095436,352,OK
11,2,1780845095453,1780845095651,198,OK
11,3,1780845095680,1780845095855,175,OK
11,4,1780845095863,1780845096067,204,OK
11,5,1780845096076,1780845096290,214,OK
11,6,1780845096318,1780845096525,207,OK
11,7,1780845096547,1780845096727,180,OK
11,8,1780845096748,1780845096933,185,OK
11,9,1780845096939,1780845097140,201,OK
11,10,1780845097161,1780845097341,180,OK
12,1,1780845095091,1780845095435,344,OK
12,2,1780845095463,1780845095651,188,OK
12,3,1780845095678,1780845095854,176,OK
12,4,1780845095873,1780845096068,195,OK
12,5,1780845096095,1780845096288,193,OK
12,6,1780845096300,1780845096525,225,OK
12,7,1780845096563,1780845096742,179,OK
12,8,1780845096759,1780845096934,175,OK
12,9,1780845096942,1780845097138,196,OK
12,10,1780845097149,1780845097341,192,OK
13,1,1780845095096,1780845095437,341,OK
13,2,1780845095474,1780845095651,177,OK
13,3,1780845095670,1780845095854,184,OK
13,4,1780845095887,1780845096068,181,OK
13,5,1780845096085,1780845096293,208,OK
13,6,1780845096327,1780845096525,198,OK
13,7,1780845096538,1780845096723,185,OK
13,8,1780845096731,1780845096934,203,OK
13,9,1780845096940,1780845097143,203,OK
13,10,1780845097162,1780845097341,179,OK
14,1,1780845095105,1780845095437,332,OK
