thread,tx_idx,start_ms,end_ms,latency_ms,status
1,1,1780853330756,1780853331053,297,FAIL
1,2,1780853331066,1780853331330,264,FAIL
1,3,1780853331338,1780853331634,296,FAIL
1,4,1780853331645,1780853331913,268,FAIL
1,5,1780853331930,1780853332192,262,FAIL
1,6,1780853332197,1780853332473,276,FAIL
1,7,1780853332480,1780853332611,131,FAIL
1,8,1780853332616,1780853332761,145,FAIL
1,9,1780853332772,1780853332891,119,FAIL
1,10,1780853332904,1780853333021,117,FAIL
1,11,1780853333025,1780853333151,126,FAIL
1,12,1780853333162,1780853333287,125,FAIL
1,13,1780853333293,1780853333424,131,FAIL
1,14,1780853333438,1780853333691,253,FAIL
1,15,1780853333709,1780853333846,137,FAIL
2,1,1780853330758,1780853331052,294,FAIL
2,2,1780853331059,1780853331332,273,FAIL
2,3,1780853331345,1780853331634,289,FAIL
2,4,1780853331645,1780853331914,269,FAIL
2,5,1780853331927,1780853332192,265,FAIL
2,6,1780853332198,1780853332474,276,FAIL
2,7,1780853332486,1780853332612,126,FAIL
2,8,1780853332629,1780853332815,186,FAIL
2,9,1780853332821,1780853332998,177,FAIL
2,10,1780853333006,1780853333154,148,FAIL
2,11,1780853333163,1780853333287,124,FAIL
2,12,1780853333301,1780853333424,123,FAIL
2,13,1780853333431,1780853333706,275,FAIL
2,14,1780853333714,1780853333847,133,FAIL
2,15,1780853333865,1780853334079,214,FAIL
3,1,1780853330761,1780853331057,296,FAIL
3,2,1780853331071,1780853331332,261,FAIL
3,3,1780853331347,1780853331634,287,FAIL
3,4,1780853331645,1780853331913,268,FAIL
3,5,1780853331918,1780853332192,274,FAIL
3,6,1780853332198,1780853332473,275,FAIL
3,7,1780853332487,1780853332611,124,FAIL
3,8,1780853332617,1780853332763,146,FAIL
3,9,1780853332766,1780853332891,125,FAIL
3,10,1780853332897,1780853333019,122,FAIL
3,11,1780853333033,1780853333151,118,FAIL
3,12,1780853333159,1780853333287,128,FAIL
3,13,1780853333304,1780853333424,120,FAIL
3,14,1780853333429,1780853333689,260,FAIL
3,15,1780853333698,1780853333847,149,FAIL
4,1,1780853330767,1780853331054,287,FAIL
4,2,1780853331065,1780853331330,265,FAIL
4,3,1780853331346,1780853331634,288,FAIL
4,4,1780853331641,1780853331913,272,FAIL
4,5,1780853331919,1780853332192,273,FAIL
4,6,1780853332206,1780853332473,267,FAIL
4,7,1780853332479,1780853332611,132,FAIL
4,8,1780853332618,1780853332761,143,FAIL
4,9,1780853332767,1780853332891,124,FAIL
4,10,1780853332898,1780853333019,121,FAIL
4,11,1780853333026,1780853333152,126,FAIL
4,12,1780853333157,1780853333287,130,FAIL
4,13,1780853333293,1780853333426,133,FAIL
4,14,1780853333441,1780853333691,250,FAIL
4,15,1780853333700,1780853333847,147,FAIL
5,1,1780853330772,1780853331054,282,OK
5,2,1780853331069,1780853331333,264,OK
5,3,1780853331337,1780853331634,297,OK
5,4,1780853331660,1780853331914,254,OK
5,5,1780853331919,1780853332192,273,OK
5,6,1780853332209,1780853332473,264,OK
5,7,1780853332479,1780853332612,133,OK
5,8,1780853332619,1780853332763,144,OK
5,9,1780853332769,1780853332892,123,OK
5,10,1780853332899,1780853333019,120,OK
5,11,1780853333025,1780853333152,127,OK
5,12,1780853333157,1780853333288,131,OK
5,13,1780853333292,1780853333425,133,OK
5,14,1780853333430,1780853333689,259,OK
5,15,1780853333711,1780853333845,134,OK
6,1,1780853330777,1780853331053,276,OK
6,2,1780853331065,1780853331333,268,OK
6,3,1780853331345,1780853331634,289,OK
6,4,1780853331641,1780853331914,273,OK
6,5,1780853331919,1780853332192,273,OK
6,6,1780853332197,1780853332473,276,OK
6,7,1780853332487,1780853332612,125,OK
6,8,1780853332627,1780853332763,136,OK
6,9,1780853332768,1780853332893,125,OK
6,10,1780853332906,1780853333019,113,OK
6,11,1780853333034,1780853333152,118,OK
6,12,1780853333162,1780853333288,126,OK
6,13,1780853333295,1780853333424,129,OK
6,14,1780853333432,1780853333690,258,OK
6,15,1780853333706,1780853333847,141,OK
7,1,1780853330780,1780853331053,273,OK
7,2,1780853331059,1780853331337,278,OK
7,3,1780853331350,1780853331635,285,OK
7,4,1780853331641,1780853331916,275,OK
7,5,1780853331931,1780853332194,263,OK
7,6,1780853332207,1780853332486,279,OK
7,7,1780853332496,1780853332689,193,OK
7,8,1780853332696,1780853332871,175,OK
7,9,1780853332879,1780853333023,144,OK
7,10,1780853333035,1780853333223,188,OK
7,11,1780853333229,1780853333411,182,OK
7,12,1780853333424,1780853333689,265,OK
7,13,1780853333698,1780853333847,149,OK
7,14,1780853333863,1780853334082,219,OK
7,15,1780853334086,1780853334384,298,OK
8,1,1780853330785,1780853331054,269,OK
8,2,1780853331059,1780853331333,274,OK
8,3,1780853331345,1780853331639,294,OK
8,4,1780853331649,1780853331919,270,OK
8,5,1780853331933,1780853332192,259,OK
8,6,1780853332198,1780853332474,276,OK
8,7,1780853332488,1780853332612,124,OK
8,8,1780853332624,1780853332762,138,OK
8,9,1780853332769,1780853332892,123,OK
8,10,1780853332897,1780853333019,122,OK
8,11,1780853333027,1780853333152,125,OK
8,12,1780853333156,1780853333288,132,OK
8,13,1780853333295,1780853333424,129,OK
8,14,1780853333439,1780853333689,250,OK
8,15,1780853333707,1780853333851,144,OK
