thread,tx_idx,start_ms,end_ms,latency_ms,status
1,1,1781071844868,1781071845206,338,FAIL
1,2,1781071845223,1781071845557,334,FAIL
1,3,1781071845572,1781071845891,319,FAIL
1,4,1781071845911,1781071846218,307,FAIL
1,5,1781071846233,1781071846545,312,FAIL
1,6,1781071846566,1781071846941,375,FAIL
1,7,1781071846967,1781071847317,350,FAIL
1,8,1781071847324,1781071847657,333,FAIL
1,9,1781071847662,1781071847985,323,FAIL
1,10,1781071848006,1781071848329,323,FAIL
1,11,1781071848346,1781071848660,314,FAIL
1,12,1781071848672,1781071848996,324,FAIL
1,13,1781071849021,1781071849391,370,FAIL
1,14,1781071849406,1781071849713,307,FAIL
1,15,1781071849721,1781071850043,322,FAIL
2,1,1781071844873,1781071845206,333,FAIL
2,2,1781071845222,1781071845557,335,FAIL
2,3,1781071845578,1781071845892,314,FAIL
2,4,1781071845909,1781071846218,309,FAIL
2,5,1781071846231,1781071846546,315,FAIL
2,6,1781071846564,1781071846937,373,FAIL
2,7,1781071846965,1781071847317,352,FAIL
2,8,1781071847326,1781071847653,327,FAIL
2,9,1781071847670,1781071847980,310,FAIL
2,10,1781071848003,1781071848329,326,FAIL
2,11,1781071848342,1781071848660,318,FAIL
2,12,1781071848667,1781071849001,334,FAIL
2,13,1781071849019,1781071849387,368,FAIL
2,14,1781071849407,1781071849713,306,FAIL
2,15,1781071849721,1781071850043,322,FAIL
3,1,1781071844878,1781071845206,328,FAIL
3,2,1781071845215,1781071845557,342,FAIL
3,3,1781071845572,1781071845891,319,FAIL
3,4,1781071845907,1781071846218,311,FAIL
3,5,1781071846227,1781071846545,318,FAIL
3,6,1781071846566,1781071846937,371,FAIL
3,7,1781071846967,1781071847314,347,FAIL
3,8,1781071847329,1781071847652,323,FAIL
3,9,1781071847662,1781071847980,318,FAIL
3,10,1781071847995,1781071848329,334,FAIL
3,11,1781071848343,1781071848655,312,FAIL
3,12,1781071848672,1781071849000,328,FAIL
3,13,1781071849011,1781071849391,380,FAIL
3,14,1781071849407,1781071849713,306,FAIL
3,15,1781071849729,1781071850043,314,FAIL
4,1,1781071844886,1781071845206,320,FAIL
4,2,1781071845224,1781071845557,333,FAIL
4,3,1781071845578,1781071845890,312,FAIL
4,4,1781071845910,1781071846217,307,FAIL
4,5,1781071846234,1781071846545,311,FAIL
4,6,1781071846578,1781071846941,363,FAIL
4,7,1781071846960,1781071847321,361,FAIL
4,8,1781071847333,1781071847653,320,FAIL
4,9,1781071847670,1781071847980,310,FAIL
4,10,1781071847993,1781071848330,337,FAIL
4,11,1781071848339,1781071848659,320,FAIL
4,12,1781071848684,1781071849000,316,FAIL
4,13,1781071849011,1781071849391,380,FAIL
4,14,1781071849398,1781071849712,314,FAIL
4,15,1781071849730,1781071850044,314,FAIL
5,1,1781071844894,1781071845206,312,OK
5,2,1781071845220,1781071845562,342,OK
5,3,1781071845582,1781071845892,310,OK
5,4,1781071845911,1781071846218,307,OK
5,5,1781071846232,1781071846545,313,OK
5,6,1781071846576,1781071846941,365,OK
5,7,1781071846967,1781071847318,351,OK
5,8,1781071847331,1781071847653,322,OK
5,9,1781071847670,1781071847981,311,OK
5,10,1781071847997,1781071848329,332,OK
5,11,1781071848339,1781071848660,321,OK
5,12,1781071848672,1781071849001,329,OK
5,13,1781071849019,1781071849387,368,OK
5,14,1781071849407,1781071849713,306,OK
5,15,1781071849729,1781071850043,314,OK
6,1,1781071844901,1781071845210,309,OK
6,2,1781071845232,1781071845557,325,OK
6,3,1781071845565,1781071845898,333,OK
6,4,1781071845917,1781071846218,301,OK
6,5,1781071846227,1781071846550,323,OK
6,6,1781071846563,1781071846950,387,OK
6,7,1781071846978,1781071847317,339,OK
6,8,1781071847330,1781071847653,323,OK
6,9,1781071847670,1781071847981,311,OK
6,10,1781071847991,1781071848330,339,OK
6,11,1781071848347,1781071848660,313,OK
6,12,1781071848667,1781071849001,334,OK
6,13,1781071849022,1781071849391,369,OK
6,14,1781071849399,1781071849713,314,OK
6,15,1781071849729,1781071850048,319,OK
7,1,1781071844910,1781071845206,296,OK
7,2,1781071845225,1781071845557,332,OK
7,3,1781071845568,1781071845891,323,OK
7,4,1781071845902,1781071846218,316,OK
7,5,1781071846233,1781071846545,312,OK
7,6,1781071846563,1781071846941,378,OK
7,7,1781071846967,1781071847317,350,OK
7,8,1781071847329,1781071847653,324,OK
7,9,1781071847662,1781071847980,318,OK
7,10,1781071847991,1781071848336,345,OK
7,11,1781071848350,1781071848664,314,OK
7,12,1781071848674,1781071849005,331,OK
7,13,1781071849025,1781071849391,366,OK
7,14,1781071849406,1781071849713,307,OK
7,15,1781071849721,1781071850043,322,OK
8,1,1781071844917,1781071845206,289,OK
8,2,1781071845215,1781071845557,342,OK
8,3,1781071845565,1781071845893,328,OK
8,4,1781071845909,1781071846222,313,OK
8,5,1781071846237,1781071846545,308,OK
8,6,1781071846574,1781071846941,367,OK
8,7,1781071846968,1781071847317,349,OK
8,8,1781071847324,1781071847653,329,OK
8,9,1781071847674,1781071847980,306,OK
8,10,1781071847996,1781071848329,333,OK
8,11,1781071848339,1781071848660,321,OK
8,12,1781071848668,1781071849001,333,OK
8,13,1781071849013,1781071849398,385,OK
8,14,1781071849412,1781071849716,304,OK
8,15,1781071849737,1781071850043,306,OK
