thread,tx_idx,start_ms,end_ms,latency_ms,status
1,1,1780844779529,1780844779781,252,OK
1,2,1780844779790,1780844780036,246,OK
1,3,1780844780047,1780844780277,230,FAIL
1,4,1780844780283,1780844780501,218,FAIL
1,5,1780844780506,1780844780689,183,FAIL
1,6,1780844780693,1780844780888,195,FAIL
1,7,1780844780893,1780844781130,237,FAIL
1,8,1780844781139,1780844781328,189,FAIL
1,9,1780844781335,1780844781513,178,FAIL
1,10,1780844781520,1780844781696,176,FAIL
1,11,1780844781706,1780844781915,209,FAIL
1,12,1780844781920,1780844782101,181,FAIL
1,13,1780844782105,1780844782302,197,FAIL
1,14,1780844782310,1780844782550,240,FAIL
1,15,1780844782558,1780844782784,226,FAIL
2,1,1780844779532,1780844779788,256,OK
2,2,1780844779792,1780844780033,241,OK
2,3,1780844780044,1780844780281,237,OK
2,4,1780844780286,1780844780504,218,OK
2,5,1780844780512,1780844780692,180,OK
2,6,1780844780699,1780844780891,192,OK
2,7,1780844780895,1780844781137,242,OK
2,8,1780844781143,1780844781332,189,OK
2,9,1780844781338,1780844781515,177,OK
2,10,1780844781525,1780844781699,174,OK
2,11,1780844781708,1780844781920,212,OK
2,12,1780844781923,1780844782102,179,OK
2,13,1780844782112,1780844782306,194,OK
2,14,1780844782314,1780844782554,240,OK
2,15,1780844782562,1780844782781,219,OK
