4,1,1781071896513,1781071896805,292,OK
4,2,1781071896817,1781071897158,341,OK
4,3,1781071897171,1781071897493,322,OK
4,4,1781071897505,1781071897827,322,OK
4,5,1781071897836,1781071898131,295,OK
4,6,1781071898139,1781071898269,130,OK
4,7,1781071898278,1781071898425,147,OK
4,8,1781071898431,1781071898628,197,OK
4,9,1781071898637,1781071898817,180,OK
4,10,1781071898825,1781071898992,167,OK
4,11,1781071899001,1781071899136,135,OK
4,12,1781071899142,1781071899282,140,OK
4,13,1781071899289,1781071899428,139,OK
4,14,1781071899434,1781071899565,131,OK
4,15,1781071899573,1781071899723,150,OK
