thread,tx_idx,start_ms,end_ms,latency_ms,status
1,1,1780844823144,1780844823401,257,FAIL
1,2,1780844823410,1780844823665,255,FAIL
1,3,1780844823673,1780844823893,220,FAIL
1,4,1780844823897,1780844824132,235,FAIL
1,5,1780844824137,1780844824345,208,FAIL
1,6,1780844824354,1780844824529,175,FAIL
1,7,1780844824534,1780844824721,187,FAIL
1,8,1780844824741,1780844825022,281,FAIL
1,9,1780844825027,1780844825202,175,FAIL
1,10,1780844825210,1780844825427,217,FAIL
1,11,1780844825430,1780844825596,166,FAIL
1,12,1780844825600,1780844825780,180,FAIL
1,13,1780844825785,1780844825960,175,FAIL
1,14,1780844825972,1780844826189,217,FAIL
1,15,1780844826196,1780844826425,229,FAIL
2,1,1780844823147,1780844823408,261,OK
2,2,1780844823414,1780844823671,257,OK
2,3,1780844823677,1780844823896,219,OK
2,4,1780844823904,1780844824137,233,OK
2,5,1780844824141,1780844824352,211,OK
2,6,1780844824358,1780844824532,174,OK
2,7,1780844824540,1780844824736,196,OK
2,8,1780844824745,1780844825026,281,OK
2,9,1780844825030,1780844825208,178,OK
2,10,1780844825214,1780844825425,211,OK
2,11,1780844825429,1780844825601,172,OK
2,12,1780844825615,1780844825785,170,OK
2,13,1780844825791,1780844825964,173,OK
2,14,1780844825977,1780844826194,217,OK
2,15,1780844826199,1780844826429,230,OK
