8,1,1781077345025,1781077345464,439,OK
8,2,1781077345483,1781077345768,285,OK
8,3,1781077345792,1781077346137,345,OK
8,4,1781077346158,1781077346458,300,OK
8,5,1781077346474,1781077346849,375,OK
8,6,1781077346874,1781077347203,329,OK
8,7,1781077347215,1781077347540,325,OK
8,8,1781077347578,1781077347931,353,OK
8,9,1781077347949,1781077348239,290,OK
8,10,1781077348250,1781077348540,290,OK
8,11,1781077348561,1781077348929,368,OK
8,12,1781077348944,1781077349277,333,OK
8,13,1781077349316,1781077349664,348,OK
8,14,1781077349689,1781077350049,360,OK
8,15,1781077350069,1781077350336,267,OK
