thread,tx_idx,start_ms,end_ms,latency_ms,status
1,1,1780835199474,1780835199729,255,FAIL
1,2,1780835199740,1780835199965,225,FAIL
1,3,1780835199973,1780835200180,207,FAIL
1,4,1780835200191,1780835200416,225,FAIL
1,5,1780835200424,1780835200652,228,FAIL
1,6,1780835200659,1780835200878,219,FAIL
1,7,1780835200885,1780835201097,212,FAIL
1,8,1780835201104,1780835201325,221,FAIL
1,9,1780835201333,1780835201532,199,FAIL
1,10,1780835201537,1780835201736,199,FAIL
1,11,1780835201746,1780835201944,198,FAIL
1,12,1780835201950,1780835202165,215,FAIL
1,13,1780835202172,1780835202413,241,FAIL
1,14,1780835202421,1780835202659,238,FAIL
1,15,1780835202666,1780835202905,239,FAIL
1,16,1780835202915,1780835203194,279,FAIL
1,17,1780835203201,1780835203418,217,FAIL
1,18,1780835203427,1780835203656,229,FAIL
1,19,1780835203671,1780835203895,224,FAIL
1,20,1780835203906,1780835204137,231,FAIL
2,1,1780835199479,1780835199728,249,FAIL
2,2,1780835199740,1780835199965,225,FAIL
2,3,1780835199973,1780835200180,207,FAIL
2,4,1780835200190,1780835200419,229,FAIL
2,5,1780835200428,1780835200653,225,FAIL
2,6,1780835200659,1780835200877,218,FAIL
2,7,1780835200884,1780835201097,213,FAIL
2,8,1780835201104,1780835201325,221,FAIL
2,9,1780835201332,1780835201532,200,FAIL
2,10,1780835201537,1780835201738,201,FAIL
2,11,1780835201746,1780835201948,202,FAIL
2,12,1780835201958,1780835202170,212,FAIL
2,13,1780835202178,1780835202413,235,FAIL
2,14,1780835202421,1780835202659,238,FAIL
2,15,1780835202666,1780835202923,257,FAIL
2,16,1780835202931,1780835203195,264,FAIL
2,17,1780835203200,1780835203415,215,FAIL
2,18,1780835203427,1780835203656,229,FAIL
2,19,1780835203667,1780835203898,231,FAIL
2,20,1780835203907,1780835204137,230,FAIL
3,1,1780835199482,1780835199731,249,OK
3,2,1780835199744,1780835199965,221,OK
3,3,1780835199973,1780835200180,207,OK
3,4,1780835200190,1780835200428,238,OK
3,5,1780835200436,1780835200655,219,OK
3,6,1780835200666,1780835200881,215,OK
3,7,1780835200889,1780835201097,208,OK
3,8,1780835201104,1780835201331,227,OK
3,9,1780835201340,1780835201532,192,OK
3,10,1780835201538,1780835201736,198,OK
3,11,1780835201743,1780835201944,201,OK
3,12,1780835201951,1780835202166,215,OK
3,13,1780835202173,1780835202418,245,OK
3,14,1780835202426,1780835202660,234,OK
3,15,1780835202666,1780835202907,241,OK
3,16,1780835202915,1780835203194,279,OK
3,17,1780835203201,1780835203415,214,OK
3,18,1780835203422,1780835203656,234,OK
3,19,1780835203666,1780835203898,232,OK
3,20,1780835203906,1780835204138,232,OK
4,1,1780835199487,1780835199729,242,OK
4,2,1780835199740,1780835199970,230,OK
4,3,1780835199975,1780835200188,213,OK
4,4,1780835200194,1780835200420,226,OK
4,5,1780835200426,1780835200653,227,OK
4,6,1780835200659,1780835200878,219,OK
4,7,1780835200884,1780835201101,217,OK
4,8,1780835201106,1780835201327,221,OK
4,9,1780835201332,1780835201534,202,OK
4,10,1780835201541,1780835201736,195,OK
4,11,1780835201745,1780835201944,199,OK
4,12,1780835201951,1780835202166,215,OK
4,13,1780835202172,1780835202413,241,OK
4,14,1780835202424,1780835202664,240,OK
4,15,1780835202672,1780835202907,235,OK
4,16,1780835202923,1780835203198,275,OK
4,17,1780835203206,1780835203415,209,OK
4,18,1780835203422,1780835203659,237,OK
4,19,1780835203671,1780835203906,235,OK
4,20,1780835203913,1780835204146,233,OK
