thread,tx_idx,start_ms,end_ms,latency_ms,status
1,1,1780835209271,1780835209620,349,FAIL
1,2,1780835209630,1780835209975,345,FAIL
1,3,1780835209984,1780835210181,197,FAIL
1,4,1780835210204,1780835210394,190,FAIL
1,5,1780835210410,1780835210624,214,FAIL
1,6,1780835210635,1780835210838,203,FAIL
1,7,1780835210858,1780835211048,190,FAIL
1,8,1780835211060,1780835211264,204,FAIL
1,9,1780835211302,1780835211595,293,FAIL
1,10,1780835211606,1780835211827,221,FAIL
1,11,1780835211840,1780835212039,199,FAIL
1,12,1780835212051,1780835212265,214,FAIL
1,13,1780835212271,1780835212478,207,FAIL
1,14,1780835212497,1780835212713,216,FAIL
1,15,1780835212730,1780835213003,273,FAIL
1,16,1780835213014,1780835213305,291,FAIL
1,17,1780835213330,1780835213545,215,FAIL
1,18,1780835213565,1780835213774,209,FAIL
1,19,1780835213790,1780835213993,203,FAIL
1,20,1780835214009,1780835214152,143,FAIL
10,1,1780835209305,1780835209627,322,OK
10,2,1780835209658,1780835209992,334,OK
10,3,1780835210017,1780835210192,175,OK
10,4,1780835210213,1780835210394,181,OK
10,5,1780835210429,1780835210625,196,OK
10,6,1780835210644,1780835210840,196,OK
10,7,1780835210870,1780835211141,271,OK
10,8,1780835211150,1780835211381,231,OK
10,9,1780835211391,1780835211619,228,OK
10,10,1780835211631,1780835211840,209,OK
10,11,1780835211853,1780835212125,272,OK
10,12,1780835212135,1780835212419,284,OK
10,13,1780835212440,1780835212642,202,OK
10,14,1780835212663,1780835212864,201,OK
10,15,1780835212894,1780835213139,245,OK
10,16,1780835213157,1780835213350,193,OK
10,17,1780835213364,1780835213565,201,OK
10,18,1780835213573,1780835213787,214,OK
10,19,1780835213802,1780835213993,191,OK
10,20,1780835214014,1780835214153,139,OK
11,1,1780835209309,1780835209630,321,OK
11,2,1780835209660,1780835209980,320,OK
11,3,1780835210010,1780835210186,176,OK
11,4,1780835210211,1780835210396,185,OK
11,5,1780835210406,1780835210625,219,OK
11,6,1780835210650,1780835210840,190,OK
11,7,1780835210851,1780835211053,202,OK
11,8,1780835211068,1780835211265,197,OK
11,9,1780835211282,1780835211498,216,OK
11,10,1780835211515,1780835211731,216,OK
11,11,1780835211750,1780835211953,203,OK
11,12,1780835211989,1780835212187,198,OK
11,13,1780835212208,1780835212414,206,OK
11,14,1780835212425,1780835212642,217,OK
11,15,1780835212661,1780835212863,202,OK
11,16,1780835212889,1780835213087,198,OK
11,17,1780835213116,1780835213306,190,OK
11,18,1780835213337,1780835213537,200,OK
11,19,1780835213565,1780835213763,198,OK
11,20,1780835213789,1780835213993,204,OK
12,1,1780835209316,1780835209627,311,OK
12,2,1780835209654,1780835209976,322,OK
12,3,1780835209994,1780835210180,186,OK
12,4,1780835210196,1780835210394,198,OK
12,5,1780835210421,1780835210625,204,OK
12,6,1780835210654,1780835210840,186,OK
12,7,1780835210855,1780835211048,193,OK
12,8,1780835211062,1780835211266,204,OK
12,9,1780835211291,1780835211499,208,OK
12,10,1780835211522,1780835211731,209,OK
12,11,1780835211747,1780835211953,206,OK
12,12,1780835211959,1780835212188,229,OK
12,13,1780835212195,1780835212414,219,OK
12,14,1780835212434,1780835212642,208,OK
12,15,1780835212656,1780835212863,207,OK
12,16,1780835212867,1780835213087,220,OK
12,17,1780835213116,1780835213330,214,OK
12,18,1780835213349,1780835213560,211,OK
12,19,1780835213572,1780835213790,218,OK
12,20,1780835213805,1780835213994,189,OK
13,1,1780835209322,1780835209626,304,OK
13,2,1780835209650,1780835209978,328,OK
13,3,1780835209985,1780835210179,194,OK
13,4,1780835210186,1780835210402,216,OK
13,5,1780835210440,1780835210625,185,OK
13,6,1780835210650,1780835210839,189,OK
13,7,1780835210869,1780835211052,183,OK
13,8,1780835211069,1780835211277,208,OK
13,9,1780835211309,1780835211494,185,OK
13,10,1780835211506,1780835211732,226,OK
13,11,1780835211742,1780835211953,211,OK
13,12,1780835211959,1780835212186,227,OK
13,13,1780835212211,1780835212414,203,OK
13,14,1780835212429,1780835212642,213,OK
13,15,1780835212667,1780835212860,193,OK
13,16,1780835212878,1780835213087,209,OK
13,17,1780835213113,1780835213305,192,OK
13,18,1780835213340,1780835213538,198,OK
13,19,1780835213546,1780835213761,215,OK
13,20,1780835213778,1780835213993,215,OK
14,1,1780835209330,1780835209620,290,OK
14,2,1780835209630,1780835209975,345,OK
14,3,1780835209991,1780835210182,191,OK
14,4,1780835210204,1780835210438,234,OK
14,5,1780835210449,1780835210637,188,OK
14,6,1780835210663,1780835210839,176,OK
14,7,1780835210855,1780835211053,198,OK
14,8,1780835211075,1780835211266,191,OK
14,9,1780835211281,1780835211499,218,OK
14,10,1780835211516,1780835211731,215,OK
14,11,1780835211749,1780835211952,203,OK
14,12,1780835211978,1780835212186,208,OK
14,13,1780835212194,1780835212414,220,OK
14,14,1780835212426,1780835212642,216,OK
14,15,1780835212658,1780835212863,205,OK
14,16,1780835212869,1780835213092,223,OK
14,17,1780835213122,1780835213330,208,OK
14,18,1780835213350,1780835213537,187,OK
14,19,1780835213557,1780835213762,205,OK
14,20,1780835213768,1780835213993,225,OK
15,1,1780835209337,1780835209619,282,OK
15,2,1780835209637,1780835209983,346,OK
15,3,1780835210012,1780835210186,174,OK
15,4,1780835210206,1780835210397,191,OK
15,5,1780835210404,1780835210624,220,OK
15,6,1780835210637,1780835210840,203,OK
15,7,1780835210844,1780835211053,209,OK
15,8,1780835211069,1780835211266,197,OK
15,9,1780835211298,1780835211499,201,OK
15,10,1780835211538,1780835211789,251,OK
15,11,1780835211802,1780835212044,242,OK
15,12,1780835212051,1780835212268,217,OK
15,13,1780835212276,1780835212495,219,OK
15,14,1780835212507,1780835212705,198,OK
15,15,1780835212713,1780835212913,200,OK
15,16,1780835212933,1780835213132,199,OK
15,17,1780835213160,1780835213326,166,OK
15,18,1780835213340,1780835213538,198,OK
15,19,1780835213546,1780835213762,216,OK
15,20,1780835213772,1780835213993,221,OK
16,1,1780835209343,1780835209627,284,OK
16,2,1780835209654,1780835209976,322,OK
16,3,1780835210004,1780835210194,190,OK
16,4,1780835210215,1780835210395,180,OK
16,5,1780835210438,1780835210635,197,OK
16,6,1780835210659,1780835210839,180,OK
16,7,1780835210843,1780835211041,198,OK
16,8,1780835211055,1780835211266,211,OK
16,9,1780835211291,1780835211499,208,OK
16,10,1780835211528,1780835211731,203,OK
16,11,1780835211758,1780835212038,280,OK
16,12,1780835212048,1780835212260,212,OK
16,13,1780835212274,1780835212496,222,OK
16,14,1780835212513,1780835212710,197,OK
16,15,1780835212721,1780835212913,192,OK
16,16,1780835212925,1780835213161,236,OK
16,17,1780835213180,1780835213472,292,OK
16,18,1780835213483,1780835213762,279,OK
16,19,1780835213787,1780835213993,206,OK
16,20,1780835214020,1780835214186,166,OK
2,1,1780835209273,1780835209619,346,FAIL
2,2,1780835209640,1780835209979,339,FAIL
2,3,1780835210002,1780835210178,176,FAIL
2,4,1780835210192,1780835210395,203,FAIL
2,5,1780835210421,1780835210618,197,FAIL
2,6,1780835210631,1780835210837,206,FAIL
2,7,1780835210845,1780835211036,191,FAIL
2,8,1780835211051,1780835211266,215,FAIL
2,9,1780835211277,1780835211495,218,FAIL
2,10,1780835211506,1780835211731,225,FAIL
2,11,1780835211738,1780835211951,213,FAIL
2,12,1780835211969,1780835212187,218,FAIL
2,13,1780835212194,1780835212414,220,FAIL
2,14,1780835212444,1780835212638,194,FAIL
2,15,1780835212646,1780835212860,214,FAIL
2,16,1780835212872,1780835213083,211,FAIL
2,17,1780835213101,1780835213305,204,FAIL
2,18,1780835213323,1780835213537,214,FAIL
2,19,1780835213551,1780835213783,232,FAIL
2,20,1780835213793,1780835213993,200,FAIL
3,1,1780835209276,1780835209619,343,FAIL
3,2,1780835209638,1780835209975,337,FAIL
3,3,1780835209984,1780835210172,188,FAIL
3,4,1780835210184,1780835210394,210,FAIL
3,5,1780835210437,1780835210644,207,FAIL
3,6,1780835210667,1780835210950,283,FAIL
3,7,1780835210960,1780835211246,286,FAIL
3,8,1780835211264,1780835211494,230,FAIL
3,9,1780835211511,1780835211730,219,FAIL
3,10,1780835211745,1780835211949,204,FAIL
3,11,1780835211973,1780835212182,209,FAIL
3,12,1780835212196,1780835212419,223,FAIL
3,13,1780835212435,1780835212638,203,FAIL
3,14,1780835212661,1780835212859,198,FAIL
3,15,1780835212880,1780835213083,203,FAIL
3,16,1780835213095,1780835213306,211,FAIL
3,17,1780835213326,1780835213537,211,FAIL
3,18,1780835213558,1780835213756,198,FAIL
3,19,1780835213784,1780835213993,209,FAIL
3,20,1780835214017,1780835214152,135,FAIL
4,1,1780835209279,1780835209623,344,FAIL
4,2,1780835209646,1780835209975,329,FAIL
4,3,1780835209997,1780835210173,176,FAIL
4,4,1780835210191,1780835210396,205,FAIL
4,5,1780835210408,1780835210625,217,FAIL
4,6,1780835210654,1780835210853,199,FAIL
4,7,1780835210877,1780835211048,171,FAIL
4,8,1780835211057,1780835211265,208,FAIL
4,9,1780835211274,1780835211493,219,FAIL
4,10,1780835211511,1780835211730,219,FAIL
4,11,1780835211746,1780835211954,208,FAIL
4,12,1780835211961,1780835212186,225,FAIL
4,13,1780835212204,1780835212414,210,FAIL
4,14,1780835212428,1780835212636,208,FAIL
4,15,1780835212647,1780835212860,213,FAIL
4,16,1780835212889,1780835213080,191,FAIL
4,17,1780835213095,1780835213305,210,FAIL
4,18,1780835213330,1780835213537,207,FAIL
4,19,1780835213560,1780835213756,196,FAIL
4,20,1780835213776,1780835213993,217,FAIL
5,1,1780835209283,1780835209619,336,FAIL
5,2,1780835209637,1780835209981,344,FAIL
5,3,1780835210010,1780835210180,170,FAIL
5,4,1780835210200,1780835210394,194,FAIL
5,5,1780835210412,1780835210624,212,FAIL
5,6,1780835210650,1780835210838,188,FAIL
5,7,1780835210867,1780835211118,251,FAIL
5,8,1780835211131,1780835211390,259,FAIL
5,9,1780835211403,1780835211618,215,FAIL
5,10,1780835211628,1780835211825,197,FAIL
5,11,1780835211834,1780835212044,210,FAIL
5,12,1780835212057,1780835212265,208,FAIL
5,13,1780835212273,1780835212479,206,FAIL
5,14,1780835212499,1780835212705,206,FAIL
5,15,1780835212715,1780835212913,198,FAIL
5,16,1780835212920,1780835213139,219,FAIL
5,17,1780835213157,1780835213326,169,FAIL
5,18,1780835213352,1780835213569,217,FAIL
5,19,1780835213581,1780835213787,206,FAIL
5,20,1780835213796,1780835214066,270,FAIL
6,1,1780835209286,1780835209622,336,FAIL
6,2,1780835209645,1780835209975,330,FAIL
6,3,1780835210003,1780835210179,176,FAIL
6,4,1780835210196,1780835210391,195,FAIL
6,5,1780835210431,1780835210636,205,FAIL
6,6,1780835210659,1780835210838,179,FAIL
6,7,1780835210853,1780835211048,195,FAIL
6,8,1780835211057,1780835211264,207,FAIL
6,9,1780835211302,1780835211499,197,FAIL
6,10,1780835211516,1780835211732,216,FAIL
6,11,1780835211738,1780835211951,213,FAIL
6,12,1780835211981,1780835212182,201,FAIL
6,13,1780835212213,1780835212415,202,FAIL
6,14,1780835212438,1780835212638,200,FAIL
6,15,1780835212652,1780835212859,207,FAIL
6,16,1780835212869,1780835213083,214,FAIL
6,17,1780835213110,1780835213305,195,FAIL
6,18,1780835213314,1780835213537,223,FAIL
6,19,1780835213551,1780835213757,206,FAIL
6,20,1780835213767,1780835213993,226,FAIL
7,1,1780835209291,1780835209626,335,FAIL
7,2,1780835209651,1780835209976,325,FAIL
7,3,1780835209994,1780835210179,185,FAIL
7,4,1780835210194,1780835210391,197,FAIL
7,5,1780835210415,1780835210625,210,FAIL
7,6,1780835210631,1780835210838,207,FAIL
7,7,1780835210861,1780835211053,192,FAIL
7,8,1780835211070,1780835211265,195,FAIL
7,9,1780835211277,1780835211492,215,FAIL
7,10,1780835211504,1780835211730,226,FAIL
7,11,1780835211755,1780835211949,194,FAIL
7,12,1780835211962,1780835212187,225,FAIL
7,13,1780835212213,1780835212425,212,FAIL
7,14,1780835212449,1780835212638,189,FAIL
7,15,1780835212647,1780835212860,213,FAIL
7,16,1780835212871,1780835213080,209,FAIL
7,17,1780835213092,1780835213305,213,FAIL
7,18,1780835213337,1780835213537,200,FAIL
7,19,1780835213570,1780835213757,187,FAIL
7,20,1780835213772,1780835213993,221,FAIL
8,1,1780835209295,1780835209620,325,FAIL
8,2,1780835209640,1780835209969,329,FAIL
8,3,1780835209985,1780835210173,188,FAIL
8,4,1780835210182,1780835210394,212,FAIL
8,5,1780835210421,1780835210621,200,FAIL
8,6,1780835210635,1780835210836,201,FAIL
8,7,1780835210867,1780835211048,181,FAIL
8,8,1780835211060,1780835211266,206,FAIL
8,9,1780835211293,1780835211499,206,FAIL
8,10,1780835211531,1780835211730,199,FAIL
8,11,1780835211745,1780835211953,208,FAIL
8,12,1780835211979,1780835212182,203,FAIL
8,13,1780835212216,1780835212414,198,FAIL
8,14,1780835212432,1780835212638,206,FAIL
8,15,1780835212652,1780835212859,207,FAIL
