3,1,1780841851829,1780841852191,362,OK
3,2,1780841852203,1780841852566,363,OK
3,3,1780841852575,1780841852958,383,OK
3,4,1780841852974,1780841853283,309,OK
3,5,1780841853297,1780841853616,319,OK
3,6,1780841853639,1780841853935,296,OK
3,7,1780841853942,1780841854294,352,OK
3,8,1780841854301,1780841854612,311,OK
3,9,1780841854629,1780841854950,321,OK
3,10,1780841854973,1780841855263,290,OK
3,11,1780841855287,1780841855587,300,OK
3,12,1780841855605,1780841855950,345,OK
3,13,1780841855968,1780841856273,305,OK
3,14,1780841856284,1780841856605,321,OK
3,15,1780841856624,1780841856928,304,OK
