thread,tx_idx,start_ms,end_ms,latency_ms,status
1,1,1780841948889,1780841949383,494,OK
1,2,1780841949433,1780841949649,216,OK
1,3,1780841949668,1780841950082,414,OK
1,4,1780841950103,1780841950594,491,OK
1,5,1780841950619,1780841951007,388,OK
1,6,1780841951021,1780841951411,390,OK
1,7,1780841951441,1780841951814,373,OK
1,8,1780841951822,1780841952201,379,OK
1,9,1780841952239,1780841952651,412,OK
1,10,1780841952667,1780841953075,408,OK
1,11,1780841953109,1780841953575,466,OK
1,12,1780841953591,1780841954061,470,OK
1,13,1780841954073,1780841954513,440,OK
1,14,1780841954542,1780841954816,274,OK
1,15,1780841954848,1780841955112,264,OK
10,1,1780841948949,1780841949384,435,OK
10,2,1780841949402,1780841949658,256,OK
10,3,1780841949700,1780841950089,389,OK
10,4,1780841950102,1780841950592,490,OK
10,5,1780841950622,1780841951008,386,OK
10,6,1780841951015,1780841951412,397,OK
10,7,1780841951422,1780841951814,392,OK
10,8,1780841951842,1780841952202,360,OK
10,9,1780841952210,1780841952651,441,OK
10,10,1780841952672,1780841953075,403,OK
10,11,1780841953087,1780841953575,488,OK
10,12,1780841953619,1780841954061,442,OK
10,13,1780841954102,1780841954513,411,OK
10,14,1780841954575,1780841954840,265,OK
10,15,1780841954864,1780841955112,248,OK
11,1,1780841948956,1780841949385,429,OK
11,2,1780841949428,1780841949656,228,OK
11,3,1780841949691,1780841950089,398,OK
11,4,1780841950143,1780841950592,449,OK
11,5,1780841950604,1780841951007,403,OK
11,6,1780841951028,1780841951412,384,OK
11,7,1780841951430,1780841951814,384,OK
11,8,1780841951835,1780841952201,366,OK
11,9,1780841952209,1780841952648,439,OK
11,10,1780841952664,1780841953076,412,OK
11,11,1780841953094,1780841953575,481,OK
11,12,1780841953609,1780841954061,452,OK
11,13,1780841954090,1780841954513,423,OK
11,14,1780841954563,1780841954840,277,OK
11,15,1780841954859,1780841955112,253,OK
12,1,1780841948963,1780841949383,420,OK
12,2,1780841949433,1780841949655,222,OK
12,3,1780841949683,1780841950089,406,OK
12,4,1780841950097,1780841950593,496,OK
12,5,1780841950604,1780841951009,405,OK
12,6,1780841951027,1780841951411,384,OK
12,7,1780841951437,1780841951814,377,OK
12,8,1780841951835,1780841952202,367,OK
12,9,1780841952215,1780841952650,435,OK
12,10,1780841952666,1780841953076,410,OK
12,11,1780841953087,1780841953579,492,OK
12,12,1780841953619,1780841954061,442,OK
12,13,1780841954106,1780841954513,407,OK
12,14,1780841954560,1780841954816,256,OK
12,15,1780841954863,1780841955113,250,OK
13,1,1780841948970,1780841949384,414,OK
13,2,1780841949399,1780841949655,256,OK
13,3,1780841949684,1780841950089,405,OK
13,4,1780841950131,1780841950593,462,OK
13,5,1780841950602,1780841951010,408,OK
13,6,1780841951031,1780841951412,381,OK
13,7,1780841951437,1780841951814,377,OK
13,8,1780841951840,1780841952201,361,OK
13,9,1780841952227,1780841952651,424,OK
13,10,1780841952681,1780841953075,394,OK
13,11,1780841953094,1780841953575,481,OK
13,12,1780841953612,1780841954061,449,OK
13,13,1780841954090,1780841954512,422,OK
13,14,1780841954542,1780841954816,274,OK
13,15,1780841954852,1780841955112,260,OK
14,1,1780841948981,1780841949385,404,OK
14,2,1780841949418,1780841949655,237,OK
14,3,1780841949666,1780841950089,423,OK
14,4,1780841950142,1780841950590,448,OK
14,5,1780841950616,1780841951010,394,OK
14,6,1780841951040,1780841951416,376,OK
14,7,1780841951450,1780841951816,366,OK
14,8,1780841951830,1780841952202,372,OK
14,9,1780841952228,1780841952651,423,OK
14,10,1780841952658,1780841953075,417,OK
14,11,1780841953113,1780841953575,462,OK
14,12,1780841953594,1780841954061,467,OK
14,13,1780841954092,1780841954512,420,OK
14,14,1780841954566,1780841954840,274,OK
14,15,1780841954864,1780841955113,249,OK
15,1,1780841948992,1780841949384,392,OK
15,2,1780841949415,1780841949654,239,OK
15,3,1780841949678,1780841950087,409,OK
15,4,1780841950122,1780841950590,468,OK
15,5,1780841950619,1780841951006,387,OK
15,6,1780841951017,1780841951412,395,OK
15,7,1780841951446,1780841951814,368,OK
15,8,1780841951829,1780841952202,373,OK
15,9,1780841952209,1780841952650,441,OK
15,10,1780841952664,1780841953075,411,OK
15,11,1780841953087,1780841953575,488,OK
15,12,1780841953594,1780841954062,468,OK
15,13,1780841954075,1780841954512,437,OK
15,14,1780841954556,1780841954816,260,OK
15,15,1780841954840,1780841955111,271,OK
16,1,1780841949001,1780841949383,382,OK
16,2,1780841949395,1780841949655,260,OK
16,3,1780841949678,1780841950087,409,OK
16,4,1780841950111,1780841950590,479,OK
16,5,1780841950610,1780841951007,397,OK
16,6,1780841951015,1780841951412,397,OK
16,7,1780841951438,1780841951814,376,OK
16,8,1780841951842,1780841952201,359,OK
16,9,1780841952211,1780841952650,439,OK
16,10,1780841952675,1780841953075,400,OK
16,11,1780841953096,1780841953575,479,OK
16,12,1780841953593,1780841954061,468,OK
16,13,1780841954111,1780841954512,401,OK
16,14,1780841954563,1780841954816,253,OK
16,15,1780841954838,1780841955112,274,OK
2,1,1780841948895,1780841949383,488,OK
2,2,1780841949417,1780841949655,238,OK
2,3,1780841949695,1780841950089,394,OK
2,4,1780841950103,1780841950592,489,OK
2,5,1780841950620,1780841951008,388,OK
2,6,1780841951017,1780841951412,395,OK
2,7,1780841951444,1780841951814,370,OK
2,8,1780841951832,1780841952202,370,OK
2,9,1780841952228,1780841952657,429,OK
2,10,1780841952682,1780841953075,393,OK
2,11,1780841953102,1780841953575,473,OK
2,12,1780841953615,1780841954062,447,OK
2,13,1780841954113,1780841954513,400,OK
2,14,1780841954551,1780841954816,265,OK
2,15,1780841954829,1780841955112,283,OK
3,1,1780841948909,1780841949383,474,OK
3,2,1780841949409,1780841949654,245,OK
3,3,1780841949666,1780841950089,423,OK
3,4,1780841950123,1780841950593,470,OK
3,5,1780841950614,1780841951010,396,OK
3,6,1780841951032,1780841951411,379,OK
3,7,1780841951428,1780841951814,386,OK
3,8,1780841951845,1780841952201,356,OK
3,9,1780841952238,1780841952651,413,OK
3,10,1780841952659,1780841953076,417,OK
3,11,1780841953102,1780841953575,473,OK
3,12,1780841953589,1780841954061,472,OK
3,13,1780841954090,1780841954513,423,OK
3,14,1780841954540,1780841954816,276,OK
3,15,1780841954846,1780841955113,267,OK
4,1,1780841948916,1780841949385,469,OK
4,2,1780841949396,1780841949654,258,OK
4,3,1780841949691,1780841950089,398,OK
4,4,1780841950106,1780841950592,486,OK
4,5,1780841950606,1780841951015,409,OK
4,6,1780841951048,1780841951412,364,OK
4,7,1780841951427,1780841951817,390,OK
4,8,1780841951823,1780841952201,378,OK
4,9,1780841952226,1780841952650,424,OK
4,10,1780841952678,1780841953075,397,OK
4,11,1780841953090,1780841953575,485,OK
4,12,1780841953591,1780841954062,471,OK
