thread,tx_idx,start_ms,end_ms,latency_ms,status
1,1,1781077217929,1781077218402,473,OK
1,2,1781077218412,1781077218614,202,OK
1,3,1781077218637,1781077219018,381,OK
1,4,1781077219025,1781077219258,233,OK
1,5,1781077219273,1781077219552,279,OK
1,6,1781077219563,1781077219824,261,OK
1,7,1781077219834,1781077220072,238,OK
1,8,1781077220087,1781077220335,248,OK
1,9,1781077220344,1781077220556,212,OK
1,10,1781077220569,1781077220812,243,OK
1,11,1781077220823,1781077221059,236,OK
1,12,1781077221075,1781077221302,227,OK
1,13,1781077221313,1781077221525,212,OK
1,14,1781077221540,1781077221793,253,OK
1,15,1781077221807,1781077221989,182,OK
2,1,1781077217935,1781077218385,450,OK
2,2,1781077218401,1781077218612,211,OK
2,3,1781077218624,1781077219027,403,OK
2,4,1781077219038,1781077219258,220,OK
2,5,1781077219266,1781077219477,211,OK
2,6,1781077219492,1781077219686,194,OK
2,7,1781077219698,1781077219902,204,OK
2,8,1781077219912,1781077220133,221,OK
2,9,1781077220144,1781077220358,214,OK
2,10,1781077220368,1781077220562,194,OK
2,11,1781077220577,1781077220870,293,OK
2,12,1781077220881,1781077221126,245,OK
2,13,1781077221134,1781077221351,217,OK
2,14,1781077221362,1781077221621,259,OK
2,15,1781077221631,1781077221841,210,OK
3,1,1781077217941,1781077218385,444,OK
3,2,1781077218397,1781077218612,215,OK
3,3,1781077218621,1781077219016,395,OK
3,4,1781077219028,1781077219259,231,OK
3,5,1781077219279,1781077219559,280,OK
3,6,1781077219570,1781077219824,254,OK
3,7,1781077219836,1781077220098,262,OK
3,8,1781077220108,1781077220411,303,OK
3,9,1781077220423,1781077220708,285,OK
3,10,1781077220724,1781077220960,236,OK
3,11,1781077220972,1781077221171,199,OK
3,12,1781077221182,1781077221401,219,OK
3,13,1781077221412,1781077221618,206,OK
3,14,1781077221644,1781077221923,279,OK
3,15,1781077221932,1781077222215,283,OK
4,1,1781077217949,1781077218401,452,OK
4,2,1781077218420,1781077218612,192,OK
4,3,1781077218631,1781077219018,387,OK
4,4,1781077219026,1781077219258,232,OK
4,5,1781077219272,1781077219474,202,OK
4,6,1781077219484,1781077219686,202,OK
4,7,1781077219702,1781077219931,229,OK
4,8,1781077219942,1781077220137,195,OK
4,9,1781077220143,1781077220359,216,OK
4,10,1781077220370,1781077220625,255,OK
4,11,1781077220643,1781077220927,284,OK
4,12,1781077220939,1781077221120,181,OK
4,13,1781077221130,1781077221347,217,OK
4,14,1781077221371,1781077221553,182,OK
4,15,1781077221567,1781077221791,224,OK
5,1,1781077217957,1781077218401,444,OK
5,2,1781077218422,1781077218612,190,OK
5,3,1781077218624,1781077219021,397,OK
5,4,1781077219032,1781077219259,227,OK
5,5,1781077219277,1781077219474,197,OK
5,6,1781077219491,1781077219733,242,OK
5,7,1781077219742,1781077220027,285,OK
5,8,1781077220036,1781077220257,221,OK
5,9,1781077220268,1781077220523,255,OK
5,10,1781077220538,1781077220812,274,OK
5,11,1781077220827,1781077221059,232,OK
5,12,1781077221070,1781077221301,231,OK
5,13,1781077221310,1781077221523,213,OK
5,14,1781077221536,1781077221795,259,OK
5,15,1781077221801,1781077221989,188,OK
6,1,1781077217966,1781077218364,398,OK
6,2,1781077218380,1781077218626,246,OK
6,3,1781077218642,1781077219074,432,OK
6,4,1781077219101,1781077219449,348,OK
6,5,1781077219460,1781077219688,228,OK
6,6,1781077219696,1781077219907,211,OK
6,7,1781077219916,1781077220129,213,OK
6,8,1781077220143,1781077220365,222,OK
6,9,1781077220373,1781077220655,282,OK
6,10,1781077220668,1781077220927,259,OK
6,11,1781077220936,1781077221120,184,OK
6,12,1781077221130,1781077221346,216,OK
6,13,1781077221366,1781077221553,187,OK
6,14,1781077221575,1781077221793,218,OK
6,15,1781077221811,1781077221989,178,OK
7,1,1781077217973,1781077218385,412,OK
7,2,1781077218395,1781077218615,220,OK
7,3,1781077218635,1781077219026,391,OK
7,4,1781077219036,1781077219258,222,OK
7,5,1781077219274,1781077219482,208,OK
7,6,1781077219495,1781077219686,191,OK
7,7,1781077219696,1781077219901,205,OK
7,8,1781077219911,1781077220140,229,OK
7,9,1781077220154,1781077220418,264,OK
7,10,1781077220427,1781077220712,285,OK
7,11,1781077220724,1781077220960,236,OK
7,12,1781077220969,1781077221171,202,OK
7,13,1781077221180,1781077221401,221,OK
7,14,1781077221411,1781077221617,206,OK
7,15,1781077221630,1781077221841,211,OK
8,1,1781077217984,1781077218401,417,OK
8,2,1781077218411,1781077218612,201,OK
8,3,1781077218627,1781077219021,394,OK
8,4,1781077219032,1781077219274,242,OK
8,5,1781077219285,1781077219474,189,OK
8,6,1781077219484,1781077219771,287,OK
8,7,1781077219783,1781077220027,244,OK
8,8,1781077220037,1781077220257,220,OK
8,9,1781077220271,1781077220517,246,OK
8,10,1781077220530,1781077220812,282,OK
8,11,1781077220824,1781077221059,235,OK
8,12,1781077221069,1781077221309,240,OK
8,13,1781077221320,1781077221535,215,OK
8,14,1781077221548,1781077221793,245,OK
8,15,1781077221804,1781077222043,239,OK
