thread,tx_idx,start_ms,end_ms,latency_ms,status
1,1,1781077171143,1781077171487,344,OK
1,2,1781077171496,1781077171880,384,OK
1,3,1781077171888,1781077172200,312,OK
1,4,1781077172205,1781077172514,309,OK
1,5,1781077172521,1781077172895,374,OK
1,6,1781077172906,1781077173296,390,OK
1,7,1781077173306,1781077174238,932,OK
1,8,1781077174249,1781077174641,392,OK
1,9,1781077174653,1781077175022,369,OK
1,10,1781077175033,1781077175432,399,OK
1,11,1781077175441,1781077175840,399,OK
1,12,1781077175848,1781077176249,401,OK
1,13,1781077176256,1781077176679,423,OK
1,14,1781077176690,1781077177073,383,OK
1,15,1781077177087,1781077177484,397,OK
2,1,1781077171148,1781077171490,342,OK
2,2,1781077171496,1781077171876,380,OK
2,3,1781077171886,1781077172195,309,OK
2,4,1781077172204,1781077172509,305,OK
2,5,1781077172518,1781077172900,382,OK
2,6,1781077172906,1781077173292,386,OK
2,7,1781077173303,1781077174242,939,OK
2,8,1781077174252,1781077174636,384,OK
2,9,1781077174652,1781077175018,366,OK
2,10,1781077175032,1781077175425,393,OK
2,11,1781077175439,1781077175834,395,OK
2,12,1781077175845,1781077176245,400,OK
2,13,1781077176255,1781077176686,431,OK
2,14,1781077176694,1781077177079,385,OK
2,15,1781077177090,1781077177480,390,OK
