thread,tx_idx,start_ms,end_ms,latency_ms,status
1,1,1781070604609,1781070604945,336,FAIL
1,2,1781070604968,1781070605367,399,FAIL
1,3,1781070605394,1781070605756,362,FAIL
1,4,1781070605774,1781070606102,328,FAIL
1,5,1781070606118,1781070606443,325,FAIL
1,6,1781070606451,1781070606791,340,FAIL
1,7,1781070606802,1781070607143,341,FAIL
1,8,1781070607157,1781070607491,334,FAIL
1,9,1781070607510,1781070607856,346,FAIL
1,10,1781070607871,1781070608192,321,FAIL
1,11,1781070608210,1781070608524,314,FAIL
1,12,1781070608548,1781070608706,158,FAIL
1,13,1781070608725,1781070608880,155,FAIL
1,14,1781070608898,1781070609053,155,FAIL
1,15,1781070609071,1781070609225,154,FAIL
2,1,1781070604613,1781070604945,332,FAIL
2,2,1781070604958,1781070605362,404,FAIL
2,3,1781070605382,1781070605756,374,FAIL
2,4,1781070605769,1781070606106,337,FAIL
2,5,1781070606121,1781070606443,322,FAIL
2,6,1781070606451,1781070606794,343,FAIL
2,7,1781070606802,1781070607143,341,FAIL
2,8,1781070607156,1781070607492,336,FAIL
2,9,1781070607502,1781070607857,355,FAIL
2,10,1781070607874,1781070608192,318,FAIL
2,11,1781070608209,1781070608524,315,FAIL
2,12,1781070608535,1781070608706,171,FAIL
2,13,1781070608716,1781070608880,164,FAIL
2,14,1781070608894,1781070609053,159,FAIL
2,15,1781070609065,1781070609228,163,FAIL
3,1,1781070604619,1781070604945,326,FAIL
3,2,1781070604968,1781070605361,393,FAIL
3,3,1781070605382,1781070605756,374,FAIL
3,4,1781070605783,1781070606106,323,FAIL
3,5,1781070606113,1781070606442,329,FAIL
3,6,1781070606459,1781070606794,335,FAIL
3,7,1781070606803,1781070607143,340,FAIL
3,8,1781070607155,1781070607491,336,FAIL
3,9,1781070607505,1781070607856,351,FAIL
3,10,1781070607866,1781070608191,325,FAIL
3,11,1781070608207,1781070608523,316,FAIL
3,12,1781070608533,1781070608706,173,FAIL
3,13,1781070608725,1781070608881,156,FAIL
3,14,1781070608891,1781070609062,171,FAIL
3,15,1781070609079,1781070609226,147,FAIL
4,1,1781070604626,1781070604945,319,FAIL
4,2,1781070604968,1781070605362,394,FAIL
4,3,1781070605383,1781070605756,373,FAIL
4,4,1781070605766,1781070606106,340,FAIL
4,5,1781070606113,1781070606442,329,FAIL
4,6,1781070606458,1781070606793,335,FAIL
4,7,1781070606811,1781070607142,331,FAIL
4,8,1781070607158,1781070607492,334,FAIL
4,9,1781070607501,1781070607856,355,FAIL
4,10,1781070607878,1781070608192,314,FAIL
4,11,1781070608200,1781070608523,323,FAIL
4,12,1781070608544,1781070608706,162,FAIL
4,13,1781070608716,1781070608880,164,FAIL
4,14,1781070608889,1781070609050,161,FAIL
4,15,1781070609070,1781070609226,156,FAIL
5,1,1781070604635,1781070604945,310,OK
5,2,1781070604968,1781070605362,394,OK
5,3,1781070605382,1781070605760,378,OK
5,4,1781070605769,1781070606107,338,OK
5,5,1781070606113,1781070606443,330,OK
5,6,1781070606451,1781070606794,343,OK
5,7,1781070606811,1781070607143,332,OK
5,8,1781070607151,1781070607491,340,OK
5,9,1781070607512,1781070607857,345,OK
5,10,1781070607866,1781070608195,329,OK
5,11,1781070608218,1781070608525,307,OK
5,12,1781070608531,1781070608725,194,OK
5,13,1781070608740,1781070608943,203,OK
5,14,1781070608954,1781070609207,253,OK
5,15,1781070609225,1781070609386,161,OK
6,1,1781070604649,1781070604952,303,OK
6,2,1781070604961,1781070605362,401,OK
6,3,1781070605382,1781070605760,378,OK
6,4,1781070605783,1781070606110,327,OK
6,5,1781070606125,1781070606446,321,OK
6,6,1781070606462,1781070606799,337,OK
6,7,1781070606818,1781070607143,325,OK
6,8,1781070607151,1781070607494,343,OK
6,9,1781070607505,1781070607864,359,OK
6,10,1781070607883,1781070608192,309,OK
6,11,1781070608200,1781070608524,324,OK
6,12,1781070608544,1781070608707,163,OK
6,13,1781070608732,1781070608880,148,OK
6,14,1781070608888,1781070609058,170,OK
6,15,1781070609077,1781070609226,149,OK
7,1,1781070604657,1781070604945,288,OK
7,2,1781070604974,1781070605361,387,OK
7,3,1781070605375,1781070605759,384,OK
7,4,1781070605769,1781070606107,338,OK
7,5,1781070606118,1781070606443,325,OK
7,6,1781070606458,1781070606794,336,OK
7,7,1781070606811,1781070607146,335,OK
7,8,1781070607166,1781070607498,332,OK
7,9,1781070607516,1781070607859,343,OK
7,10,1781070607866,1781070608192,326,OK
7,11,1781070608200,1781070608524,324,OK
7,12,1781070608544,1781070608707,163,OK
7,13,1781070608725,1781070608881,156,OK
7,14,1781070608888,1781070609053,165,OK
7,15,1781070609067,1781070609228,161,OK
8,1,1781070604666,1781070604945,279,OK
8,2,1781070604978,1781070605362,384,OK
8,3,1781070605383,1781070605766,383,OK
8,4,1781070605787,1781070606107,320,OK
8,5,1781070606118,1781070606443,325,OK
8,6,1781070606459,1781070606793,334,OK
8,7,1781070606811,1781070607143,332,OK
8,8,1781070607159,1781070607492,333,OK
8,9,1781070607508,1781070607857,349,OK
8,10,1781070607871,1781070608192,321,OK
8,11,1781070608207,1781070608588,381,OK
8,12,1781070608599,1781070608845,246,OK
8,13,1781070608856,1781070609053,197,OK
8,14,1781070609064,1781070609226,162,OK
8,15,1781070609246,1781070609389,143,OK
