thread,tx_idx,start_ms,end_ms,latency_ms,status
1,1,1780835189364,1780835189612,248,OK
1,2,1780835189616,1780835189842,226,OK
1,3,1780835189855,1780835190088,233,OK
1,4,1780835190092,1780835190371,279,OK
1,5,1780835190379,1780835190679,300,OK
1,6,1780835190686,1780835190915,229,OK
1,7,1780835190926,1780835191162,236,OK
1,8,1780835191167,1780835191451,284,OK
1,9,1780835191455,1780835191683,228,OK
1,10,1780835191687,1780835191977,290,OK
1,11,1780835191982,1780835192302,320,OK
1,12,1780835192308,1780835192555,247,OK
1,13,1780835192559,1780835192833,274,OK
1,14,1780835192838,1780835193105,267,OK
1,15,1780835193111,1780835193388,277,OK
1,16,1780835193392,1780835193706,314,OK
1,17,1780835193716,1780835193947,231,OK
1,18,1780835193951,1780835194185,234,OK
1,19,1780835194191,1780835194428,237,OK
1,20,1780835194438,1780835194695,257,OK
