318.282,675.892,552.546,352.394,687.511
562.746,444.563,568.272,550.865,576.784
495.940,395.843,456.197,529.982,480.041
317.024,370.609,748.815,482.346,452.778
314.745,855.992,899.443,755.737,784.928
193.816,473.302,772.302,641.202,899.186
487.581,270.217,389.067,531.158,464.485
272.425,665.629,569.744,632.626,302.212
295.988,54.773,567.989,205.018,513.881
352.633,198.045,562.161,602.761,977.945
580.119,349.122,514.168,548.592,208.850
301.273,70.063,632.633,539.413,426.778
473.290,604.512,534.436,232.757,397.835
448.640,494.467,417.262,848.462,152.752
428.088,438.327,462.845,298.920,444.135
528.372,637.193,501.739,325.117,708.176
31.250,607.096,611.429,442.772,532.774
585.855,511.218,864.738,535.003,528.715
250.191,732.900,741.264,126.953,340.942
571.514,660.781,702.997,519.539,627.966
488.672,466.031,746.528,791.486,290.428
523.010,761.944,424.700,629.652,334.683
470.684,782.946,599.752,720.107,670.242
545.254,583.143,498.618,735.807,303.307
692.803,233.721,819.931,601.080,389.789
340.252,577.633,484.240,395.565,479.568
720.682,595.679,469.033,588.537,622.243
419.715,337.668,373.937,881.708,285.122
547.135,565.704,245.171,183.548,467.274
795.856,279.411,358.775,593.457,549.773
700.326,394.714,373.692,443.307,470.670
650.529,500.792,861.609,690.469,856.232
387.812,721.802,442.096,492.329,624.359
572.161,631.495,295.379,603.848,419.819
416.010,588.353,348.660,330.273,303.245
254.007,725.683,439.728,432.121,506.641
605.132,191.804,360.575,509.013,379.060
345.677,475.871,291.775,770.825,233.489
491.774,527.529,291.938,689.192,641.548
412.032,515.399,354.318,427.812,255.654
38.449,390.654,199.801,803.183,805.496
497.261,418.497,122.298,412.495,642.447
396.932,217.358,265.965,627.975,518.928
766.147,31.250,818.605,267.521,551.775
551.980,202.599,511.519,690.834,443.246
509.500,620.643,706.114,544.396,205.718
714.520,143.493,537.161,448.964,636.583
477.310,407.797,531.988,670.044,182.083
701.263,682.707,82.566,852.591,322.183
410.793,683.089,583.636,358.887,370.644
557.802,122.166,559.516,799.460,594.324
457.534,482.814,351.245,267.573,560.389
571.366,585.833,684.134,571.668,555.351
425.348,104.132,372.032,531.020,718.776
743.882,278.270,452.508,169.561,426.674
230.909,370.551,268.056,31.250,587.211
545.947,399.868,705.916,492.542,296.682
411.699,654.003,382.787,482.223,493.530
416.205,726.288,373.363,711.487,538.004
537.368,785.698,340.287,528.254,470.125
734.088,241.495,618.622,415.105,730.163
529.139,791.275,738.127,414.045,307.022
254.030,377.841,686.965,301.733,480.399
274.590,490.992,439.865,258.348,584.901
461.132,401.538,439.766,769.607,482.655
772.356,367.565,667.654,746.664,873.045
234.936,442.659,363.809,559.385,599.041
626.603,846.731,519.852,702.617,206.656
803.812,607.601,688.335,467.588,391.451
351.024,631.153,588.206,429.163,592.583
589.723,713.769,554.779,578.828,449.214
626.681,445.286,474.075,686.902,725.989
705.687,453.199,381.817,471.415,355.595
480.968,342.892,920.581,286.278,506.431
180.420,381.672,876.882,597.568,130.739
414.957,385.246,811.389,943.583,689.197
645.432,801.994,539.647,309.489,591.878
669.618,817.680,502.997,293.269,404.002
437.396,468.780,682.280,292.450,578.473
607.824,382.171,705.373,420.933,171.402
640.218,385.776,392.473,786.285,477.091
736.988,607.323,480.923,457.932,582.053
510.720,172.010,475.095,916.056,635.239
248.861,588.602,31.250,1090.079,672.493
359.032,519.685,460.244,896.676,141.621
143.917,430.227,536.240,219.682,376.410
354.384,632.888,434.802,540.561,548.409
448.084,503.402,339.615,817.665,431.941
195.339,514.387,915.288,199.114,263.536
534.984,533.174,528.505,95.610,810.309
585.040,496.888,493.689,452.750,245.200
478.126,353.088,404.919,400.088,607.254
347.579,467.406,274.669,550.554,224.251
681.349,1066.724,581.270,493.862,551.036
1050.706,274.924,639.406,636.014,450.935
463.248,531.649,383.860,423.445,310.274
738.882,683.577,414.319,389.876,766.477
416.363,245.867,325.518,726.565,555.595
472.954,373.550,301.432,648.308,509.312
645.823,369.727,536.765,761.558,689.236
341.821,525.686,367.741,500.827,422.165
471.626,369.008,350.864,421.077,237.516
340.024,215.659,463.568,280.818,286.615
386.677,560.543,405.604,493.758,813.406
676.413,597.175,487.278,566.603,742.555
151.326,330.383,597.872,483.646,165.094
460.661,332.307,549.047,470.767,427.488
