4,1,1780841687847,1780841688160,313,OK
4,2,1780841688197,1780841688520,323,OK
4,3,1780841688539,1780841688900,361,OK
4,4,1780841688911,1780841689233,322,OK
4,5,1780841689243,1780841689567,324,OK
4,6,1780841689585,1780841689891,306,OK
4,7,1780841689904,1780841690228,324,OK
4,8,1780841690262,1780841690569,307,OK
4,9,1780841690592,1780841690954,362,OK
4,10,1780841690973,1780841691302,329,OK
4,11,1780841691311,1780841691624,313,OK
4,12,1780841691640,1780841691974,334,OK
4,13,1780841691997,1780841692318,321,OK
4,14,1780841692328,1780841692661,333,OK
4,15,1780841692671,1780841692972,301,OK
