# start rate=20 seed=3 dur=420 n=7 target=3 events=90
7.2 fp=[4] true=[3] merged=[3, 4]
65.9 fp=[4] true=[3] merged=[3, 4]
66.2 fp=[4] true=[3] merged=[3, 4]
66.5 fp=[4] true=[3] merged=[3, 4]
66.9 fp=[4] true=[3] merged=[3, 4]
67.2 fp=[4] true=[3] merged=[3, 4]
67.5 fp=[4] true=[3] merged=[3, 4]
67.8 fp=[4] true=[3] merged=[3, 4]
68.1 fp=[4] true=[3] merged=[3, 4]
68.4 fp=[4] true=[3] merged=[3, 4]
68.7 fp=[4] true=[3] merged=[3, 4]
69.0 fp=[2] true=[3] merged=[2, 3]
69.4 fp=[2] true=[3] merged=[2, 3]
69.7 fp=[2] true=[3] merged=[2, 3]
70.0 fp=[2] true=[3] merged=[2, 3]
70.3 fp=[2] true=[3] merged=[2, 3]
70.6 fp=[2] true=[3] merged=[2, 3]
70.9 fp=[2] true=[3] merged=[2, 3]
71.2 fp=[2] true=[3] merged=[2, 3]
71.5 fp=[2] true=[3] merged=[2, 3]
71.9 fp=[2] true=[3] merged=[2, 3]
72.2 fp=[2] true=[3] merged=[2, 3]
72.5 fp=[2] true=[3] merged=[2, 3]
72.8 fp=[2] true=[3] merged=[2, 3]
73.1 fp=[2] true=[3] merged=[2, 3]
73.4 fp=[2] true=[3] merged=[2, 3]
73.7 fp=[2] true=[3] merged=[2, 3]
74.1 fp=[1] true=[3] merged=[1, 3]
74.4 fp=[1] true=[3] merged=[1, 3]
74.7 fp=[1] true=[3] merged=[1, 3]
75.0 fp=[1] true=[3] merged=[1, 3]
75.3 fp=[1] true=[3] merged=[1, 3]
75.6 fp=[1] true=[3] merged=[1, 3]
75.9 fp=[1] true=[3] merged=[1, 3]
76.2 fp=[1] true=[3] merged=[1, 3]
76.5 fp=[1] true=[3] merged=[1, 3]
76.9 fp=[1] true=[3] merged=[1, 3]
77.2 fp=[1] true=[3] merged=[1, 3]
77.5 fp=[1] true=[3] merged=[1, 3]
77.8 fp=[1] true=[3] merged=[1, 3]
78.1 fp=[1] true=[3] merged=[1, 3]
78.4 fp=[1] true=[3] merged=[1, 3]
78.7 fp=[1] true=[3] merged=[1, 3]
79.0 fp=[1] true=[3] merged=[1, 3]
79.4 fp=[1] true=[3] merged=[1, 3]
79.7 fp=[1] true=[3] merged=[1, 3]
80.0 fp=[1] true=[3] merged=[1, 3]
80.3 fp=[1] true=[3] merged=[1, 3]
80.6 fp=[1] true=[3] merged=[1, 3]
80.9 fp=[1] true=[3] merged=[1, 3]
81.2 fp=[1] true=[3] merged=[1, 3]
81.6 fp=[1] true=[3] merged=[1, 3]
81.9 fp=[1] true=[3] merged=[1, 3]
82.2 fp=[1] true=[3] merged=[1, 3]
82.5 fp=[1] true=[3] merged=[1, 3]
82.8 fp=[1] true=[3] merged=[1, 3]
83.1 fp=[1] true=[3] merged=[1, 3]
83.4 fp=[1] true=[3] merged=[1, 3]
83.8 fp=[1] true=[3] merged=[1, 3]
84.1 fp=[1] true=[3] merged=[1, 3]
84.4 fp=[1] true=[3] merged=[1, 3]
84.7 fp=[1] true=[3] merged=[1, 3]
85.0 fp=[1] true=[3] merged=[1, 3]
85.4 fp=[1] true=[3] merged=[1, 3]
85.7 fp=[1] true=[3] merged=[1, 3]
86.0 fp=[1] true=[3] merged=[1, 3]
86.3 fp=[1] true=[3] merged=[1, 3]
86.6 fp=[1] true=[3] merged=[1, 3]
86.9 fp=[1] true=[3] merged=[1, 3]
87.2 fp=[1] true=[3] merged=[1, 3]
87.5 fp=[1] true=[3] merged=[1, 3]
87.9 fp=[1] true=[3] merged=[1, 3]
88.2 fp=[1] true=[3] merged=[1, 3]
88.5 fp=[1] true=[3] merged=[1, 3]
88.8 fp=[1] true=[3] merged=[1, 3]
89.2 fp=[1] true=[3] merged=[1, 3]
89.5 fp=[1] true=[3] merged=[1, 3]
89.8 fp=[1] true=[3] merged=[1, 3]
90.1 fp=[1] true=[3] merged=[1, 3]
90.4 fp=[1] true=[3] merged=[1, 3]
90.7 fp=[1] true=[3] merged=[1, 3]
91.0 fp=[1] true=[3] merged=[1, 3]
91.3 fp=[1] true=[3] merged=[1, 3]
91.7 fp=[1] true=[3] merged=[1, 3]
92.0 fp=[1] true=[3] merged=[1, 3]
92.3 fp=[1] true=[3] merged=[1, 3]
92.6 fp=[1] true=[3] merged=[1, 3]
92.9 fp=[1] true=[3] merged=[1, 3]
93.2 fp=[1] true=[3] merged=[1, 3]
93.6 fp=[1] true=[3] merged=[1, 3]
93.9 fp=[1] true=[3] merged=[1, 3]
94.2 fp=[1] true=[3] merged=[1, 3]
94.5 fp=[1] true=[3] merged=[1, 3]
94.8 fp=[1] true=[3] merged=[1, 3]
95.1 fp=[1] true=[3] merged=[1, 3]
95.4 fp=[1] true=[3] merged=[1, 3]
95.7 fp=[1] true=[3] merged=[1, 3]
96.0 fp=[1] true=[3] merged=[1, 3]
96.4 fp=[1] true=[3] merged=[1, 3]
96.7 fp=[1] true=[3] merged=[1, 3]
97.0 fp=[1] true=[3] merged=[1, 3]
97.3 fp=[1] true=[3] merged=[1, 3]
97.6 fp=[1] true=[3] merged=[1, 3]
97.9 fp=[1] true=[3] merged=[1, 3]
98.2 fp=[1] true=[3] merged=[1, 3]
98.5 fp=[1] true=[3] merged=[1, 3]
98.8 fp=[1] true=[3] merged=[1, 3]
99.2 fp=[1] true=[3] merged=[1, 3]
99.5 fp=[1] true=[3] merged=[1, 3]
99.8 fp=[1] true=[3] merged=[1, 3]
100.1 fp=[1] true=[3] merged=[1, 3]
100.4 fp=[1] true=[3] merged=[1, 3]
100.8 fp=[1] true=[3] merged=[1, 3]
101.1 fp=[1] true=[3] merged=[1, 3]
101.4 fp=[1] true=[3] merged=[1, 3]
101.7 fp=[1] true=[3] merged=[1, 3]
102.2 fp=[1] true=[3] merged=[1, 3]
102.5 fp=[1] true=[3] merged=[1, 3]
102.8 fp=[1] true=[3] merged=[1, 3]
103.1 fp=[1] true=[3] merged=[1, 3]
103.4 fp=[1] true=[3] merged=[1, 3]
103.7 fp=[1] true=[3] merged=[1, 3]
104.1 fp=[1] true=[3] merged=[1, 3]
104.4 fp=[1] true=[3] merged=[1, 3]
104.7 fp=[1] true=[3] merged=[1, 3]
105.0 fp=[1] true=[3] merged=[1, 3]
105.3 fp=[1] true=[3] merged=[1, 3]
105.6 fp=[1] true=[3] merged=[1, 3]
105.9 fp=[1] true=[3] merged=[1, 3]
106.3 fp=[1] true=[3] merged=[1, 3]
106.6 fp=[1] true=[3] merged=[1, 3]
106.9 fp=[1] true=[3] merged=[1, 3]
107.2 fp=[1] true=[3] merged=[1, 3]
107.5 fp=[1] true=[3] merged=[1, 3]
107.8 fp=[1] true=[3] merged=[1, 3]
108.1 fp=[1] true=[3] merged=[1, 3]
108.4 fp=[1] true=[3] merged=[1, 3]
108.8 fp=[1] true=[3] merged=[1, 3]
109.1 fp=[1] true=[3] merged=[1, 3]
109.4 fp=[1] true=[3] merged=[1, 3]
109.7 fp=[1] true=[3] merged=[1, 3]
110.0 fp=[1] true=[3] merged=[1, 3]
110.3 fp=[1] true=[3] merged=[1, 3]
110.6 fp=[1] true=[3] merged=[1, 3]
111.0 fp=[1] true=[3] merged=[1, 3]
111.3 fp=[1] true=[3] merged=[1, 3]
111.6 fp=[1] true=[3] merged=[1, 3]
111.9 fp=[1] true=[3] merged=[1, 3]
112.2 fp=[1] true=[3] merged=[1, 3]
112.5 fp=[1] true=[3] merged=[1, 3]
112.8 fp=[1] true=[3] merged=[1, 3]
113.2 fp=[1] true=[3] merged=[1, 3]
113.5 fp=[1] true=[3] merged=[1, 3]
113.8 fp=[1] true=[3] merged=[1, 3]
114.1 fp=[1] true=[3] merged=[1, 3]
114.4 fp=[1] true=[3] merged=[1, 3]
114.7 fp=[1] true=[3] merged=[1, 3]
115.0 fp=[1] true=[3] merged=[1, 3]
115.3 fp=[1] true=[3] merged=[1, 3]
115.7 fp=[1] true=[3] merged=[1, 3]
116.0 fp=[1] true=[3] merged=[1, 3]
116.3 fp=[1] true=[3] merged=[1, 3]
116.6 fp=[1] true=[3] merged=[1, 3]
116.9 fp=[1] true=[3] merged=[1, 3]
117.2 fp=[1] true=[3] merged=[1, 3]
117.5 fp=[1] true=[3] merged=[1, 3]
117.9 fp=[1] true=[3] merged=[1, 3]
118.2 fp=[1] true=[3] merged=[1, 3]
118.5 fp=[1] true=[3] merged=[1, 3]
118.8 fp=[1] true=[3] merged=[1, 3]
119.1 fp=[1] true=[3] merged=[1, 3]
119.4 fp=[1] true=[3] merged=[1, 3]
119.7 fp=[1] true=[3] merged=[1, 3]
120.0 fp=[1] true=[3] merged=[1, 3]
120.4 fp=[1] true=[3] merged=[1, 3]
120.7 fp=[1] true=[3] merged=[1, 3]
121.0 fp=[1] true=[3] merged=[1, 3]
121.3 fp=[1] true=[3] merged=[1, 3]
121.6 fp=[1] true=[3] merged=[1, 3]
121.9 fp=[1] true=[3] merged=[1, 3]
122.3 fp=[1] true=[3] merged=[1, 3]
122.6 fp=[1] true=[3] merged=[1, 3]
122.9 fp=[1] true=[3] merged=[1, 3]
123.2 fp=[1] true=[3] merged=[1, 3]
123.5 fp=[1] true=[3] merged=[1, 3]
123.9 fp=[1] true=[3] merged=[1, 3]
124.2 fp=[1] true=[3] merged=[1, 3]
124.5 fp=[1] true=[3] merged=[1, 3]
124.8 fp=[1] true=[3] merged=[1, 3]
125.1 fp=[1] true=[3] merged=[1, 3]
125.4 fp=[1] true=[3] merged=[1, 3]
125.7 fp=[1] true=[3] merged=[1, 3]
126.0 fp=[1] true=[3] merged=[1, 3]
126.4 fp=[1] true=[3] merged=[1, 3]
126.7 fp=[1] true=[3] merged=[1, 3]
127.0 fp=[1] true=[3] merged=[1, 3]
127.3 fp=[1] true=[3] merged=[1, 3]
127.6 fp=[1] true=[3] merged=[1, 3]
127.9 fp=[1] true=[3] merged=[1, 3]
128.2 fp=[1] true=[3] merged=[1, 3]
128.5 fp=[1] true=[3] merged=[1, 3]
128.9 fp=[1] true=[3] merged=[1, 3]
129.2 fp=[1] true=[3] merged=[1, 3]
129.5 fp=[1] true=[3] merged=[1, 3]
129.8 fp=[1] true=[3] merged=[1, 3]
130.1 fp=[1] true=[3] merged=[1, 3]
130.4 fp=[1] true=[3] merged=[1, 3]
130.8 fp=[1] true=[3] merged=[1, 3]
131.1 fp=[1] true=[3] merged=[1, 3]
131.4 fp=[1] true=[3] merged=[1, 3]
131.7 fp=[1] true=[3] merged=[1, 3]
132.0 fp=[1] true=[3] merged=[1, 3]
132.3 fp=[1] true=[3] merged=[1, 3]
132.6 fp=[1] true=[3] merged=[1, 3]
132.9 fp=[1] true=[3] merged=[1, 3]
133.3 fp=[1] true=[3] merged=[1, 3]
133.6 fp=[1] true=[3] merged=[1, 3]
133.9 fp=[1] true=[3] merged=[1, 3]
134.2 fp=[1] true=[3] merged=[1, 3]
134.5 fp=[1] true=[3] merged=[1, 3]
134.8 fp=[1] true=[3] merged=[1, 3]
135.1 fp=[1] true=[3] merged=[1, 3]
135.4 fp=[1] true=[3] merged=[1, 3]
135.8 fp=[1] true=[3] merged=[1, 3]
136.1 fp=[1] true=[3] merged=[1, 3]
136.4 fp=[1] true=[3] merged=[1, 3]
136.7 fp=[1] true=[3] merged=[1, 3]
137.0 fp=[1] true=[3] merged=[1, 3]
137.3 fp=[1] true=[3] merged=[1, 3]
137.6 fp=[1] true=[3] merged=[1, 3]
138.0 fp=[1] true=[3] merged=[1, 3]
138.3 fp=[1] true=[3] merged=[1, 3]
138.6 fp=[1] true=[3] merged=[1, 3]
138.9 fp=[1] true=[3] merged=[1, 3]
139.2 fp=[1] true=[3] merged=[1, 3]
139.5 fp=[1] true=[3] merged=[1, 3]
139.8 fp=[1] true=[3] merged=[1, 3]
140.1 fp=[1] true=[3] merged=[1, 3]
140.4 fp=[1] true=[3] merged=[1, 3]
140.7 fp=[1] true=[3] merged=[1, 3]
141.1 fp=[1] true=[3] merged=[1, 3]
141.4 fp=[1] true=[3] merged=[1, 3]
141.7 fp=[1] true=[3] merged=[1, 3]
142.0 fp=[1] true=[3] merged=[1, 3]
142.3 fp=[1] true=[3] merged=[1, 3]
142.6 fp=[1] true=[3] merged=[1, 3]
142.9 fp=[1] true=[3] merged=[1, 3]
143.2 fp=[1] true=[3] merged=[1, 3]
143.5 fp=[1] true=[3] merged=[1, 3]
143.9 fp=[1] true=[3] merged=[1, 3]
144.2 fp=[1] true=[3] merged=[1, 3]
144.5 fp=[1] true=[3] merged=[1, 3]
144.8 fp=[1] true=[3] merged=[1, 3]
145.1 fp=[1] true=[3] merged=[1, 3]
145.4 fp=[1] true=[3] merged=[1, 3]
145.8 fp=[1] true=[3] merged=[1, 3]
146.1 fp=[1] true=[3] merged=[1, 3]
146.4 fp=[1] true=[3] merged=[1, 3]
146.7 fp=[1] true=[3] merged=[1, 3]
147.0 fp=[1] true=[3] merged=[1, 3]
147.3 fp=[1] true=[3] merged=[1, 3]
147.6 fp=[1] true=[3] merged=[1, 3]
147.9 fp=[1] true=[3] merged=[1, 3]
148.3 fp=[4] true=[3] merged=[3, 4]
148.6 fp=[4] true=[3] merged=[3, 4]
148.9 fp=[4] true=[3] merged=[3, 4]
149.2 fp=[4] true=[3] merged=[3, 4]
149.5 fp=[4] true=[3] merged=[3, 4]
149.8 fp=[4] true=[3] merged=[3, 4]
150.1 fp=[4] true=[3] merged=[3, 4]
150.4 fp=[4] true=[3] merged=[3, 4]
150.8 fp=[4] true=[3] merged=[3, 4]
151.1 fp=[7] true=[3] merged=[3, 7]
151.4 fp=[7] true=[3] merged=[3, 7]
151.7 fp=[7] true=[3] merged=[3, 7]
152.0 fp=[7] true=[3] merged=[3, 7]
152.4 fp=[7] true=[3] merged=[3, 7]
152.7 fp=[7] true=[3] merged=[3, 7]
153.0 fp=[7] true=[3] merged=[3, 7]
153.3 fp=[7] true=[3] merged=[3, 7]
153.6 fp=[7] true=[3] merged=[3, 7]
153.9 fp=[7] true=[3] merged=[3, 7]
154.3 fp=[1] true=[3] merged=[1, 3]
154.6 fp=[1] true=[3] merged=[1, 3]
154.9 fp=[1] true=[3] merged=[1, 3]
155.2 fp=[1] true=[3] merged=[1, 3]
155.5 fp=[1] true=[3] merged=[1, 3]
155.8 fp=[1] true=[3] merged=[1, 3]
156.2 fp=[1] true=[3] merged=[1, 3]
156.5 fp=[1] true=[3] merged=[1, 3]
156.8 fp=[1] true=[3] merged=[1, 3]
157.1 fp=[1] true=[3] merged=[1, 3]
157.4 fp=[1] true=[3] merged=[1, 3]
157.7 fp=[1] true=[3] merged=[1, 3]
158.0 fp=[1] true=[3] merged=[1, 3]
158.3 fp=[1] true=[3] merged=[1, 3]
158.6 fp=[1] true=[3] merged=[1, 3]
159.0 fp=[1] true=[3] merged=[1, 3]
159.3 fp=[1] true=[3] merged=[1, 3]
159.6 fp=[1] true=[3] merged=[1, 3]
159.9 fp=[1] true=[3] merged=[1, 3]
160.2 fp=[1] true=[3] merged=[1, 3]
160.5 fp=[1] true=[3] merged=[1, 3]
160.8 fp=[1] true=[3] merged=[1, 3]
161.1 fp=[1] true=[3] merged=[1, 3]
161.5 fp=[1] true=[3] merged=[1, 3]
161.8 fp=[1] true=[3] merged=[1, 3]
162.1 fp=[1] true=[3] merged=[1, 3]
162.4 fp=[1] true=[3] merged=[1, 3]
162.7 fp=[1] true=[3] merged=[1, 3]
163.0 fp=[1] true=[3] merged=[1, 3]
163.3 fp=[1] true=[3] merged=[1, 3]
163.7 fp=[1] true=[3] merged=[1, 3]
164.0 fp=[1] true=[3] merged=[1, 3]
164.3 fp=[1] true=[3] merged=[1, 3]
164.6 fp=[1] true=[3] merged=[1, 3]
164.9 fp=[1] true=[3] merged=[1, 3]
165.2 fp=[1] true=[3] merged=[1, 3]
165.5 fp=[1] true=[3] merged=[1, 3]
165.8 fp=[1] true=[3] merged=[1, 3]
166.1 fp=[1] true=[3] merged=[1, 3]
166.5 fp=[1] true=[3] merged=[1, 3]
166.8 fp=[1] true=[3] merged=[1, 3]
167.1 fp=[1] true=[3] merged=[1, 3]
167.4 fp=[1] true=[3] merged=[1, 3]
167.7 fp=[1] true=[3] merged=[1, 3]
168.0 fp=[1] true=[3] merged=[1, 3]
168.3 fp=[1] true=[3] merged=[1, 3]
168.6 fp=[1] true=[3] merged=[1, 3]
169.0 fp=[1] true=[3] merged=[1, 3]
169.3 fp=[1] true=[3] merged=[1, 3]
169.6 fp=[1] true=[3] merged=[1, 3]
169.9 fp=[1] true=[3] merged=[1, 3]
170.2 fp=[1] true=[3] merged=[1, 3]
170.5 fp=[1] true=[3] merged=[1, 3]
170.8 fp=[1] true=[3] merged=[1, 3]
171.1 fp=[1] true=[3] merged=[1, 3]
171.5 fp=[1] true=[3] merged=[1, 3]
171.8 fp=[1] true=[3] merged=[1, 3]
172.1 fp=[1] true=[3] merged=[1, 3]
172.4 fp=[1] true=[3] merged=[1, 3]
172.7 fp=[1] true=[3] merged=[1, 3]
173.0 fp=[1] true=[3] merged=[1, 3]
173.4 fp=[1] true=[3] merged=[1, 3]
173.7 fp=[1] true=[3] merged=[1, 3]
174.0 fp=[2] true=[3] merged=[2, 3]
174.3 fp=[2] true=[3] merged=[2, 3]
174.6 fp=[2] true=[3] merged=[2, 3]
174.9 fp=[2] true=[3] merged=[2, 3]
175.3 fp=[2] true=[3] merged=[2, 3]
175.6 fp=[2] true=[3] merged=[2, 3]
175.9 fp=[2] true=[3] merged=[2, 3]
176.2 fp=[5] true=[3] merged=[3, 5]
176.5 fp=[5] true=[3] merged=[3, 5]
176.8 fp=[5] true=[3] merged=[3, 5]
177.1 fp=[5] true=[3] merged=[3, 5]
177.4 fp=[5] true=[3] merged=[3, 5]
177.7 fp=[5] true=[3] merged=[3, 5]
178.1 fp=[5] true=[3] merged=[3, 5]
178.4 fp=[5] true=[3] merged=[3, 5]
178.7 fp=[5] true=[3] merged=[3, 5]
179.0 fp=[5] true=[3] merged=[3, 5]
179.3 fp=[5] true=[3] merged=[3, 5]
179.6 fp=[5] true=[3] merged=[3, 5]
179.9 fp=[5] true=[3] merged=[3, 5]
180.3 fp=[5] true=[3] merged=[3, 5]
180.6 fp=[5] true=[3] merged=[3, 5]
180.9 fp=[5] true=[3] merged=[3, 5]
181.2 fp=[5] true=[3] merged=[3, 5]
181.5 fp=[5] true=[3] merged=[3, 5]
