# start rate=20 seed=6 dur=420 n=7 target=3 events=91
1.1 fp=[5] true=[3] merged=[3, 5]
1.6 fp=[5] true=[3] merged=[3, 5]
2.3 fp=[5] true=[3] merged=[3, 5]
2.9 fp=[5] true=[3] merged=[3, 5]
3.5 fp=[5] true=[3] merged=[3, 5]
4.1 fp=[5] true=[3] merged=[3, 5]
4.7 fp=[5] true=[3] merged=[3, 5]
5.3 fp=[5] true=[3] merged=[3, 5]
5.8 fp=[5] true=[3] merged=[3, 5]
6.4 fp=[5] true=[3] merged=[3, 5]
7.0 fp=[5] true=[3] merged=[3, 5]
7.6 fp=[5] true=[3] merged=[3, 5]
8.2 fp=[5] true=[3] merged=[3, 5]
8.8 fp=[5] true=[3] merged=[3, 5]
9.4 fp=[5] true=[3] merged=[3, 5]
10.0 fp=[5] true=[3] merged=[3, 5]
10.6 fp=[4] true=[3] merged=[3, 4]
11.1 fp=[4] true=[3] merged=[3, 4]
11.6 fp=[4] true=[3] merged=[3, 4]
12.4 fp=[4] true=[3] merged=[3, 4]
13.0 fp=[4] true=[3] merged=[3, 4]
13.6 fp=[4] true=[3] merged=[3, 4]
14.1 fp=[4] true=[3] merged=[3, 4]
14.7 fp=[4] true=[3] merged=[3, 4]
15.3 fp=[4] true=[3] merged=[3, 4]
15.9 fp=[4] true=[3] merged=[3, 4]
16.4 fp=[1] true=[3] merged=[1, 3]
16.9 fp=[1] true=[3] merged=[1, 3]
17.5 fp=[1] true=[3] merged=[1, 3]
18.1 fp=[1] true=[3] merged=[1, 3]
18.8 fp=[1] true=[3] merged=[1, 3]
19.4 fp=[1] true=[3] merged=[1, 3]
19.9 fp=[1] true=[3] merged=[1, 3]
20.5 fp=[1] true=[3] merged=[1, 3]
21.1 fp=[1] true=[3] merged=[1, 3]
21.7 fp=[1] true=[3] merged=[1, 3]
22.2 fp=[1] true=[3] merged=[1, 3]
22.7 fp=[1] true=[3] merged=[1, 3]
23.3 fp=[1] true=[3] merged=[1, 3]
23.8 fp=[1] true=[3] merged=[1, 3]
24.3 fp=[1] true=[3] merged=[1, 3]
24.9 fp=[1] true=[3] merged=[1, 3]
25.4 fp=[1] true=[3] merged=[1, 3]
26.0 fp=[1] true=[3] merged=[1, 3]
26.6 fp=[1] true=[3] merged=[1, 3]
27.4 fp=[1] true=[3] merged=[1, 3]
28.0 fp=[1] true=[3] merged=[1, 3]
28.5 fp=[1] true=[3] merged=[1, 3]
29.1 fp=[1] true=[3] merged=[1, 3]
29.8 fp=[1] true=[3] merged=[1, 3]
30.4 fp=[1] true=[3] merged=[1, 3]
30.9 fp=[1] true=[3] merged=[1, 3]
31.5 fp=[1] true=[3] merged=[1, 3]
32.2 fp=[1] true=[3] merged=[1, 3]
32.8 fp=[1] true=[3] merged=[1, 3]
33.3 fp=[1] true=[3] merged=[1, 3]
33.9 fp=[1] true=[3] merged=[1, 3]
34.5 fp=[1] true=[3] merged=[1, 3]
35.1 fp=[1] true=[3] merged=[1, 3]
35.7 fp=[1] true=[3] merged=[1, 3]
36.3 fp=[2] true=[3] merged=[2, 3]
36.9 fp=[2] true=[3] merged=[2, 3]
37.4 fp=[2] true=[3] merged=[2, 3]
37.9 fp=[2] true=[3] merged=[2, 3]
38.5 fp=[2] true=[3] merged=[2, 3]
39.1 fp=[2] true=[3] merged=[2, 3]
39.8 fp=[2] true=[3] merged=[2, 3]
40.3 fp=[2] true=[3] merged=[2, 3]
40.9 fp=[2] true=[3] merged=[2, 3]
41.5 fp=[2] true=[3] merged=[2, 3]
42.3 fp=[2] true=[3] merged=[2, 3]
42.8 fp=[2] true=[3] merged=[2, 3]
43.4 fp=[2] true=[3] merged=[2, 3]
44.0 fp=[2] true=[3] merged=[2, 3]
44.6 fp=[2] true=[3] merged=[2, 3]
45.2 fp=[2] true=[3] merged=[2, 3]
45.7 fp=[2] true=[3] merged=[2, 3]
46.3 fp=[2] true=[3] merged=[2, 3]
47.0 fp=[2] true=[3] merged=[2, 3]
