2,1,1780842125742,1780842126113,371,OK
2,2,1780842126127,1780842126467,340,OK
2,3,1780842126483,1780842126809,326,OK
2,4,1780842126817,1780842127150,333,OK
2,5,1780842127158,1780842127533,375,OK
2,6,1780842127552,1780842127900,348,OK
2,7,1780842127920,1780842128227,307,OK
2,8,1780842128232,1780842128577,345,OK
2,9,1780842128595,1780842128927,332,OK
2,10,1780842128944,1780842129244,300,OK
2,11,1780842129259,1780842129588,329,OK
2,12,1780842129597,1780842129917,320,OK
2,13,1780842129931,1780842130274,343,OK
2,14,1780842130297,1780842130621,324,OK
2,15,1780842130636,1780842130969,333,OK
