13,1,1781077133400,1781077133809,409,OK
13,2,1781077133842,1781077134102,260,OK
13,3,1781077134123,1781077134386,263,OK
13,4,1781077134412,1781077134797,385,OK
13,5,1781077134826,1781077135123,297,OK
13,6,1781077135138,1781077135393,255,OK
13,7,1781077135413,1781077135751,338,OK
13,8,1781077135766,1781077136038,272,OK
13,9,1781077136051,1781077136296,245,OK
13,10,1781077136303,1781077136583,280,OK
13,11,1781077136594,1781077136911,317,OK
13,12,1781077136932,1781077137257,325,OK
13,13,1781077137270,1781077137535,265,OK
13,14,1781077137559,1781077137783,224,OK
13,15,1781077137794,1781077138038,244,OK
