thread,tx_idx,start_ms,end_ms,latency_ms,status
1,1,1781077364275,1781077364661,386,OK
1,2,1781077364685,1781077365046,361,OK
1,3,1781077365055,1781077365412,357,OK
1,4,1781077365421,1781077365775,354,OK
1,5,1781077365791,1781077366169,378,OK
1,6,1781077366187,1781077366529,342,OK
1,7,1781077366548,1781077366892,344,OK
1,8,1781077366903,1781077367261,358,OK
1,9,1781077367274,1781077367636,362,OK
1,10,1781077367653,1781077368015,362,OK
1,11,1781077368023,1781077368388,365,OK
1,12,1781077368396,1781077368717,321,OK
1,13,1781077368728,1781077369047,319,OK
1,14,1781077369061,1781077369428,367,OK
1,15,1781077369437,1781077369832,395,OK
2,1,1781077364280,1781077364655,375,OK
2,2,1781077364685,1781077365046,361,OK
2,3,1781077365055,1781077365412,357,OK
2,4,1781077365421,1781077365777,356,OK
2,5,1781077365791,1781077366169,378,OK
2,6,1781077366181,1781077366530,349,OK
2,7,1781077366543,1781077366892,349,OK
2,8,1781077366903,1781077367265,362,OK
2,9,1781077367278,1781077367640,362,OK
2,10,1781077367669,1781077368008,339,OK
2,11,1781077368019,1781077368387,368,OK
2,12,1781077368396,1781077368713,317,OK
2,13,1781077368726,1781077369052,326,OK
2,14,1781077369065,1781077369432,367,OK
2,15,1781077369447,1781077369832,385,OK
3,1,1781077364286,1781077364663,377,OK
3,2,1781077364685,1781077365046,361,OK
3,3,1781077365063,1781077365412,349,OK
3,4,1781077365421,1781077365777,356,OK
3,5,1781077365784,1781077366173,389,OK
3,6,1781077366189,1781077366529,340,OK
3,7,1781077366543,1781077366898,355,OK
3,8,1781077366912,1781077367261,349,OK
3,9,1781077367273,1781077367636,363,OK
3,10,1781077367651,1781077368008,357,OK
3,11,1781077368019,1781077368388,369,OK
3,12,1781077368396,1781077368713,317,OK
3,13,1781077368722,1781077369044,322,OK
3,14,1781077369053,1781077369428,375,OK
3,15,1781077369437,1781077369832,395,OK
4,1,1781077364294,1781077364661,367,OK
4,2,1781077364689,1781077365050,361,OK
4,3,1781077365065,1781077365415,350,OK
4,4,1781077365423,1781077365784,361,OK
4,5,1781077365797,1781077366168,371,OK
4,6,1781077366181,1781077366534,353,OK
4,7,1781077366544,1781077366892,348,OK
4,8,1781077366907,1781077367261,354,OK
4,9,1781077367276,1781077367636,360,OK
4,10,1781077367651,1781077368008,357,OK
4,11,1781077368019,1781077368393,374,OK
4,12,1781077368399,1781077368714,315,OK
4,13,1781077368722,1781077369040,318,OK
4,14,1781077369053,1781077369428,375,OK
4,15,1781077369440,1781077369837,397,OK
