16,1,1780842002634,1780842002967,333,OK
16,2,1780842003018,1780842003432,414,OK
16,3,1780842003476,1780842003712,236,OK
16,4,1780842003743,1780842004000,257,OK
16,5,1780842004035,1780842004447,412,OK
16,6,1780842004456,1780842004671,215,OK
16,7,1780842004693,1780842004928,235,OK
16,8,1780842004950,1780842005192,242,OK
16,9,1780842005209,1780842005494,285,OK
16,10,1780842005506,1780842005764,258,OK
16,11,1780842005786,1780842006010,224,OK
16,12,1780842006023,1780842006275,252,OK
16,13,1780842006298,1780842006526,228,OK
16,14,1780842006545,1780842006821,276,OK
16,15,1780842006837,1780842007072,235,OK
