thread,tx_idx,start_ms,end_ms,latency_ms,status
1,1,1780853290758,1780853290968,210,FAIL
1,2,1780853290975,1780853291185,210,FAIL
1,3,1780853291192,1780853291400,208,FAIL
1,4,1780853291412,1780853291660,248,FAIL
1,5,1780853291667,1780853291906,239,FAIL
1,6,1780853291911,1780853292117,206,FAIL
1,7,1780853292124,1780853292374,250,FAIL
1,8,1780853292379,1780853292601,222,FAIL
1,9,1780853292616,1780853292840,224,FAIL
1,10,1780853292848,1780853293079,231,FAIL
1,11,1780853293084,1780853293182,98,FAIL
1,12,1780853293188,1780853293302,114,FAIL
1,13,1780853293307,1780853293413,106,FAIL
1,14,1780853293419,1780853293518,99,FAIL
1,15,1780853293523,1780853293618,95,FAIL
2,1,1780853290760,1780853290969,209,FAIL
2,2,1780853290974,1780853291185,211,FAIL
2,3,1780853291192,1780853291400,208,FAIL
2,4,1780853291412,1780853291661,249,FAIL
2,5,1780853291667,1780853291906,239,FAIL
2,6,1780853291911,1780853292123,212,FAIL
2,7,1780853292128,1780853292374,246,FAIL
2,8,1780853292379,1780853292601,222,FAIL
2,9,1780853292616,1780853292833,217,FAIL
2,10,1780853292840,1780853293079,239,FAIL
2,11,1780853293087,1780853293207,120,FAIL
2,12,1780853293212,1780853293348,136,FAIL
2,13,1780853293352,1780853293487,135,FAIL
2,14,1780853293492,1780853293617,125,FAIL
2,15,1780853293626,1780853293822,196,FAIL
3,1,1780853290762,1780853290969,207,OK
3,2,1780853290974,1780853291185,211,OK
3,3,1780853291192,1780853291400,208,OK
3,4,1780853291412,1780853291667,255,OK
3,5,1780853291675,1780853291908,233,OK
3,6,1780853291912,1780853292120,208,OK
3,7,1780853292124,1780853292374,250,OK
3,8,1780853292379,1780853292601,222,OK
3,9,1780853292612,1780853292836,224,OK
3,10,1780853292843,1780853293079,236,OK
3,11,1780853293085,1780853293183,98,OK
3,12,1780853293189,1780853293303,114,OK
3,13,1780853293308,1780853293414,106,OK
3,14,1780853293419,1780853293520,101,OK
3,15,1780853293524,1780853293625,101,OK
4,1,1780853290764,1780853290972,208,OK
4,2,1780853290981,1780853291190,209,OK
4,3,1780853291194,1780853291403,209,OK
4,4,1780853291414,1780853291661,247,OK
4,5,1780853291671,1780853291906,235,OK
4,6,1780853291912,1780853292120,208,OK
4,7,1780853292125,1780853292377,252,OK
4,8,1780853292384,1780853292616,232,OK
4,9,1780853292624,1780853292836,212,OK
4,10,1780853292840,1780853293106,266,OK
4,11,1780853293111,1780853293245,134,OK
4,12,1780853293250,1780853293385,135,OK
4,13,1780853293390,1780853293506,116,OK
4,14,1780853293511,1780853293618,107,OK
4,15,1780853293627,1780853293826,199,OK
