1789640599,{"blacklist":[];"seq":1;"fail_open":false}
1789640712,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789640713,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789640714,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789640715,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789640716,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789640717,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789640718,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789640719,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640720,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640721,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640722,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640723,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640724,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640725,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640726,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640728,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640729,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640730,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640731,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640732,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640733,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640734,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640735,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640736,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640737,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640738,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640739,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640740,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640741,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640743,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640744,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640745,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640746,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640747,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640748,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640749,{"blacklist":[3;5];"seq":1;"fail_open":false}
1789640750,{"blacklist":[3;5];"seq":1;"fail_open":false}
1789640751,{"blacklist":[3;5];"seq":1;"fail_open":false}
1789640752,{"blacklist":[3;5];"seq":1;"fail_open":false}
1789640753,{"blacklist":[3;5];"seq":1;"fail_open":false}
1789640754,{"blacklist":[3;5];"seq":1;"fail_open":false}
1789640755,{"blacklist":[3;5];"seq":1;"fail_open":false}
1789640756,{"blacklist":[3;5];"seq":1;"fail_open":false}
1789640757,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640759,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640760,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640761,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640762,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640763,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640764,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640765,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640766,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640767,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640768,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640769,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640770,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640771,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640773,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640774,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640775,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640776,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640777,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640778,{"blacklist":[3;7];"seq":1;"fail_open":false}
1789640779,{"blacklist":[3;6];"seq":1;"fail_open":false}
1789640780,{"blacklist":[3;6];"seq":1;"fail_open":false}
1789640781,{"blacklist":[3;6];"seq":1;"fail_open":false}
1789640782,{"blacklist":[3;6];"seq":1;"fail_open":false}
1789640783,{"blacklist":[3;6];"seq":1;"fail_open":false}
1789640784,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640785,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640786,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640788,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640789,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640790,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640791,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640792,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640793,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640794,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640795,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640796,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640797,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640798,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640799,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640800,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640801,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640802,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640804,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640805,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640806,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640807,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640808,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640809,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640810,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640811,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640812,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640813,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640814,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640815,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640816,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640817,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640818,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640820,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640821,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640822,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640823,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640824,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640825,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640826,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789640827,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789640828,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789640829,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789640830,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789640831,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789640832,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789640834,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789640835,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789640836,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789640837,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789640838,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789640839,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789640840,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789640841,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789640842,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640843,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640844,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640845,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640846,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640847,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640849,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640850,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640851,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640852,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640853,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640854,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640855,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640856,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640857,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640858,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640859,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640860,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640861,{"blacklist":[3;6];"seq":1;"fail_open":false}
1789640862,{"blacklist":[3;6];"seq":1;"fail_open":false}
1789640863,{"blacklist":[3;6];"seq":1;"fail_open":false}
1789640865,{"blacklist":[3;6];"seq":1;"fail_open":false}
1789640866,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789640867,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789640868,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789640869,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789640870,{"blacklist":[3;4];"seq":1;"fail_open":false}
1789640871,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640872,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640873,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640874,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640875,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640876,{"blacklist":[2;3];"seq":1;"fail_open":false}
1789640877,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640878,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640879,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640881,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640882,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640883,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640884,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640885,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640886,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640887,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640888,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640889,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640890,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640891,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640892,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640893,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640894,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640896,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640897,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640898,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789640899,{"blacklist":[1;3];"seq":1;"fail_open":false}
