thread,tx_idx,start_ms,end_ms,latency_ms,status
1,1,1780841802827,1780841803160,333,OK
1,2,1780841803183,1780841803506,323,OK
1,3,1780841803520,1780841803851,331,OK
1,4,1780841803858,1780841804181,323,OK
1,5,1780841804201,1780841804512,311,OK
1,6,1780841804529,1780841804834,305,OK
1,7,1780841804847,1780841805159,312,OK
1,8,1780841805183,1780841805544,361,OK
1,9,1780841805563,1780841805839,276,OK
1,10,1780841805856,1780841806162,306,OK
1,11,1780841806186,1780841806532,346,OK
1,12,1780841806546,1780841806844,298,OK
1,13,1780841806861,1780841807192,331,OK
1,14,1780841807206,1780841807536,330,OK
1,15,1780841807556,1780841807873,317,OK
2,1,1780841802830,1780841803160,330,OK
2,2,1780841803183,1780841803509,326,OK
2,3,1780841803525,1780841803851,326,OK
2,4,1780841803865,1780841804182,317,OK
2,5,1780841804192,1780841804512,320,OK
2,6,1780841804519,1780841804833,314,OK
2,7,1780841804852,1780841805162,310,OK
2,8,1780841805185,1780841805540,355,OK
2,9,1780841805548,1780841805839,291,OK
2,10,1780841805863,1780841806162,299,OK
2,11,1780841806179,1780841806525,346,OK
2,12,1780841806542,1780841806844,302,OK
2,13,1780841806857,1780841807188,331,OK
2,14,1780841807203,1780841807536,333,OK
2,15,1780841807545,1780841807874,329,OK
3,1,1780841802832,1780841803160,328,OK
3,2,1780841803197,1780841803506,309,OK
3,3,1780841803521,1780841803851,330,OK
3,4,1780841803858,1780841804187,329,OK
3,5,1780841804204,1780841804511,307,OK
3,6,1780841804519,1780841804833,314,OK
3,7,1780841804847,1780841805158,311,OK
3,8,1780841805173,1780841805539,366,OK
3,9,1780841805548,1780841805839,291,OK
3,10,1780841805856,1780841806162,306,OK
3,11,1780841806177,1780841806527,350,OK
3,12,1780841806543,1780841806844,301,OK
3,13,1780841806861,1780841807187,326,OK
3,14,1780841807203,1780841807536,333,OK
3,15,1780841807556,1780841807874,318,OK
4,1,1780841802839,1780841803160,321,OK
4,2,1780841803187,1780841803506,319,OK
4,3,1780841803512,1780841803849,337,OK
4,4,1780841803868,1780841804181,313,OK
4,5,1780841804191,1780841804517,326,OK
4,6,1780841804532,1780841804837,305,OK
4,7,1780841804854,1780841805159,305,OK
4,8,1780841805173,1780841805539,366,OK
4,9,1780841805555,1780841805839,284,OK
4,10,1780841805856,1780841806162,306,OK
4,11,1780841806175,1780841806527,352,OK
4,12,1780841806534,1780841806844,310,OK
4,13,1780841806861,1780841807187,326,OK
4,14,1780841807196,1780841807534,338,OK
4,15,1780841807551,1780841807874,323,OK
5,1,1780841802847,1780841803160,313,OK
5,2,1780841803193,1780841803506,313,OK
5,3,1780841803512,1780841803854,342,OK
5,4,1780841803872,1780841804181,309,OK
5,5,1780841804201,1780841804511,310,OK
5,6,1780841804528,1780841804833,305,OK
5,7,1780841804847,1780841805158,311,OK
5,8,1780841805183,1780841805540,357,OK
5,9,1780841805553,1780841805844,291,OK
5,10,1780841805866,1780841806166,300,OK
5,11,1780841806192,1780841806526,334,OK
5,12,1780841806542,1780841806848,306,OK
5,13,1780841806865,1780841807187,322,OK
5,14,1780841807204,1780841807537,333,OK
5,15,1780841807557,1780841807877,320,OK
6,1,1780841802851,1780841803164,313,OK
6,2,1780841803170,1780841803506,336,OK
6,3,1780841803523,1780841803851,328,OK
6,4,1780841803857,1780841804181,324,OK
6,5,1780841804192,1780841804512,320,OK
6,6,1780841804529,1780841804833,304,OK
6,7,1780841804847,1780841805159,312,OK
6,8,1780841805183,1780841805540,357,OK
6,9,1780841805553,1780841805839,286,OK
6,10,1780841805857,1780841806162,305,OK
6,11,1780841806179,1780841806527,348,OK
6,12,1780841806542,1780841806844,302,OK
6,13,1780841806857,1780841807187,330,OK
6,14,1780841807203,1780841807539,336,OK
6,15,1780841807560,1780841807874,314,OK
7,1,1780841802856,1780841803160,304,OK
7,2,1780841803181,1780841803504,323,OK
7,3,1780841803520,1780841803851,331,OK
7,4,1780841803857,1780841804181,324,OK
7,5,1780841804201,1780841804511,310,OK
7,6,1780841804528,1780841804834,306,OK
7,7,1780841804857,1780841805159,302,OK
7,8,1780841805173,1780841805540,367,OK
7,9,1780841805553,1780841805839,286,OK
7,10,1780841805856,1780841806162,306,OK
7,11,1780841806175,1780841806527,352,OK
7,12,1780841806534,1780841806844,310,OK
7,13,1780841806857,1780841807187,330,OK
7,14,1780841807204,1780841807536,332,OK
7,15,1780841807545,1780841807874,329,OK
8,1,1780841802862,1780841803160,298,OK
8,2,1780841803171,1780841803506,335,OK
8,3,1780841803512,1780841803851,339,OK
8,4,1780841803859,1780841804181,322,OK
8,5,1780841804201,1780841804512,311,OK
8,6,1780841804519,1780841804833,314,OK
8,7,1780841804852,1780841805158,306,OK
8,8,1780841805183,1780841805539,356,OK
8,9,1780841805548,1780841805839,291,OK
8,10,1780841805863,1780841806162,299,OK
8,11,1780841806175,1780841806527,352,OK
8,12,1780841806539,1780841806844,305,OK
8,13,1780841806861,1780841807188,327,OK
8,14,1780841807197,1780841807536,339,OK
8,15,1780841807545,1780841807874,329,OK
