thread,tx_idx,start_ms,end_ms,latency_ms,status
1,1,1781072018073,1781072018498,425,OK
1,2,1781072018509,1781072018881,372,OK
1,3,1781072018890,1781072019323,433,OK
1,4,1781072019331,1781072019702,371,OK
1,5,1781072019711,1781072020155,444,OK
1,6,1781072020166,1781072020549,383,OK
1,7,1781072020557,1781072020923,366,OK
1,8,1781072020933,1781072021330,397,OK
1,9,1781072021338,1781072021757,419,OK
1,10,1781072021769,1781072022181,412,OK
1,11,1781072022189,1781072022546,357,OK
1,12,1781072022555,1781072022967,412,OK
1,13,1781072022977,1781072023361,384,OK
1,14,1781072023369,1781072023767,398,OK
1,15,1781072023776,1781072024191,415,OK
