# start rate=20 seed=6 dur=420 n=7 target=3 events=91
1.3 fp=[5] true=[3] merged=[3, 5]
1.6 fp=[5] true=[3] merged=[3, 5]
1.9 fp=[5] true=[3] merged=[3, 5]
2.2 fp=[5] true=[3] merged=[3, 5]
2.6 fp=[5] true=[3] merged=[3, 5]
2.9 fp=[5] true=[3] merged=[3, 5]
3.2 fp=[5] true=[3] merged=[3, 5]
3.5 fp=[5] true=[3] merged=[3, 5]
3.8 fp=[5] true=[3] merged=[3, 5]
4.1 fp=[5] true=[3] merged=[3, 5]
4.4 fp=[5] true=[3] merged=[3, 5]
4.8 fp=[5] true=[3] merged=[3, 5]
5.1 fp=[5] true=[3] merged=[3, 5]
5.4 fp=[5] true=[3] merged=[3, 5]
5.7 fp=[5] true=[3] merged=[3, 5]
6.1 fp=[5] true=[3] merged=[3, 5]
6.4 fp=[5] true=[3] merged=[3, 5]
6.7 fp=[5] true=[3] merged=[3, 5]
7.0 fp=[5] true=[3] merged=[3, 5]
7.4 fp=[5] true=[3] merged=[3, 5]
7.7 fp=[5] true=[3] merged=[3, 5]
8.0 fp=[5] true=[3] merged=[3, 5]
8.3 fp=[5] true=[3] merged=[3, 5]
8.6 fp=[5] true=[3] merged=[3, 5]
9.0 fp=[5] true=[3] merged=[3, 5]
9.3 fp=[5] true=[3] merged=[3, 5]
9.6 fp=[5] true=[3] merged=[3, 5]
9.9 fp=[5] true=[3] merged=[3, 5]
10.2 fp=[4] true=[3] merged=[3, 4]
10.6 fp=[4] true=[3] merged=[3, 4]
10.9 fp=[4] true=[3] merged=[3, 4]
11.2 fp=[4] true=[3] merged=[3, 4]
11.5 fp=[4] true=[3] merged=[3, 4]
11.8 fp=[4] true=[3] merged=[3, 4]
12.2 fp=[4] true=[3] merged=[3, 4]
12.5 fp=[4] true=[3] merged=[3, 4]
12.8 fp=[4] true=[3] merged=[3, 4]
13.1 fp=[4] true=[3] merged=[3, 4]
13.4 fp=[4] true=[3] merged=[3, 4]
13.7 fp=[4] true=[3] merged=[3, 4]
14.1 fp=[4] true=[3] merged=[3, 4]
14.4 fp=[4] true=[3] merged=[3, 4]
14.7 fp=[4] true=[3] merged=[3, 4]
15.1 fp=[4] true=[3] merged=[3, 4]
15.4 fp=[4] true=[3] merged=[3, 4]
15.7 fp=[4] true=[3] merged=[3, 4]
16.0 fp=[1] true=[3] merged=[1, 3]
16.3 fp=[1] true=[3] merged=[1, 3]
16.6 fp=[1] true=[3] merged=[1, 3]
16.9 fp=[1] true=[3] merged=[1, 3]
17.2 fp=[1] true=[3] merged=[1, 3]
17.6 fp=[1] true=[3] merged=[1, 3]
17.9 fp=[1] true=[3] merged=[1, 3]
18.2 fp=[1] true=[3] merged=[1, 3]
18.5 fp=[1] true=[3] merged=[1, 3]
18.8 fp=[1] true=[3] merged=[1, 3]
19.1 fp=[1] true=[3] merged=[1, 3]
19.4 fp=[1] true=[3] merged=[1, 3]
19.8 fp=[1] true=[3] merged=[1, 3]
20.1 fp=[1] true=[3] merged=[1, 3]
20.4 fp=[1] true=[3] merged=[1, 3]
20.7 fp=[1] true=[3] merged=[1, 3]
21.0 fp=[1] true=[3] merged=[1, 3]
21.3 fp=[1] true=[3] merged=[1, 3]
21.7 fp=[1] true=[3] merged=[1, 3]
22.0 fp=[1] true=[3] merged=[1, 3]
22.3 fp=[1] true=[3] merged=[1, 3]
22.6 fp=[1] true=[3] merged=[1, 3]
22.9 fp=[1] true=[3] merged=[1, 3]
23.3 fp=[1] true=[3] merged=[1, 3]
23.6 fp=[1] true=[3] merged=[1, 3]
23.9 fp=[1] true=[3] merged=[1, 3]
24.2 fp=[1] true=[3] merged=[1, 3]
24.5 fp=[1] true=[3] merged=[1, 3]
24.9 fp=[1] true=[3] merged=[1, 3]
25.2 fp=[1] true=[3] merged=[1, 3]
25.5 fp=[1] true=[3] merged=[1, 3]
25.8 fp=[1] true=[3] merged=[1, 3]
26.2 fp=[1] true=[3] merged=[1, 3]
26.5 fp=[1] true=[3] merged=[1, 3]
26.8 fp=[1] true=[3] merged=[1, 3]
27.1 fp=[1] true=[3] merged=[1, 3]
27.4 fp=[1] true=[3] merged=[1, 3]
27.7 fp=[1] true=[3] merged=[1, 3]
28.1 fp=[1] true=[3] merged=[1, 3]
28.4 fp=[1] true=[3] merged=[1, 3]
28.7 fp=[1] true=[3] merged=[1, 3]
29.0 fp=[1] true=[3] merged=[1, 3]
29.3 fp=[1] true=[3] merged=[1, 3]
29.7 fp=[1] true=[3] merged=[1, 3]
30.0 fp=[1] true=[3] merged=[1, 3]
30.3 fp=[1] true=[3] merged=[1, 3]
30.6 fp=[1] true=[3] merged=[1, 3]
31.0 fp=[1] true=[3] merged=[1, 3]
31.3 fp=[1] true=[3] merged=[1, 3]
31.6 fp=[1] true=[3] merged=[1, 3]
31.9 fp=[1] true=[3] merged=[1, 3]
32.2 fp=[1] true=[3] merged=[1, 3]
32.5 fp=[1] true=[3] merged=[1, 3]
32.9 fp=[1] true=[3] merged=[1, 3]
33.2 fp=[1] true=[3] merged=[1, 3]
33.5 fp=[1] true=[3] merged=[1, 3]
33.8 fp=[1] true=[3] merged=[1, 3]
34.1 fp=[1] true=[3] merged=[1, 3]
34.4 fp=[1] true=[3] merged=[1, 3]
34.8 fp=[1] true=[3] merged=[1, 3]
35.1 fp=[1] true=[3] merged=[1, 3]
35.4 fp=[1] true=[3] merged=[1, 3]
35.7 fp=[1] true=[3] merged=[1, 3]
36.1 fp=[2] true=[3] merged=[2, 3]
36.4 fp=[2] true=[3] merged=[2, 3]
36.8 fp=[2] true=[3] merged=[2, 3]
37.1 fp=[2] true=[3] merged=[2, 3]
37.4 fp=[2] true=[3] merged=[2, 3]
37.7 fp=[2] true=[3] merged=[2, 3]
38.0 fp=[2] true=[3] merged=[2, 3]
38.3 fp=[2] true=[3] merged=[2, 3]
38.7 fp=[2] true=[3] merged=[2, 3]
39.0 fp=[2] true=[3] merged=[2, 3]
39.3 fp=[2] true=[3] merged=[2, 3]
39.6 fp=[2] true=[3] merged=[2, 3]
39.9 fp=[2] true=[3] merged=[2, 3]
40.3 fp=[2] true=[3] merged=[2, 3]
40.6 fp=[2] true=[3] merged=[2, 3]
40.9 fp=[2] true=[3] merged=[2, 3]
41.2 fp=[2] true=[3] merged=[2, 3]
41.5 fp=[2] true=[3] merged=[2, 3]
41.8 fp=[2] true=[3] merged=[2, 3]
42.2 fp=[2] true=[3] merged=[2, 3]
42.5 fp=[2] true=[3] merged=[2, 3]
42.8 fp=[2] true=[3] merged=[2, 3]
43.1 fp=[2] true=[3] merged=[2, 3]
43.4 fp=[2] true=[3] merged=[2, 3]
43.7 fp=[2] true=[3] merged=[2, 3]
44.1 fp=[2] true=[3] merged=[2, 3]
44.4 fp=[2] true=[3] merged=[2, 3]
44.7 fp=[2] true=[3] merged=[2, 3]
45.0 fp=[2] true=[3] merged=[2, 3]
45.4 fp=[2] true=[3] merged=[2, 3]
45.7 fp=[2] true=[3] merged=[2, 3]
46.0 fp=[2] true=[3] merged=[2, 3]
46.3 fp=[2] true=[3] merged=[2, 3]
46.6 fp=[2] true=[3] merged=[2, 3]
47.0 fp=[2] true=[3] merged=[2, 3]
47.3 fp=[2] true=[3] merged=[2, 3]
47.6 fp=[2] true=[3] merged=[2, 3]
47.9 fp=[2] true=[3] merged=[2, 3]
48.2 fp=[2] true=[3] merged=[2, 3]
48.5 fp=[2] true=[3] merged=[2, 3]
48.9 fp=[2] true=[3] merged=[2, 3]
49.2 fp=[2] true=[3] merged=[2, 3]
49.5 fp=[2] true=[3] merged=[2, 3]
49.8 fp=[2] true=[3] merged=[2, 3]
50.1 fp=[2] true=[3] merged=[2, 3]
50.4 fp=[2] true=[3] merged=[2, 3]
50.7 fp=[2] true=[3] merged=[2, 3]
51.0 fp=[2] true=[3] merged=[2, 3]
51.3 fp=[2] true=[3] merged=[2, 3]
51.7 fp=[2] true=[3] merged=[2, 3]
52.0 fp=[2] true=[3] merged=[2, 3]
52.3 fp=[2] true=[3] merged=[2, 3]
52.6 fp=[2] true=[3] merged=[2, 3]
53.0 fp=[2] true=[3] merged=[2, 3]
53.3 fp=[4] true=[3] merged=[3, 4]
53.6 fp=[4] true=[3] merged=[3, 4]
53.9 fp=[4] true=[3] merged=[3, 4]
54.2 fp=[4] true=[3] merged=[3, 4]
54.5 fp=[4] true=[3] merged=[3, 4]
54.9 fp=[4] true=[3] merged=[3, 4]
55.2 fp=[4] true=[3] merged=[3, 4]
55.5 fp=[4] true=[3] merged=[3, 4]
55.8 fp=[4] true=[3] merged=[3, 4]
56.1 fp=[6] true=[3] merged=[3, 6]
56.4 fp=[6] true=[3] merged=[3, 6]
56.8 fp=[6] true=[3] merged=[3, 6]
57.1 fp=[6] true=[3] merged=[3, 6]
57.4 fp=[6] true=[3] merged=[3, 6]
57.7 fp=[6] true=[3] merged=[3, 6]
58.1 fp=[6] true=[3] merged=[3, 6]
58.4 fp=[6] true=[3] merged=[3, 6]
58.7 fp=[6] true=[3] merged=[3, 6]
59.0 fp=[6] true=[3] merged=[3, 6]
59.4 fp=[6] true=[3] merged=[3, 6]
59.7 fp=[6] true=[3] merged=[3, 6]
60.0 fp=[6] true=[3] merged=[3, 6]
60.3 fp=[6] true=[3] merged=[3, 6]
60.7 fp=[6] true=[3] merged=[3, 6]
61.0 fp=[6] true=[3] merged=[3, 6]
61.3 fp=[6] true=[3] merged=[3, 6]
61.6 fp=[6] true=[3] merged=[3, 6]
62.0 fp=[6] true=[3] merged=[3, 6]
62.3 fp=[2] true=[3] merged=[2, 3]
62.6 fp=[2] true=[3] merged=[2, 3]
62.9 fp=[2] true=[3] merged=[2, 3]
63.2 fp=[2] true=[3] merged=[2, 3]
63.6 fp=[2] true=[3] merged=[2, 3]
