1789656021,{"blacklist":[];"seq":1;"fail_open":false}
1789656022,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656024,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656025,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656026,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656027,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656029,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656030,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656031,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656032,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656034,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656035,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656036,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656037,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656038,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656040,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656041,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656042,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656043,{"blacklist":[3;5];"seq":1;"fail_open":false}
1789656044,{"blacklist":[3;5];"seq":1;"fail_open":false}
1789656046,{"blacklist":[3;5];"seq":1;"fail_open":false}
1789656047,{"blacklist":[3;5];"seq":1;"fail_open":false}
1789656048,{"blacklist":[3;5];"seq":1;"fail_open":false}
1789656049,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656051,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656052,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656053,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656054,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656055,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656056,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656058,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656059,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656060,{"blacklist":[1;3];"seq":1;"fail_open":false}
1789656062,{"blacklist":[1;3];"seq":1;"fail_open":false}
